 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.543436485	0.078461761	0.0021141226	0.0367830245	0.00144400187	0.00070289798	0.00730618455	0.00047149705	0.00527689735	0.006400647895	0.00877011716	0.011211570365	0.053651410055	0.0513447895	0.116785164	0.07583944943
k	0.220473775	0.367884707	0.00280668766667	0.0526139891667	0.00155966889	0.000718587583333	0.01129623685	0.000448291176667	0.00612053475	0.00642852664167	0.00889997241	0.0169419097883	0.053883281635	0.0514516516	0.120952280333	0.0775198583433
è	0.0798262883333	0.675496892333	0.00566724322222	0.0482395020556	0.00315233523	0.00101067021778	0.00995981895	0.00113157091889	0.00328429815667	0.00234490203722	0.0125018528267	0.0120777317628	0.018988676395	0.0434114606333	0.0472834974443	0.0356232409811
c	0.0344939871111	0.803379204111	0.00768373587407	0.0375554420185	0.00347698797667	0.000970987752593	0.00566450201667	0.00129671355163	0.00119967994222	0.000878624666473	0.0135158864766	0.00460487324893	0.00706364012733	0.0401622251698	0.0180638450648	0.0199896834204
c	0.017328756037	0.819614884704	0.0651475860914	0.0247553856728	0.0202064575589	0.0046160198642	0.00383652070556	0.00174479796254	0.000601074314073	0.000368526006224	0.00573467032653	0.00204989764431	0.00249394967144	0.0181067636819	0.0065603604716	0.0068343773048
i	0.0111889951457	0.658327744901	0.16769961203	0.0971625668909	0.0276784895196	0.00725089938807	0.00536344490185	0.00227396325418	0.000526207454691	0.000499754955408	0.00334271106551	0.00123390972144	0.00120730619048	0.011219353094	0.00269299527053	0.00233207305627
a	0.0114100055152	0.3837618833	0.188308630677	0.197422442297	0.0164964121732	0.0102654985627	0.0155818143006	0.00773593635139	0.00110855531823	0.00550710932847	0.0537728723452	0.00285546514715	0.0181811714968	0.0558812092313	0.00476472850351	0.0269462389021
a	0.0119369040717	0.1438436621	0.140542676892	0.205291090766	0.0352842750577	0.0367008138542	0.0259679271002	0.0117892224505	0.00161284547274	0.00916785677616	0.103635174115	0.00584656694905	0.0339619494989	0.12079324641	0.0100771220012	0.103548619634
r	0.00781499675723	0.0605834970333	0.0891222622973	0.383527943589	0.0430771506859	0.0505389666181	0.0318105697001	0.0072704854835	0.00414114515758	0.00544714575205	0.0683978713717	0.010899452083	0.0218621447996	0.0920742112033	0.0164535286671	0.106978597878
è	0.00507497215241	0.0325857903444	0.0521375640991	0.636497397863	0.0327759918953	0.064050164206	0.0273043349	0.0038767646945	0.00464200442919	0.00215457024402	0.0273139774572	0.0105953827943	0.0078821085332	0.0362109068011	0.0151405844224	0.0417574759593
t	0.0028687812508	0.0167296867815	0.0642416396997	0.611592732621	0.0612108432984	0.157935471402	0.0201481393	0.0023763647315	0.0020223553864	0.00101424319134	0.0131191699191	0.0043849416981	0.0030706135644	0.0166253576004	0.00662055110747	0.0160390853164
i	0.0027843688836	0.0128517882605	0.0659172328999	0.453072554207	0.0733384927661	0.329957570467	0.0227746007667	0.0053125432105	0.00240650986213	0.00611910667378	0.00488525447303	0.0022464308327	0.00237242860813	0.00651669963347	0.00286846060249	0.00657592430213
