 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.981237815	0.015141723	0.000665772825	0.000396725975	0.00042219694	8.7374155e-05	4.5397511e-05	7.30408845e-05	5.1246711e-05	3.2577828e-05	8.27726725e-05	1.133553975e-05	1.49686485e-05	0.000142281077	5.5649342e-05	0.00095580388	0.000583236515
ì	0.984590781667	0.013046162	0.000331235018333	0.000166767389667	0.000184005206	5.9124418e-05	2.25827777667e-05	3.04106640333e-05	2.6259446e-05	1.44087288e-05	5.38285558333e-05	8.92104415e-06	7.4233423e-06	0.0001103031378	4.17603726667e-05	0.000924036175333	0.000381922932833
n	0.890612393889	0.107585492	0.000457396566111	0.000155645187889	0.000171008854667	0.000161621352333	1.33526310222e-05	2.42554685444e-05	1.2558798e-05	9.31870923333e-06	3.23587592778e-05	4.22396631667e-06	4.59498223333e-06	3.99168474e-05	1.58088643222e-05	0.000547238550444	0.000152770612111
o	0.750051431296	0.224176357333	0.0138692707887	0.0044831001393	0.00312379237156	0.000622798450778	0.000387607002007	0.000454909367181	0.000135702690333	9.54733779111e-05	0.000144846658759	0.000352788832639	3.66592314111e-05	0.000980635865133	0.000274453399541	0.000529942893481	0.000280205854037
ì	0.517049350432	0.431357512444	0.0309663019296	0.00870513904643	0.00521959865719	0.000819021666926	0.000629997407336	0.000676159055727	0.000204090340111	0.000137717121637	0.000195267338253	0.000557134087546	5.45989964704e-05	0.00172520955504	0.00047400615318	0.000624899297827	0.000603958184679
t	0.223136669811	0.733831104148	0.0285567336432	0.00633234331548	0.00312947226906	0.000883827638975	0.000433633715779	0.000356216245242	0.000114922720037	6.98353855457e-05	0.000104758276418	0.000275443147782	2.84779713901e-05	0.00101536895501	0.000277421115727	0.000909907199276	0.00054381010156
s	0.0780094278703	0.832195501383	0.0452918358811	0.00826637040516	0.00312716177302	0.00650020484632	0.0100067328453	0.00203931224175	0.00185672185668	0.000619581644515	0.000528861403806	0.000348153524527	6.446731703e-05	0.00504520438834	0.000994260683242	0.00463321116643	0.000472897323853
e	0.0325662958901	0.581810147128	0.30309676196	0.0293579224684	0.00782627409101	0.00856526061544	0.0135252169484	0.00325285668058	0.00255982719556	0.000855390728172	0.000746883221269	0.000495906354842	8.791708301e-05	0.00740944826278	0.00146763396108	0.00584752248881	0.000528661357951
r	0.0178576390634	0.445051462376	0.416102690653	0.0616928774895	0.0132611180303	0.00384931130515	0.00501512450947	0.00219145936019	0.00107710206519	0.000477625966057	0.000712559060423	0.000296855174947	8.04764150033e-05	0.00359667277759	0.000760707383693	0.0273370432629	0.000639239485984
e	0.0116845092878	0.365132815125	0.467558766884	0.0945114724965	0.0157253733434	0.00204127113505	0.00235759779649	0.00151476612006	0.000513228578397	0.000319249440352	0.000650231286808	0.000193509874982	7.48930483344e-05	0.0019362540492	0.000448015347898	0.0343802757043	0.000957775195328
k	0.00933928819593	0.151566026042	0.539057555628	0.205728524166	0.0406520837811	0.00200929421168	0.00211409729883	0.00205610394002	0.000385605392799	0.000447913738451	0.000884504828936	0.000159343962994	0.000193078952778	0.00139984503307	0.000371110399299	0.0419144618514	0.00172115726511
a	0.00615009573198	0.0759662906807	0.546428031876	0.267133108055	0.0489305702604	0.00184270943723	0.00176651123294	0.00228928068001	0.0003134011376	0.00048326681615	0.000932967381645	0.000114126982331	0.000228468759259	0.00073371062769	0.0002208253331	0.0442735121238	0.0021930859217
s	0.00476953247733	0.0327841172269	0.499412407292	0.340953556018	0.0784964424201	0.00186707904574	0.00144163187765	0.00319463599334	0.000292721005867	0.000567378925383	0.000934283432548	9.63014689437e-05	0.000220226608086	0.000494797935897	0.000153376551033	0.0324729868813	0.0018484829739
ì	0.00265071349244	0.0187846679756	0.342518365764	0.497288005339	0.09915728414	0.00231640261525	0.00139754482588	0.00359008193111	0.000269675501956	0.000585589299794	0.000934266172183	4.32961478146e-05	0.000214416590195	0.000302376605299	0.000101576577011	0.0286910175771	0.0011547221633
m	0.00150822780081	0.0081467423052	0.330065441921	0.56851565178	0.0641271480467	0.00504438637175	0.00191616400863	0.00601620157704	0.00208467864732	0.000568041124598	0.000666531952061	0.000185978362605	0.000113608810898	0.0001865987251	5.71021096703e-05	0.010101313309	0.000696199826433
m	0.00056520878027	0.00312116483173	0.277703437307	0.623014823927	0.0483850973489	0.0105475241239	0.00422321480288	0.0143357961923	0.00559405154911	0.00285827964153	0.00178910018402	0.0010486644542	0.00117363597697	0.000383298898367	0.00039985389389	0.004050079203	0.000806735542144
e	0.00108675607009	0.00173481519391	0.166493811436	0.671722577976	0.098330013783	0.0137562183746	0.00537105683429	0.0220032673974	0.0057249759497	0.00365947434718	0.00204767306134	0.00123333482807	0.00153505042232	0.00119187343279	0.000645926981297	0.002878966001	0.000584201791381
r	0.0013496025967	0.00212092659797	0.081426224812	0.554847485992	0.200498694594	0.0319247724582	0.0102445701781	0.0265401591325	0.00530124061657	0.00348243604906	0.00250145212045	0.000489190275357	0.000975185170773	0.00128196929426	0.000410229567099	0.0759729923337	0.000632885907794
i	0.00256816890557	0.00340947619932	0.120191240271	0.413107641997	0.243199254865	0.0469647351527	0.0161818883927	0.0343873800442	0.00587674190552	0.00340423714969	0.00258778020682	0.000893753214452	0.000772862233591	0.000927902648087	0.0003767442457	0.0993191173579	0.00583108516926
ì	0.00299103630186	0.00278958564311	0.117450662424	0.344463360666	0.391516154955	0.0341198808842	0.0125282949976	0.0431200463481	0.00484808433517	0.0017129754499	0.00117430014227	0.00117268374482	0.00030839432453	0.000885133469362	0.000331124813233	0.0334229085326	0.00716538869175
c	0.00118218769395	0.00107587352104	0.0456003104747	0.322307783555	0.497634291652	0.0488389951281	0.00808115296587	0.0525598194494	0.00554173064506	0.00108423646663	0.000693777300757	0.00056506471494	0.000136927998177	0.000467997455287	0.000125136100144	0.0116729124775	0.00243183602658
h	0.00045762117865	0.000502653337013	0.0224244571582	0.351400887852	0.390320280551	0.092391758376	0.0268628630886	0.0861896798165	0.0137154668817	0.00372653007221	0.00146326311359	0.00234741296498	0.000881780052726	0.000711889663929	0.000526798664448	0.0047779949925	0.00129871066953
e	0.00046572671355	0.000377663979004	0.0104253077527	0.244538303617	0.43700753685	0.0938693441253	0.0326668470295	0.140365423272	0.0208230529606	0.00633621362407	0.00197968330453	0.00300874948166	0.00124345042424	0.00155181662131	0.000818715721483	0.0036106868975	0.000911499424177
n	0.000502043884517	0.000854290526335	0.00455010398423	0.111049202206	0.463084055617	0.152722916042	0.0461084950098	0.133311276424	0.0257221679869	0.00940985614136	0.00321971873484	0.00111734623055	0.00130832654808	0.00133253558377	0.000491372367161	0.0444268034992	0.000789484909059
a	0.00173773340817	0.00227053540878	0.00942510402808	0.0578959650687	0.359235428539	0.236889948681	0.0559710976699	0.149994664141	0.0443000419956	0.0109321269471	0.00435572797828	0.00116746105352	0.00129178778269	0.00110267333792	0.000853609782387	0.0572955944997	0.00528051736969
k	0.00224327144939	0.00420883480293	0.011071991376	0.0303103363562	0.32664296618	0.303326216227	0.0483999232233	0.16824461638	0.0473659119985	0.011549596549	0.00348069079276	0.00117459631117	0.00098330459423	0.00106561422264	0.00100361481746	0.0322463798332	0.00668214295656
à	0.00140155466313	0.00405055913431	0.00576190305867	0.0181406434521	0.36136937206	0.294543068742	0.0401049842744	0.18592022046	0.0446163526662	0.0121802838497	0.00280181373092	0.000666759463723	0.000822506646743	0.000631163184213	0.000514565329153	0.0236779216111	0.00279632838552
m	0.00098113078171	0.00194605972144	0.00349577057622	0.0151962728174	0.365854550687	0.185798712914	0.0212776152915	0.269975803487	0.0960881928887	0.0217191496166	0.00421622217697	0.00149115382124	0.000752920864248	0.000501476768071	0.000383323326384	0.00866779545703	0.00165385656184
i	0.000653800777903	0.00096151195048	0.00247510671541	0.0125615166058	0.246934136896	0.137830230971	0.0145549869972	0.293176557829	0.231391204296	0.0393341108722	0.00809627639232	0.00225202214041	0.00127065898808	0.000795569396024	0.00109711012546	0.00502792617234	0.00158726385395
f	0.000579533072634	0.00123374241683	0.00212319453847	0.00872211933527	0.231261598965	0.201467343657	0.0119289158991	0.21960885261	0.232961298099	0.0460369486241	0.0119467517974	0.00152844020347	0.00192196922936	0.000830161838675	0.00125231051182	0.0253858081574	0.00121099821798
r	0.000344910787545	0.00133886210561	0.00124597571282	0.00869715791176	0.306505132988	0.278230904552	0.012324565633	0.183782457537	0.120060759366	0.0374145435414	0.0103166351658	0.00153824739116	0.00203869594312	0.000638281552892	0.000550461767273	0.0336036657191	0.00136874987266
ì	0.000306241115848	0.00081214965187	0.000915090717607	0.00799181280392	0.277135907663	0.202775659851	0.007073645011	0.234924459179	0.165552293122	0.0659446478471	0.0107412256219	0.00301048649705	0.00261319448104	0.0013340849843	0.000763872549091	0.0168423029064	0.00126294127089
s	0.000205618251949	0.000365671293957	0.000510049069202	0.00618683476797	0.238134422554	0.132390391617	0.0125884948037	0.25323078306	0.234005797707	0.0881999512824	0.012644687874	0.00671498936568	0.00261438172701	0.00167137056143	0.0012035913497	0.00857868610213	0.000754273470297
k	9.60045616497e-05	0.000207795561319	0.000412430629734	0.00453308248932	0.171010036518	0.140564920539	0.0235649329346	0.22552761102	0.270753099236	0.0759088924275	0.0111654972913	0.0395069897886	0.00402942964234	0.00287604622048	0.0072978315499	0.00384613046738	0.0186992618901
o	0.000161226938217	0.000255831377106	0.000597640846578	0.00370714182977	0.0754512318393	0.0957018608463	0.0178603805782	0.16947854034	0.377062233079	0.139556587476	0.0190448704304	0.0485024162629	0.00862449254745	0.00377910177349	0.0108765690166	0.00458864462246	0.02475122793
o	0.000451829752739	0.00151722627904	0.00304293809553	0.0128314823766	0.0719890179464	0.0404573312821	0.0080536475594	0.13940249678	0.381431277693	0.227119595825	0.0379062438101	0.0241035200876	0.0163789268491	0.0079586067245	0.0081196541722	0.00681933270749	0.01241685061
t	0.000659921584246	0.00515662842635	0.00428183273184	0.0155586414589	0.104989225982	0.098937294094	0.0060249326198	0.14015164226	0.243057689231	0.250591668608	0.0505839969367	0.0141130169625	0.021662537283	0.00869534738483	0.00549314539073	0.0217891505692	0.00825328197
s	0.000715298481415	0.00548892667545	0.00264910114395	0.0116372694863	0.129697728661	0.131885922698	0.0037584926466	0.19111235742	0.17716592641	0.243305059536	0.0415647233122	0.00795038792083	0.017859820761	0.00353974283828	0.00225127795024	0.0259606559897	0.00345725835667
ì	0.000547761890472	0.00227649203515	0.00145677603798	0.00950430279543	0.101296764887	0.0629064660993	0.00145206860887	0.182194594807	0.228316722137	0.299862553179	0.0554864977707	0.0132693276403	0.0221279952537	0.00270860884609	0.00212079813675	0.0129074391299	0.00156477807389
c	0.000254161206824	0.000851023018383	0.000635927825993	0.00434621303181	0.073075673629	0.0444887058998	0.00155052172296	0.149529170602	0.276779620712	0.314421637726	0.0714384175902	0.0264856462134	0.0222783681846	0.0023983973487	0.00272753454558	0.00796337947663	0.000775568046297
h	0.000114227935941	0.000369433369461	0.000347482765331	0.00230109407727	0.0598631962097	0.0420673349666	0.00188281487432	0.137629016867	0.275277030237	0.247647425909	0.0574418041967	0.130098887738	0.0197199684949	0.00373355441623	0.0103712646819	0.00387796462554	0.0072575126821
r	4.87871809803e-05	0.000163403017154	0.000211311311777	0.00125168135909	0.0249695300699	0.0222379636555	0.00122059922477	0.0791697009557	0.244980156746	0.203745618636	0.0515968867322	0.300511592579	0.025966522165	0.0112213890387	0.0196644825606	0.00218091640851	0.010859471694
a	0.000323621328993	0.000303446499718	0.000350778943926	0.00358291118636	0.0168732103566	0.0113212882852	0.000868939808257	0.0512071653186	0.193863678915	0.282749729545	0.0761120542441	0.257819724526	0.0606435573883	0.0126796015129	0.0186324791869	0.00682864363617	0.005839187098
c	0.000434301036331	0.000687221233239	0.000423754081309	0.00427178803879	0.0174151491189	0.0253269668284	0.00133288813609	0.0343797994395	0.141602112972	0.332031643182	0.159995954748	0.105462278509	0.106733465796	0.0062539959043	0.012139411729	0.0449541725454	0.00655513843267
e	0.00170675533878	0.00229270644441	0.00802280521044	0.00733329365626	0.019708782373	0.0352203399428	0.00146032051203	0.0376615328132	0.146851344324	0.289898814394	0.229289098249	0.0515860446697	0.088418127932	0.00502254920143	0.00902134207633	0.0557456761818	0.0107604998109
e	0.00252345224626	0.00646272934814	0.0133829554035	0.0204845102188	0.0281539364577	0.0193836426476	0.00285484963734	0.0369530396044	0.135583631441	0.244303598131	0.23931417275	0.0372342883899	0.102227068644	0.0267454080671	0.0240608968588	0.0258561093939	0.034475694937
n	0.00139984241542	0.011837765116	0.00823171030117	0.0207285669729	0.0299085068192	0.0187742108825	0.00353158064578	0.0246392562015	0.074115032147	0.233719919377	0.203279360917	0.02983019833	0.190794606215	0.0341776233557	0.0283439359529	0.0463350184646	0.0403528598457
ì	0.00111462180514	0.0101407810053	0.00426415790039	0.010161428891	0.0203624152731	0.0179699780275	0.00168555541859	0.0206913980672	0.060385769049	0.287043873126	0.258366696972	0.0201806166433	0.175662916738	0.0198835491186	0.0188165173176	0.0561219828215	0.0171477458819
s	0.00090938379838	0.00391207274177	0.00209759442013	0.00516129093033	0.011341808091	0.00763190407583	0.00077404280953	0.0160882053557	0.10729749635	0.289667574375	0.358333998991	0.0366371555478	0.088010613246	0.0149030450395	0.0208746914392	0.0283658112738	0.00799327916063
o	0.000772243596127	0.00161546935392	0.00139099976004	0.00296109171011	0.005819903697	0.00534151335861	0.00158540283651	0.0109487397852	0.142265448783	0.223797141458	0.370603049664	0.0372960365159	0.0601687284153	0.0118881623465	0.0302046271464	0.0837327540913	0.00960864585354
z	0.000810715898709	0.00132221805131	0.00144859938668	0.00362893017004	0.006730100899	0.00600258765287	0.0026881351455	0.0100361192617	0.112934707594	0.200727760486	0.336023633221	0.0263318735053	0.125194173805	0.0105136519488	0.0287855433821	0.11553247303	0.0112887487512
e	0.00128041536624	0.00146667558377	0.00253701299556	0.00495239039001	0.00821044629967	0.00731459608429	0.00241653998183	0.0118393804206	0.0892503105313	0.187395206829	0.318616804407	0.0210688003684	0.146886742935	0.0098124571496	0.0179789821274	0.15914520601	0.00982802338373
k	0.00179184965541	0.00574369882792	0.00364482409852	0.00558154863	0.00748376676656	0.0112451380281	0.00489498906061	0.0100709761402	0.0665724001771	0.111595348276	0.281341834802	0.0131205513228	0.141284339312	0.0118773980499	0.0183605890425	0.289102672003	0.0162880884612
à	0.00150384051847	0.00694675230931	0.00272208439951	0.00462189487667	0.00664105058885	0.0102824965427	0.00529103549354	0.00715501004673	0.0385912043924	0.0854811487587	0.285299551601	0.0106031426409	0.172598833104	0.0146422980166	0.0176335623475	0.313742110668	0.0162440190204
