 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.971243335	0.0117353035	0.0025669278	0.0031868919	0.00059759449	0.0003639393	0.00031998121	0.0010792796	0.0089067868
a	0.964871458333	0.0142602865	0.0022817309	0.00297652513333	0.000867760896667	0.00040585206	0.000959645703333	0.0043814806	0.00899528438
t	0.712710096111	0.203181047167	0.0542773457333	0.0146066030444	0.00243478579889	0.00102549265333	0.00144348400111	0.00594518296667	0.00437598397333
r	0.512411872037	0.352862372389	0.0786576272444	0.0296672383481	0.00747990633296	0.00334976118444	0.00304624060037	0.00938062275556	0.00314437835778
a	0.423530820679	0.480212960796	0.0433796200815	0.026852351116	0.00795213617765	0.00351006378148	0.00326854362012	0.00961590232852	0.00167759616926
v	0.192130041726	0.647903313599	0.118748132361	0.0245131197053	0.00675461829255	0.00279546264716	0.00172265706004	0.00441877238617	0.00101385360642
ù	0.068532205142	0.752704097866	0.146019247454	0.0198073066351	0.00604315878085	0.00248412352572	0.00112311379335	0.00252503907039	0.000761685287807
d	0.026802944914	0.878110712622	0.077507975818	0.00905552027837	0.00315944291028	0.00138330431857	0.000817490071117	0.00194428909846	0.0012183137816
i	0.0190597627713	0.711618104207	0.229207948606	0.0163250147595	0.0115946682701	0.00583161437286	0.00194847222371	0.00222564346615	0.0021887869272
a	0.0166078393904	0.383387118069	0.531686962869	0.0394406882532	0.01429522109	0.00700204230095	0.00210192408457	0.00190856258872	0.00356968377573
p	0.00872913523013	0.204870286023	0.67660733429	0.0898909960844	0.01017147503	0.00340360894365	0.00111965852152	0.00191805142957	0.00328944618191
l	0.00664729637671	0.163460405341	0.64570641143	0.137235868695	0.0219589873433	0.00783143031455	0.00424103272384	0.0115852580432	0.0013332801073
è	0.00547764619224	0.124989049114	0.62385690381	0.173435416232	0.0395204484478	0.0110654947715	0.00608232847461	0.0149587935811	0.000613889994433
o	0.00478661946408	0.0609267517047	0.569882184603	0.287796692077	0.0492008444826	0.0151250579238	0.00442038072487	0.0063862590937	0.00147516923348
n	0.00445759648803	0.0244158694682	0.394311388201	0.491155730692	0.0587027081609	0.0160645432079	0.00335336344162	0.00525250936457	0.00228627504449
ò	0.00269356839601	0.0113203068894	0.2107207174	0.615225943564	0.131239819387	0.017563429636	0.00368463134721	0.00560633478819	0.00194520494816
r	0.00164631246534	0.00646270989647	0.1063245098	0.588691747855	0.248503859796	0.033317091212	0.00559042154907	0.00789308259606	0.00157019586939
r	0.000793469798447	0.00364633749882	0.0592641246	0.434192482618	0.310539433265	0.0713760110707	0.0487539829497	0.0571212078654	0.0143128982765
i	0.00141691227615	0.00332516116627	0.0294066455333	0.252529500873	0.392628957755	0.151093417024	0.0766420843166	0.0742400139551	0.0187172792588
a	0.00557448622538	0.0124784206221	0.0235179778444	0.214421756958	0.405622872585	0.212513252341	0.0579401187722	0.0367114843184	0.0312196485863
è	0.00668127507513	0.0148872623407	0.0230503356148	0.181697152319	0.311413380862	0.34493295078	0.0469316345907	0.0207795541061	0.0496264748621
r	0.00299977468171	0.00567494218357	0.0133658792716	0.119596912106	0.298691703621	0.468242883593	0.0397995098636	0.0202456813687	0.0313827187974
k	0.00108881909724	0.00244920066452	0.00659360149053	0.117855367035	0.319411841207	0.351289567864	0.0804013072879	0.0887227894562	0.0321875347758
u	0.00055414967908	0.00161416272151	0.00468133956351	0.0821383936783	0.225885832402	0.380424229288	0.155990865763	0.115587068485	0.0331239805919
