 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.82771762	0.0801787825	0.00847896355	0.00048990723	0.00171668695	0.0026268213	0.001148719325	0.00382301803	0.02116293375	0.05265647773
t	0.514888431	0.368616425833	0.01960765885	0.000542557763333	0.00197271768333	0.00326860683333	0.001186128225	0.00910031747667	0.0235834164833	0.0572337035767
e	0.176436442333	0.720201508611	0.0392702356167	0.00237802632111	0.00256405512778	0.00411523981111	0.00124756295833	0.0102832848256	0.0108180255611	0.0326856675256
l	0.061347351711	0.86233820287	0.0362999612056	0.0028007092337	0.00213651715259	0.0032743622037	0.00110673055944	0.0056380210752	0.00492439562037	0.0201338317419
ì	0.021609984437	0.93120314429	0.0298815544019	0.00110403096457	0.0011709503942	0.00253270380123	0.000458425413147	0.00236165112507	0.00261416138012	0.00706343636263
s	0.010573069079	0.898435438097	0.066243196134	0.0116649627482	0.00155282569807	0.00313853946708	0.000410057534382	0.00346619020836	0.00141156270004	0.00310419616954
i	0.00685345842633	0.834370142699	0.125005928711	0.0167474371161	0.00484454656602	0.00422030222236	0.000895971354794	0.00413748790279	0.00104800050668	0.00187678678318
n	0.00335060587544	0.762822747566	0.199435726237	0.0109205292387	0.00713685785534	0.00643612877412	0.00123106661826	0.0035259022676	0.00422391977556	0.00091657182106
a	0.00264884552515	0.555380925855	0.404789192079	0.0101946240796	0.00863626528511	0.00791363942471	0.00109090530609	0.0032354128892	0.00526462347185	0.000845577640353
z	0.00332005274172	0.337636601952	0.595052530693	0.0193381516932	0.016605253095	0.0141455954749	0.00157055353536	0.00327660576307	0.00795476737062	0.00109988818012
ì	0.00252970921057	0.196912357317	0.715117843564	0.0374541758977	0.0188846110317	0.0147529365583	0.00154768368845	0.00311272047436	0.00884566159354	0.00084235042204
s	0.00106363432019	0.0889834607723	0.715622514521	0.166601067299	0.0132605896772	0.0066265345861	0.000896994739483	0.00226924004479	0.00326788505785	0.00140813690268
i	0.000837628760063	0.0459986222574	0.647143438174	0.244939552433	0.0398642252257	0.00615464486203	0.00700324457983	0.00411837301493	0.00209290027595	0.00184738830089
n	0.00173005402002	0.0248461657525	0.651488546058	0.174005780811	0.0941920050752	0.0191937506207	0.0101126708599	0.00793731367164	0.0153123889587	0.00118138293363
a	0.00239022250667	0.0179284655842	0.599885315353	0.117359704937	0.189920355025	0.0324392272069	0.00858577428663	0.00859784855721	0.0194135978862	0.00347955781121
m	0.0152333399356	0.0112258151281	0.465003738451	0.204701506312	0.247515665008	0.0288228164023	0.00829364276221	0.00565214661907	0.00913908536207	0.0044122967704
i	0.0196243665452	0.00816856730937	0.285564589484	0.221017224437	0.375671348336	0.0559549998008	0.0101448802541	0.00914351763969	0.00719575762069	0.00751480942347
