 	è	facile	che	stanno	ancora	svegli	</S>
è	0.706671865	0.2907465455	0.0012231821	0.000284852525	0.00021665852	0.000565961635	0.00029095108
f	0.637538285	0.354128225167	0.0064324629	0.000807304125	0.000406675033333	0.000438650361667	0.000248392326667
à	0.477040415	0.502879931722	0.0169011176333	0.002032215275	0.000724575441111	0.000225998770556	0.000195715885422
c	0.175230137667	0.774372990574	0.0456765102111	0.00284717525833	0.000831079577037	0.000279555400185	0.000762483498341
i	0.067922039889	0.711753406858	0.19117783007	0.0158959512528	0.0119171282723	0.000312153380062	0.00102147190945
l	0.028158836663	0.593668478953	0.328717110023	0.0287915544176	0.0159895674241	0.00114167513002	0.00353282924648
e	0.017974112921	0.437710286318	0.449562570008	0.0623403061392	0.0259541541414	0.00157958134334	0.00487907308216
k	0.0148314661403	0.205173195439	0.558743323336	0.175878878713	0.0308544213805	0.00639786098111	0.00812089302739
a	0.0108086565468	0.101809247813	0.491862541112	0.317190882904	0.0523485184602	0.00839667466037	0.0175834710091
s	0.00955069684893	0.054129842271	0.366054273704	0.481819617635	0.0616676269867	0.00720109655346	0.0195768576697
t	0.00594099671631	0.0263394804237	0.349322191235	0.564752099212	0.0290922634956	0.0101260061845	0.0144269652232
è	0.00443214033877	0.0141434856746	0.274845607078	0.650226446404	0.0405053848319	0.0077646493615	0.00808229260107
o	0.0234925804463	0.0133720824249	0.122978264693	0.609620535468	0.203202264944	0.00666275308717	0.0206715393937
n	0.0297660716154	0.0121077406083	0.0609876938977	0.361330061823	0.242800497648	0.265261385029	0.0277465671312
e	0.0166337773385	0.00845275766943	0.0316723319659	0.259878993941	0.317778121883	0.349742287576	0.0158417467104
a	0.0197608031128	0.00882607865648	0.018606180822	0.176529673314	0.360773643961	0.384842968425	0.0306606485701
n	0.0151079528709	0.00515103854216	0.00825980254067	0.0630790178713	0.15489501932	0.719648936142	0.0338582228567
k	0.0542272707903	0.0295539710707	0.0442141819469	0.15202125739	0.125597197773	0.579111700381	0.0152744161856
ò	0.0677681267634	0.0382537401569	0.0564887148156	0.185826115797	0.424086465924	0.218323336794	0.00925348576187
r	0.0234626839445	0.0135323196623	0.0196147220452	0.0699349779323	0.522934138641	0.341392373931	0.00912880005396
a	0.0172424141715	0.0142113820308	0.0179218386217	0.0919876153108	0.464895739547	0.373539749644	0.0202012986847
a	0.0538389490572	0.0223382946769	0.0390681695406	0.139383088437	0.450957829849	0.228546274881	0.0658673885616
t	0.0638584063524	0.0167860682256	0.0432456338469	0.102714072812	0.242805764283	0.445888721627	0.0847013421872
s	0.0544399487841	0.0209082377419	0.0378239006156	0.090552037604	0.316765935761	0.423778208542	0.0557317733957
ù	0.050655028928	0.0274398472473	0.0330725252052	0.109497595868	0.511287988587	0.170825707514	0.0972213144652
n	0.0237345652093	0.0159345141324	0.0167174118351	0.0739796618227	0.365429505529	0.366978222505	0.137226131488
n	0.00886871076977	0.00584352272747	0.00694481437837	0.0319751441409	0.16047574451	0.442790787502	0.343101320496
i	0.0153218330566	0.0100544868758	0.0194906104595	0.104896995047	0.246907581503	0.211837135834	0.391491415499
t	0.0170031362089	0.0112958592353	0.0226683862065	0.123097922082	0.244395336501	0.200438331945	0.381101057166
i	0.063529050593	0.0592589450218	0.0532967924555	0.111156431094	0.173326178167	0.169727576648	0.369705014055
</S>	0.118379655296	0.112791137511	0.0950920612278	0.160344565547	0.223615774083	0.091786747324	0.197990049527
