 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.98782247	0.0044901046	0.0028123421	0.0003081602	0.00018377007	0.000247722655	0.000169163025	0.000986512315	0.00297971242
ù	0.98913529	0.0046807027	0.00161446491333	0.000394561406667	0.00014405259	0.000205656438333	0.000157922240333	0.000946521338333	0.002720808519
o	0.867981863333	0.0413880292333	0.00454184278444	0.00750813720222	0.00278080797	0.00184188195611	0.0516338769388	0.00326972071278	0.0190538250187
o	0.518412799111	0.224019459744	0.0278764792615	0.0184790817341	0.00510193665667	0.00459621255204	0.0884763043129	0.00957598623759	0.103461735006
f	0.201339320037	0.333939333248	0.26160100842	0.0158457864447	0.00347721628556	0.00557238991735	0.0493825760376	0.0124798980792	0.116362461002
r	0.075602626679	0.517435267749	0.322122448807	0.00891417968157	0.00213541716185	0.00401861307245	0.0184994519459	0.00932780719307	0.0419441600673
a	0.0364872265597	0.79007957925	0.126107035602	0.0134830828939	0.00258213518728	0.00237994342415	0.00984170588197	0.00471594190769	0.0143233534191
b	0.0220126017866	0.59031927475	0.352734395201	0.0138797791646	0.00259586872909	0.00327906617472	0.00518703507399	0.0046755356459	0.00531645520303
b	0.00831566072887	0.499254659917	0.4352421534	0.0283638752549	0.00599890977636	0.00417762979157	0.00416942337133	0.0108186475486	0.00365900703434
i	0.022686768443	0.626511953306	0.225909729467	0.077737385085	0.0133379932588	0.00506596999719	0.0118495232571	0.0105325803495	0.00636809207811
k	0.026958800281	0.398295556769	0.441149193156	0.0850377193617	0.0138797524196	0.0078182683324	0.012133110439	0.00842774228317	0.0062999122927
è	0.0107181980937	0.166366266256	0.550167497719	0.200322507454	0.0384331714732	0.0162524034441	0.00570166059967	0.00858551509439	0.00345283689757
s	0.00545896294457	0.105731978419	0.324693705906	0.436908542485	0.0837998811577	0.0195548188147	0.00776528296656	0.00879179803146	0.00729511199919
s	0.00227138482152	0.0602443988063	0.169587456635	0.529048490828	0.107851919053	0.0159337806049	0.0768855169889	0.0147827340105	0.0233944123331
a	0.00210446816717	0.0292431929354	0.084369269545	0.572431040276	0.140680099684	0.027758559535	0.105558037996	0.0140941963368	0.0237611398777
n	0.00202156424239	0.0143538291118	0.129803509182	0.550082536759	0.157836509895	0.040921061845	0.0455481009653	0.0503481021123	0.00908475539257
o	0.00254961783413	0.0148480108373	0.139157935061	0.452707262253	0.234085833298	0.0542449339483	0.0228636159551	0.0636965857041	0.0158461851309
m	0.00284971127804	0.0154957341124	0.0541154010203	0.548195064084	0.270204641099	0.0488261909828	0.0154508714517	0.027061022568	0.0178013473436
a	0.00687884509268	0.0182772435375	0.0238951063401	0.571982711361	0.2891820837	0.0563647053276	0.0081350582839	0.014997134356	0.0102871124145
s	0.00814996793089	0.0186645270125	0.01944982778	0.41132193712	0.366408164567	0.129546887109	0.00576492442797	0.032021450952	0.0086723144715
t	0.00309970306363	0.0072366540375	0.01566328666	0.44880105904	0.350234774856	0.127962389703	0.00310952080932	0.038926558984	0.0049660603905
