 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99567952	0.001005284845	5.55839249e-05	1.99574565e-05	0.0003890400995	0.0012636664105	0.001587016886
n	0.997022476667	0.00102509051167	2.70150509e-05	0.0003892321765	0.0002979074795	0.0005109813105	0.000727307839333
a	0.981168498889	0.00521171740389	0.000451270389633	0.00837131145883	0.00347614959317	0.000733843970167	0.000587120846444
v	0.785334326296	0.184147386468	0.00192120112988	0.0129456860196	0.00635444736439	0.00494007919006	0.00435680922881
o	0.418060975432	0.245112248823	0.0124226153766	0.0317015322065	0.0127183034548	0.0340275960634	0.245956685743
r	0.203516691811	0.299400736274	0.0192137964589	0.0428690044022	0.0282056771516	0.0648042386878	0.341989828581
à	0.140456920604	0.388772202091	0.065817976153	0.186212561801	0.0283635140505	0.0494522235626	0.140924557527
s	0.070710503468	0.219660228364	0.336865242051	0.2420791016	0.0191832016835	0.0270394271875	0.0844622671757
o	0.0400989470893	0.0882313343547	0.545584924017	0.192641341533	0.0318122525612	0.0366524487292	0.0649787473919
t	0.0299687498631	0.0324245292182	0.415001524672	0.420759440511	0.0337140308537	0.0380065989097	0.030125118464
o	0.0496433247877	0.0136684577394	0.289041324891	0.47886467017	0.0800642502846	0.0499220729699	0.0387958938213
t	0.0573260842626	0.00878961204647	0.19440666163	0.504056926723	0.119621921762	0.06839852099	0.0474002272738
s	0.0208868505442	0.00620983571549	0.0884153828767	0.733938155574	0.0740348795873	0.0511343059967	0.0253805150913
o	0.0262156199714	0.0056239809385	0.0557909232922	0.667870518525	0.0951547038624	0.111136775999	0.0382074500304
m	0.0279728347805	0.0057292630795	0.0311496264307	0.646722939508	0.104839171287	0.141996676333	0.0415894884435
ì	0.0101127815502	0.00336423875983	0.0150962153769	0.518074627836	0.348249800429	0.0892762197777	0.0158260990145
k	0.00407760061673	0.00191997384328	0.010224108359	0.186117690612	0.60938134681	0.181510573259	0.00676868993817
a	0.0327340634722	0.00472226690443	0.0267276181197	0.0814107225373	0.49039250227	0.357929547753	0.00608326381272
i	0.0478655914907	0.00698972263481	0.0308185035066	0.0377310651791	0.28763480409	0.573983992584	0.0149762992709
m	0.0217028383369	0.0049424242116	0.0127495443022	0.0336035580597	0.137366592363	0.770531597528	0.0191034054236
è	0.0172664429523	0.0057416067372	0.00646523410073	0.0296060008866	0.142053691788	0.786235189176	0.0126318026079
r	0.0157521193074	0.00512460968907	0.00362779664358	0.0107266633955	0.157311893929	0.798867953059	0.0085889618693
i	0.0972363870925	0.00975097533969	0.0336643304912	0.0117163203652	0.136969127976	0.69418369102	0.0164791531564
</S>	0.186470518546	0.0167501446698	0.0652842302456	0.0176889301826	0.151187243988	0.53741415551	0.0252047440782
