 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.52965407	0.11149452	0.016098714	0.00065549495	0.00344169525	0.00415846625	0.0026241748	0.0012471671	0.0028710967	0.00240781265	0.001369440615	0.00332716715	0.00868646965	0.01937925085	0.0247904523	0.26779391325
n	0.2391162992	0.39753302	0.0210570523333	0.000580485816667	0.00313960208333	0.00276593661667	0.00194934225667	0.00148308836667	0.0027271138	0.00289792441667	0.00133786820167	0.00352499571667	0.00836391504333	0.0207292127833	0.0243916936667	0.26840239755
ì	0.0802614685667	0.77011554	0.0235774217778	0.000783230505556	0.00206764776111	0.00189363123889	0.000931299835557	0.00130070005556	0.00128253928667	0.00179651263889	0.000794016450557	0.00166322462556	0.00292011171278	0.00970124762777	0.0098804469889	0.0910309594833
c	0.0281728980889	0.895109066667	0.0266617835926	0.00138028546852	0.00184076842037	0.00132193271296	0.000455614595186	0.000822100351853	0.000609152135557	0.000729967772963	0.000591758616519	0.00063700684852	0.00108209831593	0.00435213307592	0.0049648881563	0.0312686190078
h	0.012770558463	0.803941108889	0.0776768398642	0.0398197525562	0.00544481490679	0.00248911110432	0.0023332982884	0.00999198818395	0.00218474419852	0.00367813938432	0.00447706251851	0.00203273740284	0.000947952911977	0.0151626950253	0.00614008867877	0.0109091903659
a	0.00728643488767	0.52709962963	0.307341173288	0.0603501615187	0.0208610409689	0.00692589193477	0.00589447909613	0.0148771033947	0.00419298333284	0.00519192079477	0.00589274285617	0.00279280083428	0.000972007257326	0.0198327543418	0.00660920075959	0.00387969190063
t	0.0116759225292	0.34429068321	0.459395271096	0.0756852398396	0.0292181726563	0.0119244326449	0.00791721936538	0.00979890129823	0.00872403991095	0.00517066343159	0.00223835558206	0.0116380149781	0.00761011077244	0.00970172034727	0.00310475611986	0.00190645999554
o	0.0222315645097	0.234856232403	0.525143290365	0.0870580926132	0.0387595165521	0.0210176095483	0.00802784978846	0.00692236126608	0.00923312533698	0.00476541024386	0.00138256490735	0.0143441878194	0.00975563919081	0.00805892468242	0.00456082987329	0.00388279593185
r	0.0179000735699	0.101398823801	0.705189750122	0.0452682155377	0.050596201184	0.0250478198494	0.00968168659615	0.00311533403536	0.00796713181233	0.00214955438129	0.000954282696117	0.00687097166647	0.00907960099694	0.00585390114414	0.00451949102443	0.00440721434395
ì	0.00713735145663	0.039249157267	0.794395436707	0.0441143971792	0.0561342293947	0.0195220522831	0.00936649543205	0.00156802495845	0.00748221180411	0.00119269696043	0.000330371284039	0.00436746277549	0.00903077713231	0.00243200149805	0.00172813497481	0.00194926277932
s	0.00371642368554	0.0169559866557	0.647453542236	0.24079090906	0.0524229391316	0.0143440650944	0.00603189981068	0.00343764298615	0.00350333140137	0.000960101120143	0.000278661333013	0.00183608506516	0.00346028401077	0.00250880249935	0.000796412291603	0.00150296989111
o	0.00424439809518	0.00854119521857	0.461753757412	0.373345886353	0.0853714457105	0.0249422813648	0.0182363110369	0.00636321732872	0.00453379740046	0.00195399737338	0.000465191441004	0.00171647517505	0.00195460933692	0.00402607196645	0.000972356430534	0.00157902338704
