 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.98604116	0.011045109	0.000730669335	0.000162994891	0.000109515425	3.79990455e-05	0.000147817885	0.00031419169	0.00097674706	0.000433797575
t	0.978838196667	0.0185236793333	0.000562207868333	7.6805243e-05	8.94785133333e-05	3.40195078333e-05	9.79789583333e-05	0.000190010243333	0.00130966645333	0.000277977635
s	0.849373038889	0.0745282224444	0.00789886732278	0.00406363495633	0.00717879865944	0.00226292555594	0.00245823688611	0.0278776044844	0.0238512815178	0.000507414668333
e	0.504170687963	0.379066510815	0.0187144151076	0.00742893921878	0.0107385432198	0.00376668381865	0.0037435929287	0.0394547794948	0.0322788178393	0.000637053736111
r	0.210298435988	0.683077703605	0.0332385213692	0.00564941097293	0.00704745307327	0.00202893647822	0.00788186070957	0.0156327250183	0.0342420452798	0.00090291204537
e	0.115621423663	0.771468877868	0.0467809794564	0.00478912519098	0.00556686899109	0.00160001833141	0.00915759230319	0.00775072269277	0.0359036420933	0.00136073048179
k	0.0759632088877	0.636475569289	0.198861071152	0.0136361459303	0.0089165739637	0.00146575155714	0.0196983651677	0.00527886721426	0.0373133423644	0.00239110662726
a	0.0589177106292	0.488401723096	0.332235797051	0.0263015573101	0.0116893043212	0.00393750803238	0.0252279408559	0.00504621938809	0.0385573684548	0.00968485844242
k	0.0459637952097	0.360323673032	0.452053379017	0.04426172377	0.0141246384404	0.00476533554079	0.023491030752	0.00494496492936	0.0386916024849	0.0113798621475
à	0.0273179700699	0.161336829677	0.654618213006	0.0640341559233	0.0209063014801	0.0024344240436	0.022511406684	0.00238423457645	0.039880217995	0.00457629784917
n	0.01643143289	0.097672275559	0.704518201002	0.0971875186411	0.0287050948267	0.00566584334787	0.012237213328	0.00571888982548	0.0278982048317	0.00396536341639
n	0.00780554061333	0.0547705885197	0.552037467001	0.130694959547	0.0331294496089	0.0908873707826	0.0109939014427	0.0809612459418	0.0317657352772	0.0069537251388
i	0.00566144598778	0.0249745805066	0.341277872334	0.232738806516	0.081565451203	0.119664848928	0.0420810928142	0.105050582314	0.0410068150924	0.00597843871293
t	0.00674998289593	0.0139708261022	0.262239564111	0.327879358839	0.155250797068	0.045346139076	0.0601784109381	0.0390568007047	0.0866745483641	0.00265354020431
s	0.00665421843198	0.0074047699674	0.208792514704	0.34939657628	0.153532925689	0.0833109771253	0.0356474389794	0.0366114831682	0.116487266121	0.00216185710144
ì	0.00482101781066	0.00481071558913	0.115571974235	0.350269485427	0.26232107523	0.110794313375	0.0287529409931	0.0376529129227	0.0832721253737	0.00173350423515
c	0.00199984244689	0.00250038152971	0.0569674914117	0.371230965142	0.376727975077	0.098379082125	0.0293867109977	0.0170113017409	0.0450185904579	0.000777727546383
h	0.00085198827563	0.00103959534657	0.0286353990039	0.308182291714	0.276066498359	0.325849210708	0.0213823234992	0.013731149147	0.022820427486	0.00144115898213
r	0.000318780327877	0.000411567918857	0.0104332202346	0.155265923905	0.179739022786	0.604148703569	0.0170155039997	0.0185483977157	0.0123185794953	0.00180031757404
a	0.00103206699529	0.00144916473962	0.0064085257782	0.0938555179683	0.247825527595	0.458974566523	0.135819649	0.0189788500719	0.0344362148318	0.00121993883801
c	0.00186490949843	0.00187091281321	0.0054640616594	0.0668085126561	0.410135119198	0.189431530841	0.238007849667	0.0140872291906	0.0709896282773	0.00134029491267
e	0.00354112709948	0.0070853981044	0.0144794749531	0.0503705688854	0.486385953066	0.094510313447	0.256880936556	0.0127730817302	0.0683324750924	0.00564070907089
e	0.00970276483316	0.0120596460348	0.020638459151	0.0354484419618	0.343647121022	0.0450875789823	0.369778692185	0.0676508792434	0.0580847806975	0.0379016430236
n	0.0145795936111	0.00794986704493	0.011614521417	0.0179277613206	0.165657570341	0.0256987996608	0.543328584062	0.111806109748	0.0562781035658	0.0451591146745
ì	0.0102228830537	0.00340575259498	0.005255822339	0.00971627677353	0.102201589114	0.0103833647336	0.726847371354	0.0708087703493	0.0445839811886	0.0165741960248
c	0.00373660330123	0.00134641963833	0.00242541129967	0.00617880992451	0.080845612038	0.00690534542453	0.803600177118	0.0527803555498	0.0348674523962	0.0073137945416
h	0.00135156619808	0.00050395296611	0.00100013787989	0.00423895650817	0.066633725346	0.0174001828082	0.812667902373	0.0608191075166	0.0262859954654	0.0090984962472
e	0.000704214597027	0.00036544180537	0.000763421319963	0.00489438870272	0.0353118354487	0.0239815669361	0.807850220791	0.0721226398389	0.0389263464885	0.0150799560824
n	0.00148231526568	0.000414005315123	0.000773904723321	0.00453075253424	0.0171458542496	0.0202607749787	0.63628712693	0.221403059946	0.0764282641628	0.0212739736941
a	0.00201593235523	0.00201908332837	0.00369193209111	0.00460441947808	0.0167256508499	0.0145259487929	0.34962065231	0.251751746649	0.334800121388	0.0202445255647
n	0.00262920898508	0.00250896753279	0.00461161419704	0.00445404909269	0.0154467042833	0.00787200839763	0.177109112103	0.294850842216	0.463744900463	0.0267726241882
a	0.00271967629503	0.00134454443426	0.00257987666568	0.00269746169756	0.0106156907611	0.00436740333254	0.105816159701	0.297519222072	0.546623510154	0.0257164964294
t	0.00546490693168	0.00108611961142	0.00203929617523	0.00223147707919	0.00908709332037	0.00406242197751	0.0571880802337	0.208296482024	0.694361986718	0.0161821471765
è	0.00607322195389	0.00063368833714	0.00111632924508	0.0015598679064	0.00620631750679	0.0036787903825	0.0518850227446	0.176011486175	0.739514528906	0.0133207424588
t	0.0021662508413	0.00030499412038	0.000632992241693	0.0012286046288	0.00494969706893	0.0021565115175	0.0449578789149	0.159322467558	0.775258589635	0.00902201688627
s	0.000879705293767	0.00021960573146	0.000523992573898	0.0016623137696	0.00532927292298	0.0113906941725	0.035291405305	0.170113909853	0.692672863212	0.0819162516288
i	0.00236896103126	0.00133199972715	0.0038705031913	0.0194227632565	0.030155579641	0.0410064480575	0.141654149435	0.0881305972843	0.545402421071	0.126656558543
</S>	0.00413032621563	0.00239820011358	0.00707126659565	0.0362951616283	0.0526451668205	0.0613856890287	0.244624024717	0.0641692286421	0.427486530536	0.0997943712715
