 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.624054235	0.106960565	0.01982129785	0.000653052	0.00099669592	0.001669932835	0.00031592551	0.0117945903	0.00118312089	0.01719841486	0.21535210295
n	0.3210271546	0.397578255	0.0315836472833	0.00115360696667	0.000930332726667	0.001706376445	0.000279179194667	0.011444804	0.00113321480333	0.0172750278433	0.21588840025
è	0.107914275733	0.763059595	0.0350592827611	0.00248095475556	0.000765337095556	0.00104356856167	0.00125012133956	0.00460672888333	0.00234227537444	0.00727949983777	0.07419837715
r	0.0368868126777	0.837829475	0.084222598587	0.00294351325185	0.000657766751852	0.000656088087223	0.00156119999452	0.00241163581111	0.00267928987415	0.00380076219259	0.0263508390967
k	0.0175336287259	0.639645725	0.143433539529	0.0607383297506	0.00956039383728	0.00478899428241	0.0200919226462	0.00178159547037	0.0718834325074	0.0150867419775	0.0154556766122
e	0.011335288242	0.388530575	0.323103029843	0.0981332322502	0.0155648457791	0.00822089549414	0.0264161241387	0.00180063165679	0.0957280538358	0.0193915474925	0.0117757301007
s	0.00593630964733	0.312309738333	0.488682973281	0.111051636417	0.013356137093	0.00853474856471	0.00916635596957	0.00574151871893	0.0331184108786	0.00767003676417	0.00443202956357
e	0.00702739661578	0.213996383778	0.580050734427	0.140921272139	0.0158100783643	0.00921461618824	0.00406205215652	0.00850512290631	0.0131791678929	0.00414323235472	0.00308981615452
k	0.0103937777053	0.0963838545927	0.604170411476	0.17589777738	0.0437329861214	0.0302600373961	0.00237095521884	0.0242093483021	0.0063552233643	0.00281891071824	0.00340663071817
a	0.0126814022351	0.0491310038642	0.471458057159	0.300677339127	0.0722791653738	0.0420431467987	0.00274020607295	0.0319097871007	0.0034799098881	0.00313020597275	0.0104697232394
i	0.0395031450784	0.0334142079547	0.319355199053	0.376333726376	0.125816661791	0.0413639979329	0.00845739235765	0.0291826447002	0.00654375532937	0.00452476612425	0.0155044744131
m	0.0617790750261	0.0248412700849	0.200881966351	0.363838655459	0.227173677264	0.0557963239776	0.0105867324525	0.0330961292334	0.00735036100979	0.00462668437475	0.0100291191377
è	0.0388173275087	0.0100916592616	0.121072278117	0.348540178486	0.363332969088	0.0737719046592	0.0070612320175	0.0228834597445	0.00428097136993	0.00565852579158	0.0044894891459
r	0.0131245397662	0.00417485332053	0.050283020039	0.397940739495	0.408981443029	0.0812030082197	0.0235615218725	0.0100571897648	0.00323348538998	0.00536539239719	0.00207480794863
i	0.0048344236854	0.00274894647351	0.0233023383463	0.344852533165	0.347694534343	0.210566676073	0.0361563046242	0.0173305334383	0.00499288626333	0.00586591559906	0.00165491401621
è	0.00287334882847	0.00436929499117	0.0110195751821	0.161324299722	0.255383673448	0.427101108691	0.0356018602081	0.0681986718128	0.00745515242111	0.0221249851997	0.0045480209054
s	0.00186911802282	0.00381331374039	0.0044946989507	0.0735747992407	0.186796619816	0.57357152623	0.0328293700694	0.0806704092709	0.00578818764037	0.0313887310666	0.0052031650118
s	0.000809023904273	0.00152569932013	0.0020250015869	0.0593738317469	0.195182053272	0.50000151541	0.0896900886898	0.0372556615236	0.0201339167135	0.0867085450222	0.00729462671393
u	0.000909370384758	0.00144770800338	0.00179768797563	0.054812575249	0.159691577757	0.423684745137	0.14446167623	0.0467482882745	0.0445287355712	0.113127465007	0.00879016140464
m	0.00275129896159	0.00149499773446	0.00185911909188	0.034981385083	0.102675099252	0.404973698379	0.269043092077	0.0543315560915	0.0441201918571	0.0776361663357	0.00613333943488
u	0.00498721782053	0.00954699864482	0.00971889346396	0.0308372196943	0.099020538084	0.282424416126	0.277364632359	0.134166557364	0.0504035272857	0.0887456401119	0.012784292945
a	0.00923160727351	0.0132706754816	0.0123352959547	0.0269497238981	0.0769663496947	0.173191488709	0.11073240412	0.391298605788	0.0643629990952	0.097661286704	0.0239995256483
v	0.0116107380912	0.00626349836053	0.0053659231849	0.0159009586327	0.0342649895649	0.111419431236	0.05633828304	0.611046248596	0.0465077416984	0.0817039242347	0.0195782550161
ò	0.00719101859707	0.00349622788684	0.00278819036163	0.0114451662109	0.0201166581883	0.091621931412	0.0298379843467	0.712025129532	0.0423311358995	0.0710622500782	0.0080843459387
r	0.00264529332902	0.00200931358561	0.00115973410388	0.00599621023697	0.0102127433294	0.049782819804	0.0335371047822	0.538980526511	0.2628413853	0.0868619200261	0.0059730203129
a	0.00175237440634	0.0037028409852	0.00340432711796	0.0113608029123	0.0185064130431	0.042394871268	0.0494295132607	0.303979418837	0.4222211251	0.117471413342	0.0257769366376
s	0.00292164906878	0.0044005673284	0.00435310426265	0.0145755203041	0.021888318281	0.0377727364227	0.0408482917536	0.299810799612	0.292826805033	0.247166714447	0.0334354998792
o	0.00521589688959	0.0048726364428	0.00580485497755	0.0182916081014	0.0311468413603	0.0363096908076	0.0273122175845	0.247395206537	0.189771101678	0.410699921482	0.0231800309597
t	0.0209524252965	0.00535699681427	0.00746809099252	0.0192145470338	0.0348318874534	0.0349343516025	0.0175843015282	0.170480318846	0.128904119226	0.529109963827	0.0311630203199
o	0.0243110054322	0.00349423137142	0.00525855433084	0.0128599070113	0.0203388578178	0.0205038645342	0.0103117657094	0.117918920949	0.0804440084087	0.677835171276	0.02672373644
t	0.0228649508107	0.00278732739047	0.00426245971028	0.0111145046704	0.0151733546059	0.0155061720114	0.00790110210313	0.0614179116497	0.0539826078029	0.784010273759	0.02097935848
s	0.0215443154346	0.00142885290682	0.00259310150409	0.0057282232568	0.00685756575197	0.0077506760038	0.00650472966771	0.0346159197166	0.027721071601	0.866855691253	0.0183998508267
o	0.0075813652092	0.00141036514561	0.0013487586687	0.0078923587856	0.00747596546732	0.0107338711679	0.0109430671892	0.0146136285722	0.0464737645337	0.882728230418	0.00879861984223
m	0.00646003196973	0.0014217777652	0.00114854946957	0.00973570526187	0.00834212868911	0.0116615928893	0.0193364473964	0.00752275742407	0.0570055061779	0.867557723473	0.00980782284741
ì	0.00583721677658	0.000731172221733	0.00072907771319	0.00491608387396	0.00420975776304	0.0050670034631	0.0145233884988	0.00633510020802	0.0441650873926	0.899067521158	0.0144186386158
</S>	0.00313558656829	0.000667556335867	0.000534668571595	0.00278357561698	0.00286949038152	0.00382299823155	0.0081384472994	0.00868210910401	0.0487665596963	0.904594260579	0.0160047838079
