 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.988788035	0.00747496355	0.00116908984	0.00027481505	0.000184791225	0.0002910375825	8.8293571e-05	0.000108255195	0.0001207424375	0.000299774965	0.0002015804	0.0009986035
M	0.759381978333	0.221313662017	0.0124600315733	0.00119059420667	0.000694871475	0.0003203263875	0.000182073209	0.000716014755	0.000411877990833	0.000529613471667	0.000885727816667	0.00191325593333
à	0.395300649444	0.575866804006	0.0199891551911	0.00178877323556	0.00132115075833	0.0002915302725	0.000309469089667	0.000916082071667	0.000504630593611	0.000515720332222	0.00103397896556	0.00216210280444
r	0.249577083148	0.726779918002	0.0135086807304	0.00349804624519	0.00248186855278	0.0004714285075	0.000545813676556	0.000647011877222	0.000313664004537	0.000299678192407	0.00050596474852	0.00137092612815
i	0.159793594716	0.766178686001	0.0515439539101	0.00991280408173	0.00782004585093	0.0007103544025	0.000872737958852	0.000726732692407	0.000466489591512	0.000385296047469	0.00036642799284	0.00122296640938
k	0.0604738429053	0.802087475334	0.11088781797	0.0129549575272	0.00890453745031	0.000603356514167	0.000909882252951	0.000789471930802	0.000523939610504	0.000490654079156	0.000515135940947	0.000858992503127
a	0.0274069316351	0.737755538445	0.20891631599	0.0124033836757	0.00716371198344	0.000763197951389	0.000831454240984	0.000732929016934	0.000467111683501	0.000509982189719	0.000621319763649	0.00242814030104
j	0.0112935767117	0.483862232815	0.411146048663	0.0743304975586	0.0108987196611	0.0010561230838	0.00125670617033	0.000909943245645	0.0005313974645	0.000531801539906	0.00136479620455	0.00281814741368
u	0.0065250868039	0.271270044272	0.563014792888	0.0966597601862	0.014928906887	0.0028101605946	0.00262285989011	0.00118891378188	0.00100771454483	0.00114958127997	0.00171996202485	0.0371022220179
r	0.0049793167013	0.168468339091	0.682227764296	0.0668043743954	0.0147444989623	0.00324467534153	0.0031285695967	0.00164297679396	0.00154801824828	0.00207400112666	0.00208815029828	0.049049287006
è	0.00299824305043	0.085293350697	0.784995188099	0.0824956261318	0.0171137523208	0.00160830102384	0.0020562741989	0.00153559356799	0.00114324626276	0.00164016656222	0.00204106042943	0.0170791840353
