 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.4520830825	0.51226118	0.0020516804	0.00055416572	0.0012947885	0.00020035867	0.00013349214	0.00124412169	0.000136943055	0.00108642228	0.00411418115	0.00594280995	0.01220988445	0.00668691455
p	0.163849970267	0.800470426667	0.00180274583333	0.00033145053	0.00128131513333	0.000161819241333	8.72827013333e-05	0.00145641569667	9.169577e-05	0.00100280817667	0.00405922513333	0.00566379858333	0.0124268254833	0.00731422298333
e	0.0555391666223	0.908988542222	0.00401089314444	0.000683332833333	0.00171232681111	0.000760680891778	0.000426202808444	0.00119949229889	0.00111180316833	0.000433122355557	0.00167908646111	0.0124666834611	0.0050207575611	0.00596790129444
t	0.0191675341208	0.943423414074	0.00638763604815	0.00122702087778	0.0017862292037	0.000956941862926	0.000538612708815	0.0010996004663	0.00145029964111	0.000480857598519	0.000917795673703	0.0147148013304	0.0026462448537	0.00520301373148
ì	0.0065972351936	0.974627221358	0.00561709144938	0.00104276005926	0.000816260414567	0.000334943605309	0.000187987912938	0.000710924775433	0.00049581831037	0.00046953203474	0.000366201417901	0.0050086278968	0.0015666585929	0.00215873745049
a	0.0037867850712	0.893521533786	0.00907850258313	0.0146138172198	0.00345056955152	0.00271448942044	0.00232095680831	0.00482715097848	0.00589180234846	0.000410149446813	0.0040443334793	0.0352508379089	0.0040820962393	0.0160070105568
e	0.00693249735707	0.557564966262	0.0129535555277	0.111650994073	0.0227166051838	0.0141364971401	0.0069897290361	0.0139017466595	0.0105910041162	0.000901874548938	0.00974916082643	0.129480902636	0.0156844417464	0.0867460468523
s	0.0104088167857	0.349777397087	0.0127497801759	0.224207951358	0.0518587743946	0.0173528910467	0.00757525581203	0.0285812948865	0.00741470617207	0.00541420311631	0.00834936517548	0.132422119879	0.0411129215821	0.102774561284
ò	0.0131464082619	0.284648949029	0.0106567758253	0.349200637119	0.0802059827982	0.0243465276822	0.0108880430707	0.0348531329622	0.00670545852402	0.00665299783877	0.00528606929183	0.0803926939597	0.044360192194	0.0486561920947
z	0.0104229097873	0.12389810051	0.00741226160843	0.572209812373	0.0974219575994	0.0359996572274	0.0155743226902	0.0227727816541	0.00557369599801	0.00264315486292	0.00380332562061	0.0583493788866	0.0208803739647	0.0230383040082
