 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.97930735	0.0143526572	0.0008701834	0.000456962225	0.00024781008	0.00019574054	0.0001022785945	8.04275375e-05	6.782267e-05	8.4248058e-05	0.000100658025	0.00024806821	0.00051091917	0.00082980378	0.00254513742
à	0.970469216667	0.0230818064	0.00102963673333	0.000605226575	0.000233421993333	0.000168341656667	0.0001136147295	5.69845555e-05	4.74631836667e-05	5.94258533333e-05	7.7217965e-05	0.00023759286	0.000540694116667	0.00091595616	0.00236344982
t	0.951407272222	0.0369256514667	0.00250397547778	0.002105496725	0.000694164997778	0.000517106198889	0.0001420338465	5.65171411667e-05	2.68152602222e-05	3.76327797778e-05	6.42581863333e-05	0.000224240396667	0.000625572718889	0.00349969798667	0.00116960375333
t	0.675192144074	0.0503942644889	0.0513556821593	0.0398171718083	0.0308349514993	0.0200780430996	0.0339047158322	0.00559153527172	0.00371910616541	0.00528323911793	0.00357382903011	0.00558442691889	0.0101191711063	0.0611527596622	0.00339900888444
e	0.295415229358	0.248775397163	0.127189544053	0.0744919406028	0.0484042758331	0.0303838990332	0.0459085126107	0.00758639783724	0.0050590164118	0.00723399617264	0.00488222301004	0.00764196597296	0.0133975978688	0.0795353623207	0.00409469352815
o	0.119931735653	0.620160132388	0.106181401018	0.0491736070343	0.024365457761	0.0144341746977	0.0163708041036	0.00277120933575	0.00189788412727	0.00272795460088	0.00191403400335	0.00310515249099	0.00521197593627	0.0289669743736	0.00278756464272
G	0.0431205122843	0.848478087463	0.0483711766727	0.0187455425114	0.00851909910367	0.00517161019923	0.0057276212732	0.00106335239525	0.000782555182423	0.00106810594029	0.00090838217445	0.00165501956366	0.00280583772542	0.0112206703912	0.00236247648091
i	0.0171540709614	0.919403852488	0.0348134778909	0.0088095787038	0.00351553333456	0.00208080330308	0.00219427366307	0.00045671926175	0.000411622017474	0.00047637443343	0.00046816846815	0.00101983383789	0.00172247404181	0.0051104966304	0.00236278812697
o	0.00827211098713	0.945494297496	0.0274413436303	0.00603096796793	0.00194656081152	0.000875256037693	0.00128541138769	0.000204115273917	0.000288299495825	0.00028385825781	0.00024202352605	0.00055623438263	0.00106190291394	0.00219843381013	0.00381923824232
v	0.00438698869571	0.952762832499	0.0266281982101	0.00738296418931	0.00118161273717	0.000437247289231	0.000741155197897	0.000104211412306	0.000166855889942	0.00016725232127	0.000161129314017	0.000393774892543	0.00087986296798	0.00121905436671	0.00338685264744
à	0.0033462760319	0.944597210833	0.03613157107	0.00795719762977	0.00131178827906	0.00033259916641	0.000544463334632	0.000128911671769	0.000338190194647	0.000402113152423	0.000183137916672	0.000542090275848	0.000729089019327	0.0013276764189	0.00212768424915
n	0.0027861431773	0.800112616944	0.09550613369	0.0844383711099	0.00864921675969	0.00253256369547	0.000476923018211	0.000145812597923	0.000383516879049	0.000475141028141	0.000193789851557	0.000608701385283	0.000676754616442	0.00150868142297	0.00150566694972
n	0.00145510757243	0.481420012315	0.25085072123	0.203570083703	0.0269602875866	0.00810923276516	0.0096140567794	0.00136979476331	0.00108153022718	0.00145759772005	0.00125689518985	0.00206645485509	0.00296961741548	0.00457010835766	0.00324856478324
i	0.00114575030414	0.211300782438	0.368570313743	0.305210744568	0.0547105841955	0.0169655275884	0.0132851852598	0.00222840225444	0.00149790624239	0.00202571538668	0.00180221962995	0.00300068698503	0.00402054403849	0.0103562747859	0.00387938652775
è	0.00382165810138	0.109038762479	0.322103201248	0.395218901523	0.0985404313985	0.0246989791961	0.00648251241993	0.00341447485148	0.00350160924746	0.00341847774223	0.00248345434332	0.00599259069501	0.00412138011283	0.0140988925953	0.00306469630925
s	0.00467363963379	0.118161867493	0.223143843749	0.424656767174	0.145260607133	0.039478452732	0.00403289503998	0.00347042286049	0.00402322967249	0.00367881022408	0.00254675880111	0.00664759023834	0.00427188640428	0.0132111725318	0.00274211325975
t	0.0021832622346	0.0974534272977	0.170645377916	0.391758009058	0.196100532378	0.044932598244	0.0301981912467	0.00553107499683	0.00953815548083	0.00972053271803	0.0038513165537	0.00735666308611	0.00631231396809	0.0188702135106	0.00554833537658
a	0.0011856669682	0.0351131321659	0.110579174972	0.356185716353	0.296144167459	0.082998921748	0.0399110094156	0.00679398996561	0.0117690667936	0.012021621106	0.00443904128457	0.0079316955287	0.00692112428936	0.0215482748369	0.00645740033886
s	0.000955326542733	0.0165490179886	0.0534115006573	0.364421618784	0.325107082486	0.158141070583	0.0272411391385	0.00765822428854	0.00521482609787	0.00501447456867	0.00301779776152	0.0045974643429	0.00607581456312	0.0197304826123	0.00286418145962
e	0.00102298010091	0.0101457062962	0.0325382808858	0.305505516261	0.385595620829	0.195783116861	0.0236699645462	0.00807055446285	0.00338546043262	0.00270881452289	0.00252458378717	0.00364282538097	0.00565711238771	0.0170123620041	0.00273710591987
è	0.0027125752003	0.00537905429873	0.0184591332953	0.184388972087	0.41400126361	0.257974402287	0.0400070663487	0.0226011501876	0.00941228501087	0.00557792050763	0.00461863322906	0.00881738439366	0.0063636744959	0.0159097798014	0.00377669293996
s	0.0030676508001	0.00403093516624	0.0104891716984	0.128217774029	0.353543711203	0.350111130762	0.0499010571162	0.0341967610625	0.0115432173703	0.00666660320254	0.00556593347635	0.0106624124312	0.0078770271653	0.0210274252671	0.00309917218665
t	0.0013708073867	0.00229523472875	0.00585995549947	0.103316151343	0.375339093734	0.309956206921	0.0880338623721	0.0311276260208	0.0182294191568	0.0126816207675	0.00628549489212	0.0106177227771	0.0085792050551	0.0203263094224	0.00598129426888
a	0.000817083362233	0.00108007304958	0.00429950656649	0.0632301791143	0.292001824578	0.384268478974	0.107620120791	0.0474212696736	0.0256586410523	0.0169807799225	0.00797596763071	0.0118705744924	0.0087767831517	0.0210342098075	0.00696452044629
s	0.000707103187411	0.00081284996986	0.00282103778883	0.0431687700381	0.176489961526	0.449891212991	0.16629707693	0.0739605318912	0.0221872996841	0.0117265173075	0.0085462728769	0.00807258906413	0.00895746885057	0.0226691266025	0.00369217750543
e	0.00157528548247	0.00139651697662	0.00658055312961	0.0389010000127	0.159425337175	0.418282190997	0.19303864231	0.0836855039637	0.026500143228	0.0120409894358	0.0089548452923	0.00988320202138	0.0101222809502	0.0219607772008	0.00765272050181
s	0.00195051752749	0.00163839925887	0.0079477722432	0.0294233873376	0.146915155725	0.449998163666	0.143128027437	0.111592627988	0.0277187584093	0.0127365228119	0.00997135743077	0.00983859167379	0.00863597365007	0.0286002137336	0.00990451733394
t	0.00117266479916	0.00117482605296	0.0040098957144	0.0221542974459	0.131179658575	0.409600207889	0.213917835812	0.119939155996	0.0210877744698	0.0113414879373	0.0100218366769	0.00663891489126	0.00947741421669	0.0306435932445	0.00764041811131
o	0.00122734182305	0.00101041723099	0.00515739767147	0.020740443482	0.105570892858	0.386848899296	0.192782816604	0.158019748665	0.0438560891566	0.0166072386458	0.0112881434256	0.00950617229709	0.00973793440556	0.0289121037482	0.00873432587044
s	0.00109598800768	0.000794695423663	0.00500390109049	0.0176577378273	0.071008685286	0.332919096432	0.141052530201	0.244371186222	0.0663572883855	0.0266883855486	0.0218484508085	0.010634042099	0.00957873446852	0.0381992245827	0.0127900139568
p	0.000964141335893	0.000924904174554	0.0028324929635	0.0122420492758	0.0656307274287	0.295970408811	0.219009020067	0.232698498741	0.0493578854618	0.0257724101829	0.0225185766028	0.00787782979967	0.0119944203228	0.0389516501942	0.0132549853189
ì	0.000829815005298	0.000838107158185	0.00190688680783	0.00811053844527	0.0468589474762	0.221596135604	0.188159287356	0.258422766247	0.132194389154	0.053458345061	0.0297784105343	0.0108208070332	0.0131814662743	0.0262706413981	0.00757348799963
t	0.000389520408433	0.000395741722728	0.00078522992261	0.00389475150176	0.0258753628254	0.135413054535	0.121666449785	0.299948962082	0.249687279718	0.083924271687	0.0380345108448	0.0120532424111	0.0110597831914	0.0130241091327	0.00384775889321
i	0.000674568649478	0.000330333934243	0.00174431410754	0.00387172716725	0.0200518426085	0.0988499781783	0.100389753928	0.264747377361	0.321313459906	0.0962551205623	0.0439469282816	0.0187204602037	0.0131765311638	0.00791984137757	0.00800777829774
o	0.00152417588316	0.000891021068081	0.00457284103585	0.00512465505575	0.0132430888695	0.0495478230594	0.046352836976	0.234148632454	0.348668096635	0.138726866854	0.0722329777605	0.0302165014012	0.0170939257213	0.0242883761259	0.0133681684326
è	0.00239572646105	0.00113039565603	0.00575208944528	0.00586850235192	0.0100525722898	0.0299340250198	0.0219034537253	0.231129184151	0.319522458878	0.155413665618	0.121304314254	0.0380605161337	0.0166239359071	0.0302038943753	0.0107052241442
s	0.00209406435368	0.000754651938677	0.00367133523843	0.00424365208397	0.00597309976327	0.0242942430066	0.0092864328751	0.28923616805	0.244209542959	0.135384345206	0.164616778085	0.0440967277112	0.0289867533024	0.0382997357918	0.00485243604807
s	0.000995970161227	0.000504318422892	0.00182839296948	0.00300946566132	0.0131461902544	0.0572964966689	0.0520846261917	0.29197106935	0.17495331432	0.115941571735	0.132318779362	0.0516235792371	0.0438154307675	0.0444908599306	0.016019898016
u	0.000505434283742	0.000292843524297	0.00130829922316	0.00280602988711	0.0152009408515	0.061317587023	0.0658525292306	0.202463199783	0.217628538107	0.146183693912	0.142916459787	0.0588006797457	0.0375720655892	0.0265462556435	0.0206054102387
a	0.000757399514581	0.000435907434766	0.00348504350772	0.00359187272904	0.00875032271717	0.0249329998077	0.0243666576769	0.122474067594	0.240771876036	0.204072867971	0.213573163262	0.0670911619152	0.0292321841964	0.0404693328812	0.0159951433129
n	0.00110506523819	0.000699985124922	0.00494664203591	0.00500181567635	0.00795794403906	0.0159657906026	0.0155995789923	0.107731810198	0.185954348679	0.220842712657	0.243906667754	0.0622602826384	0.0320753390655	0.0799829776271	0.0159690481043
k	0.0018502000794	0.00159299475497	0.00371035007864	0.00536095545878	0.00873317714635	0.0278407262009	0.0162977863308	0.209911943399	0.15228181956	0.185655682219	0.194123435918	0.0422376968795	0.0391304553552	0.0990348775424	0.0122379183681
ò	0.00176526097513	0.00163800873566	0.00239191758788	0.00389113993626	0.00717274334878	0.0270406581003	0.0110892559103	0.206840429133	0.174859533187	0.190603592073	0.198047518639	0.0606019849598	0.0390937461184	0.0664527436141	0.00851150255603
r	0.00062737515571	0.000581616457887	0.00083018176296	0.00136300642542	0.00254016223626	0.00990064213343	0.00502703070343	0.105685271044	0.221461634396	0.259288690691	0.243453169546	0.0746023539866	0.0389641563728	0.024987737538	0.0106869706187
a	0.000677026633903	0.000343923757962	0.00125976155965	0.00184527080514	0.00203394013209	0.00618608531114	0.00440689740114	0.071881134348	0.205487658132	0.25039456023	0.274775316515	0.0921851003289	0.0503197287909	0.0145128365793	0.0236907452062
c	0.000748839811301	0.000306055855987	0.00147224361322	0.00211539665171	0.00194980062736	0.00467743750371	0.00575187670038	0.048455147116	0.147317926044	0.222966226743	0.335444282172	0.111465423443	0.065214309597	0.0254979510264	0.0266170607354
e	0.000730424370434	0.000416495121996	0.00166548486441	0.00170555066724	0.00211382489245	0.00314552253457	0.00547590766679	0.0362275850387	0.100481228681	0.198095912248	0.311633960724	0.149169821148	0.101307439866	0.0696487220088	0.0181820975785
p	0.000775280556811	0.000486695940665	0.0018584908548	0.00174106567575	0.00227306289748	0.00250436944486	0.0044508171556	0.0208843503462	0.0599399828937	0.158531614083	0.292545796908	0.172281443716	0.142154956622	0.12321835067	0.0163537178595
u	0.00073237845227	0.000481519103555	0.00163751738493	0.00157225361192	0.00189970469916	0.00196404424829	0.0036645306852	0.0127264471154	0.0362657702979	0.117575277028	0.247241342303	0.168699264572	0.175859752207	0.21571148689	0.0139687222865
m	0.000798781850757	0.000587940201185	0.00209562292831	0.00187389530397	0.00265375769972	0.00203575854943	0.00676323736173	0.00930938113847	0.0384745694326	0.114523414676	0.191074787434	0.164590716524	0.176272060736	0.238581882297	0.0503641984288
à	0.000507277735586	0.000422742489062	0.0014828886361	0.00133436777466	0.00208905830657	0.00132038642648	0.00753114120391	0.00626482347949	0.0381636330109	0.112413064892	0.189746329145	0.234303280508	0.202462890245	0.140012734766	0.0619453646763
r	0.000206750862862	0.000169866745687	0.000537179793367	0.000486248059887	0.000752846918857	0.000529279206827	0.00263578563797	0.0036559238265	0.0212871752036	0.0809405182973	0.191525489715	0.300532640169	0.296254530082	0.0716729502553	0.0288127934254
e	0.000674142586621	0.000249801809229	0.000815933452456	0.00117524181496	0.000901912882952	0.00198987249028	0.00168868869932	0.00700549494217	0.0228597294012	0.0715506367658	0.181959949905	0.301890120056	0.326530216694	0.0572592680851	0.0234489591418
g	0.00094491761554	0.000369938343076	0.00102435930749	0.00155406942499	0.00112353766098	0.00261863610676	0.00203383666644	0.00802375598072	0.0196914073004	0.0496926675886	0.154334249968	0.289522290019	0.313162945565	0.125532676028	0.0303707343806
g	0.00051594942518	0.000290834094359	0.000522176249163	0.000794573211663	0.00071778055366	0.00121247827892	0.00156484903881	0.00401549929357	0.0111572460335	0.0379821991962	0.127882273323	0.271186356673	0.323560105188	0.167915205343	0.0506824914602
h	0.000397426221727	0.000292977504786	0.000299037356388	0.000492667970554	0.000502095867887	0.000742519392973	0.00111806766294	0.00257178656452	0.00821195021117	0.0303574200654	0.0982285831077	0.265341735558	0.345240141729	0.150431641781	0.0957719138201
e	0.000406358137242	0.000281256494929	0.000437394035463	0.000793716340185	0.000687245472629	0.00149782353099	0.00183353955431	0.00862377902151	0.0205332288371	0.0372728140218	0.110614649703	0.268158641853	0.32366501391	0.12875315726	0.09644133794
</S>	0.000389344293621	0.000217814037464	0.000627023467732	0.00117991122009	0.000969606186315	0.00238187006549	0.00251136687715	0.0152374060108	0.0334216994185	0.0485759355109	0.140109004852	0.300748970926	0.287960421955	0.10239220363	0.06327736897
