 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.9868615	0.0023820293	0.00389318935	0.000192169155	0.000240714775	7.84857425e-05	9.5499267e-05	0.00010223396	0.000136221557	0.000733387765	0.00168945827	0.0035951017
ù	0.988805666667	0.00230520196667	0.00263233431667	0.00017816519	0.00010235027	4.28190448333e-05	6.18419836667e-05	7.3343316e-05	9.80539823333e-05	0.000731515031667	0.00163305235667	0.00333569302967
s	0.989719755556	0.00566613532222	0.00126485379222	0.000269019401667	7.3855975e-05	5.50292139444e-05	6.12326358889e-05	4.9647133e-05	0.000127188269444	0.000682216110556	0.000834077085557	0.00119704421622
o	0.746629468519	0.218547686107	0.0129597937507	0.00241780820056	0.004364289575	0.00247484654465	0.000942015831963	0.000906700957667	0.00134995802315	0.00505615416019	0.00289442439519	0.00145688024874
t	0.373751016173	0.545917105369	0.0460960682502	0.00315137536685	0.00623586299167	0.00345564332822	0.00141048220065	0.00130975124589	0.00215695274105	0.00757277038673	0.00673894456506	0.00220402484958
r	0.167906226058	0.72743130179	0.0467245594167	0.0173133816556	0.00429050826389	0.00418144678941	0.00439400789022	0.00159597810863	0.00306026408035	0.0103996001289	0.010834375855	0.00186829368319
a	0.0656170435527	0.853698890597	0.0202278244722	0.0223384788519	0.00343191165463	0.00430329803647	0.00523609947007	0.00157992384954	0.00292600099345	0.010446442543	0.009158586185	0.00103546510573
v	0.0255174744842	0.801959796866	0.142390241491	0.00854185858397	0.00274227455154	0.00200849831882	0.00242667773002	0.000805043319847	0.00204864379782	0.004921827181	0.00597519396167	0.000662448833243
ù	0.00996228459473	0.777110822289	0.193142147164	0.00433651009466	0.00246222461718	0.00126741073961	0.00157688891001	0.000536177724282	0.00172494349127	0.00268443011367	0.00467108143722	0.000525034381081
d	0.00396498596491	0.866781130763	0.0988183690547	0.0204391155982	0.00161307863906	0.00104551057987	0.00143040140334	0.000514854735761	0.00083299008909	0.00159647692456	0.00237827559574	0.000584782143694
i	0.00303411875497	0.602372383588	0.332677209685	0.0304402575327	0.012442852113	0.00691136975996	0.00356982996778	0.00113788694525	0.0020489602297	0.00242448157485	0.00208347766525	0.000857159814565
