 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.0547702123	0.0613483757	0.049354107	0.0576033055	0.0825208445	0.0920512547	0.0745323792	0.0716671148	0.0914556179	0.0753001375	0.0693925246	0.0828132157	0.0888743588	0.04831655495
a20	0.0497745335667	0.0542458618333	0.0488006172667	0.0544812303	0.0797850348333	0.0996845783667	0.0748968682	0.0762160794	0.106398829567	0.0790061468333	0.0709300047333	0.0841901827	0.082906975	0.0386830596167
a13	0.0532519725222	0.0532557387444	0.0478473776222	0.0547620689667	0.0741111772778	0.102386975189	0.0812891331333	0.0877630367333	0.112995242256	0.0799123112111	0.0688009969111	0.0732100227667	0.0735301380667	0.0368838016056
a31	0.0489837062407	0.0499109827148	0.0475221912741	0.0578376435889	0.0756980716926	0.103677354596	0.0904446745111	0.0929377113111	0.110979441952	0.081934883337	0.0647057043704	0.0687881810556	0.0691446370222	0.0374348145819
a28	0.0414507499469	0.0420088149049	0.047334428358	0.068847320463	0.0877186902309	0.103181430132	0.101246484637	0.0824584045704	0.108053999851	0.0814590574457	0.0615256304568	0.0679938772185	0.0676698293407	0.0390512824406
a31	0.0370237635156	0.040459510435	0.0475378084527	0.072045164421	0.0959537769436	0.106204338244	0.110157224146	0.0745244393235	0.10602272595	0.0734772092152	0.0588258112856	0.0665000742728	0.0687206370469	0.0425475213202
a21	0.0343416174385	0.0410259490317	0.0422218342176	0.065449178207	0.0949566367812	0.107031553615	0.107518074649	0.0750204261078	0.10893682725	0.0740568456717	0.0604623610285	0.0683219108243	0.0755551758823	0.0451016152667
a31	0.0331230490795	0.0373215727372	0.0392448571792	0.0649633713357	0.0984047063937	0.108043548138	0.10364856115	0.0753325165693	0.104143729083	0.0734695407572	0.0628679931428	0.0696268523414	0.0764200899608	0.0533896150956
a20	0.0305166348598	0.0331092128057	0.0387245475664	0.0661109611119	0.101863150265	0.110338924646	0.103905096317	0.0770795381898	0.101447926694	0.0709317902524	0.0611886621143	0.0705668343138	0.0811168767869	0.0530998492519
a28	0.0264196946333	0.0295132552086	0.0351752663755	0.0626937682373	0.103111420888	0.115465985882	0.102991342706	0.0796232247299	0.109194480898	0.0737384144841	0.0620885973714	0.0714874828379	0.0850818983956	0.0434151630573
