 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.0936335511	0.0903587926	0.051597562316	0.0566456519	0.0724645304	0.093364959	0.1178426244	0.0652102346	0.0995141605	0.1338087329	0.1255592
a31	0.120845099633	0.107223004467	0.0473314543693	0.0539143599	0.0711355594667	0.1010708198	0.131490516067	0.0627874982	0.0907552779	0.114826514233	0.0986198996
a20	0.133096586144	0.111988271489	0.0503036103764	0.0643999008333	0.0873894960222	0.0976424478667	0.128829448289	0.0591947946	0.0877387701667	0.102419823078	0.0769968632667
a13	0.122151087248	0.0992941910297	0.0567736629921	0.0844754396111	0.107463397474	0.0911494916222	0.113351477496	0.0564619624	0.0861792293222	0.0978175923593	0.0848824784222
a37	0.120223365749	0.100444178277	0.069153006664	0.0919425556704	0.100218466358	0.0906260982074	0.108966717165	0.0541602284	0.0829922537741	0.0919396312531	0.0893335020741
a31	0.131987148983	0.120233529826	0.069067282788	0.0791664408901	0.0833530309193	0.0934938290691	0.116045969455	0.0511753883333	0.0862900677914	0.090534242151	0.0786530762914
a43	0.118852358661	0.109214014542	0.050289442916	0.0606813590967	0.0772125014398	0.0958782205564	0.118594395018	0.0455334253444	0.102585847864	0.102894059317	0.118264378097
a31	0.10016882822	0.0833813708473	0.039512604052	0.0494610142989	0.0706592030133	0.0911983903855	0.123085324673	0.0369532393215	0.131899518955	0.119344160972	0.154336341832
a24	0.0908870668067	0.0705348434824	0.034732470984	0.0417371867663	0.0645367366711	0.0905414797952	0.125524601358	0.0290518695005	0.147207758052	0.138310589924	0.166935392877
a7	0.0705437334689	0.0568830420275	0.0275970800947	0.0380616491221	0.0671939746237	0.0984864829317	0.123706250986	0.0275217857202	0.145838046351	0.163108749041	0.181059200492
a31	0.0648640244896	0.0534097971425	0.0271264459116	0.0336294821074	0.0630173268079	0.101740426844	0.124789725462	0.0274492303534	0.15758262665	0.181000973014	0.165389939031
a13	0.0603939174965	0.0481026982875	0.0274765860705	0.0305209192358	0.0579382242026	0.0976357526813	0.121182368487	0.0260021494311	0.182052976817	0.191657781671	0.157036626277
a28	0.0498114738322	0.0432541705758	0.0248474719968	0.0312887806119	0.0602918297342	0.0918992883604	0.124207081896	0.0284834235437	0.207851263472	0.19196091389	0.146104292092
a20	0.0473161546107	0.0426157688453	0.0262061266323	0.0339741862706	0.0614333376447	0.0868526043868	0.131670766432	0.0325661875812	0.226518263957	0.173414629297	0.137431956497
a31	0.0506285256036	0.0419880452284	0.0286779637774	0.0329673778635	0.0537175658816	0.0818322021956	0.143395935677	0.0339277271271	0.214182566119	0.175737728432	0.142944355499
a37	0.0516766989345	0.0412070295428	0.0290239051125	0.0311481894412	0.0487687865605	0.0796768239319	0.152485959292	0.0358872413757	0.186523707506	0.199987840477	0.1436138165
a1	0.0468458373115	0.0388095099809	0.0280510710175	0.0322875903137	0.0529505677202	0.0773243563106	0.160315661497	0.0425197467252	0.179728389835	0.202819551359	0.138347712367
a28	0.0434990119705	0.0370975010603	0.0285951140392	0.0352388648912	0.0563729197734	0.0742657565702	0.170920955632	0.0480392179751	0.180313341278	0.193306228986	0.132351087989
a1	0.0432770369902	0.0386792688201	0.0306379148531	0.0398054458304	0.0621122711245	0.0780111817234	0.158467091277	0.0499966431917	0.175063730159	0.186947172662	0.137002253996
a28	0.0437164206634	0.0408573706734	0.032728061491	0.0434636226101	0.0668649561082	0.0818601844411	0.138667161892	0.0520503006639	0.164664685786	0.186771591887	0.148355648332
a31	0.0516918846211	0.0481343608245	0.0404702521703	0.04942895603	0.0664958268361	0.0782565638137	0.118343244897	0.0591068320213	0.153757098929	0.193738990029	0.140575986111
a20	0.0555154468337	0.0520798114082	0.0460998290008	0.05220754209	0.0640109321787	0.0729242122046	0.100891365899	0.0793759875404	0.140667590976	0.201088901743	0.135138381437
a31	0.0611821885046	0.0571275192694	0.0507011943176	0.0586923984167	0.0678491890929	0.0680693540682	0.0883090198997	0.0901328315801	0.130498516992	0.193358408181	0.134079390479
a20	0.0656526354349	0.0630653058898	0.0553110156325	0.0626076896056	0.0685752811976	0.0648669271561	0.0795837656332	0.103114498193	0.127918459331	0.17830556726	0.130998864093
a31	0.068623524145	0.0666417845633	0.0593097368042	0.0647435532019	0.0689319950325	0.0639857137187	0.0777808490777	0.108429266531	0.123732077177	0.16365156202	0.134169940964
a8	0.0697976139817	0.0672960003878	0.0617460870681	0.0669304102673	0.0686601002108	0.0610801528129	0.0730784414259	0.109536833977	0.129953018192	0.159183075607	0.132738270588
</S>	0.0628193207908	0.0627562276939	0.059337075834	0.0631715814336	0.0638732917054	0.0587429285664	0.0724933525129	0.121418567989	0.140636269696	0.162780633204	0.131970752294
