 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.1199595914	0.1396190149	0.1209331027	0.1729774036	0.1291151608	0.178815405	0.1385803354
a31	0.131090276467	0.158828344433	0.123632648633	0.176268508267	0.110713856333	0.174358143667	0.125108221533
a37	0.143872318889	0.155946095144	0.131029411278	0.211623066756	0.089719113911	0.158803710556	0.109006267311
a31	0.159551460363	0.156313051981	0.130940716426	0.231888911585	0.0855213581703	0.140499763519	0.0952847232703
a13	0.182340372388	0.178362842927	0.129996556609	0.217925603195	0.0708674896568	0.12485185024	0.0956552858568
a31	0.183854694396	0.178011425576	0.14396483447	0.191651649065	0.0642357774856	0.131473614213	0.106808000152
a43	0.200308241799	0.186485392925	0.14554751749	0.153781377955	0.0672251032952	0.133287432471	0.113364926451
a31	0.2185374432	0.197350014108	0.126163244497	0.133275570985	0.0727168855651	0.136245466824	0.115711385284
a20	0.213975730667	0.186633694969	0.112296895632	0.120681250262	0.0742157871217	0.159390882208	0.132805766801
a31	0.214740110422	0.185890429456	0.102410620811	0.104976787621	0.0723473011072	0.173927811269	0.145706935974
a11	0.221671037474	0.183221257485	0.0940309356703	0.0940929897403	0.0721736701691	0.176975211823	0.157834883771
a31	0.218380418091	0.183094192028	0.0918640820234	0.0898668718468	0.0721577775897	0.177213700074	0.167422941237
a30	0.197405393564	0.177822986809	0.0992710676745	0.0926710796823	0.0836587601966	0.174120302758	0.175050401679
a31	0.182166335408	0.155748695703	0.105099737758	0.100365179361	0.0996056989989	0.169936086319	0.187078269493
a42	0.158701866556	0.145331729734	0.098213600986	0.10930565192	0.114118988066	0.18010375984	0.194224402031
a20	0.133940212759	0.139088494005	0.096803068262	0.118576558373	0.126999697355	0.188339367013	0.19625260641
a31	0.115463124906	0.116918042015	0.105405148127	0.130815973458	0.137268995118	0.197186422071	0.19694231487
a20	0.105079675515	0.103151169258	0.108295596716	0.135767468186	0.146080110373	0.19924107109	0.202384914623
</S>	0.103579701058	0.100903969929	0.106000151908	0.136112615243	0.152426201187	0.193762811545	0.207214540311
