 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.1880972344	0.1725193813	0.0852419451	0.1129601308	0.1240448682	0.0862069585	0.0970916819	0.1338377852
a46	0.198528701867	0.228332602167	0.0736178207667	0.105567597467	0.114128178867	0.0713306644773	0.0870177775867	0.1214766492
a39	0.176975013289	0.264624473589	0.0753196414556	0.104346285689	0.123107296089	0.0800142464564	0.0809556252916	0.0946574257333
a31	0.157018093763	0.264347563863	0.0763545597519	0.0976984322297	0.131521452136	0.0917701253215	0.0956241245599	0.0856656519778
a20	0.160113286321	0.232689395288	0.075035553384	0.0868862736099	0.131532405552	0.110017605355	0.115722784953	0.0880026863259
a31	0.191577076107	0.212431374029	0.078494639128	0.0794949919366	0.136522110411	0.104216623716	0.113175935478	0.0840872345753
a15	0.205548855636	0.209358784543	0.0827595039093	0.0862968005789	0.142487383364	0.078232436652	0.109417802299	0.0858984240584
a11	0.195052104812	0.202181871381	0.0801529876364	0.092811480793	0.140975125788	0.084923372604	0.115184139393	0.0887189098195
a31	0.203068141871	0.20553610766	0.0868604792788	0.097010441931	0.139915424663	0.0813163453947	0.112486713711	0.0738063414732
a46	0.199783107557	0.18648101882	0.0944616230263	0.122119767577	0.134993283288	0.0707095683516	0.108241795084	0.0832098418911
a31	0.209952661586	0.180355223607	0.0899623317421	0.128074453459	0.120790327229	0.0712794753839	0.106479052828	0.0931064873637
a46	0.235888862662	0.176673385869	0.0894633956474	0.121978475553	0.10706303881	0.0698063944613	0.104371258609	0.0947552010546
a31	0.245716827687	0.15908035529	0.0944198132158	0.123395680851	0.0982041331367	0.0719145098538	0.102396579116	0.104872117285
a15	0.258186118296	0.15904868243	0.0966262578719	0.11642751135	0.0950205579789	0.0721098615846	0.0954250165987	0.107156006628
a31	0.259186262099	0.15325507441	0.099676002624	0.115288963217	0.0933803356596	0.0721697608282	0.0900477198462	0.116995878676
a20	0.259871971633	0.15793824707	0.0984967624747	0.110635519306	0.0905535677199	0.0765020711094	0.0852664234154	0.120735432785
a18	0.249390540144	0.168541595023	0.0928558180916	0.109245505235	0.0933315296466	0.0786819458365	0.0829330239185	0.125020044222
a46	0.222690896715	0.162498240674	0.0988181330305	0.118841945345	0.0967203703222	0.0824783929455	0.0995713204862	0.118380698341
a31	0.216194312238	0.149080543158	0.104969811743	0.124923048115	0.0951962717074	0.0839347168218	0.104067634495	0.121633657494
a15	0.206093372079	0.144252973386	0.104090336314	0.122487079898	0.0970125303891	0.0827698008473	0.091856837725	0.151437075678
a31	0.196138045693	0.140384158329	0.107415777905	0.124662563559	0.101239485483	0.0829443769158	0.0914945317617	0.155721069739
a37	0.192836921231	0.13763813851	0.104607868102	0.12297277988	0.101566419694	0.0836355567719	0.0879079898939	0.168834327726
a35	0.172527986077	0.12241456917	0.110830639034	0.12135980752	0.105375117231	0.0950985508906	0.0866645484446	0.185728765475
a31	0.165791719626	0.107379791523	0.115168999411	0.12559604564	0.109094724877	0.0966744030969	0.0923401446815	0.187954155825
a46	0.157208156542	0.100297116841	0.11633939067	0.12808491668	0.110558054426	0.094739811699	0.0919389244938	0.200833641342
a31	0.152829306581	0.0960574268803	0.12315359749	0.12654164236	0.120508065409	0.0970214984997	0.0931831511646	0.190705337314
a11	0.14998479606	0.0958510512268	0.129001030497	0.122634840653	0.122689618403	0.100400046767	0.0955567235882	0.183881911305
a31	0.145649184887	0.0933990646089	0.132679084299	0.123255209151	0.125717973668	0.102331346722	0.0961783911294	0.180789758368
a46	0.152437482629	0.0929329222696	0.125125936366	0.125005485917	0.126763836556	0.109625993374	0.0980128623098	0.170095489856
a20	0.15303604321	0.0929241386899	0.119635823655	0.116795413506	0.114967088585	0.117478908525	0.0959126136366	0.189249982552
</S>	0.151029366105	0.0957794870449	0.119769680328	0.108854341753	0.112466099293	0.112800978862	0.0937855858183	0.205514474976
