 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.0974600034	0.1305506523	0.0906384428	0.0888889667	0.0689169977	0.05539554463	0.0623425337	0.04241913755	0.0519647055	0.0608091993	0.082252343	0.0942698897	0.07409159285
a20	0.0986698242667	0.157258469967	0.102988084733	0.1020372767	0.0675633053667	0.0503526939633	0.0615042671	0.03728639315	0.0483583749	0.0539871123	0.0744572950267	0.0855959115667	0.05994099365
a31	0.0989812340889	0.185308253322	0.103214310444	0.0987329045667	0.0695715027889	0.0543275977878	0.0640083949	0.0360069731167	0.0508537291667	0.0542190651	0.0670449187689	0.0721700129889	0.0455611172833
a24	0.0861115918963	0.201776345774	0.094707433748	0.0864505772556	0.0704166699296	0.0568921789959	0.0645738795667	0.0387166017056	0.0557759674556	0.0598199038133	0.062996651923	0.070526022863	0.0512361954278
a31	0.0746792328988	0.194317340191	0.0888078116493	0.0799250360185	0.0668312975099	0.054784131932	0.0650146575222	0.0426558741019	0.0649736147519	0.0680983294978	0.066444400441	0.0736073097543	0.0598609658759
a7	0.0668885745663	0.172664393664	0.0852971413498	0.0810794153395	0.07385714897	0.0552447587107	0.0725405515741	0.0456253359006	0.0673807535173	0.0716351228793	0.0679600742137	0.0814679949181	0.0583587203586
a20	0.0571869079888	0.162429967155	0.0816166873833	0.0836772946465	0.08535189379	0.0614518928369	0.0771459377914	0.0473537171669	0.0610428395058	0.0677462359598	0.0655886984712	0.091604498706	0.0578033983195
a39	0.0547866402763	0.172236421518	0.0821509377944	0.0831873228822	0.08485270993	0.065193938879	0.0724153135971	0.045703236589	0.0553402104353	0.0642921595199	0.0655618104904	0.0976663925687	0.0566128768398
a31	0.0532670843254	0.165509493706	0.0872775254648	0.0873036520274	0.08453049051	0.0611033406597	0.071733938999	0.0429167889697	0.0553908203451	0.0736654577733	0.0625222552301	0.0953146331896	0.0594645138133
a46	0.0501407483218	0.153054680302	0.0852519544216	0.0865551308758	0.08195089977	0.0559526285866	0.0686205745997	0.0385826285766	0.055286820915	0.0770574873911	0.0638161498767	0.101690891863	0.0820394014711
a31	0.0513110553206	0.143505866901	0.0817168429405	0.0807537541586	0.07337499499	0.0591252041289	0.0653148650666	0.0345914869255	0.0516722422383	0.068452493797	0.0726878462922	0.115495924488	0.101997416157
a17	0.0534367124002	0.138284879767	0.0823515264468	0.0767824235862	0.0689069302633	0.0640739694896	0.0657035210889	0.0332332537085	0.0489086458794	0.0633500717323	0.0773924879641	0.121247547363	0.106328028119
a20	0.0518997173134	0.141621824922	0.0779153902823	0.0711552282621	0.0696869982211	0.0611295208765	0.068765634763	0.0364211197562	0.0489071460265	0.0587938839774	0.082236784188	0.126741161054	0.10472559264
a17	0.0511063736111	0.146740793241	0.0758765259608	0.0714618276874	0.0721237919404	0.0576749572055	0.073649959121	0.0377848270921	0.0484095119422	0.0563529114591	0.0890834838627	0.128677971085	0.0910570694133
a31	0.0554097486904	0.14679307408	0.0797116649869	0.0749197790958	0.0726982317135	0.0668631246752	0.079185161507	0.0336777527574	0.0448974274474	0.0570091712197	0.0938659174209	0.121131546162	0.0738374040711
a5	0.0641365138501	0.14653167296	0.0842863307956	0.0771661991653	0.0831791023712	0.0734704379184	0.091734165969	0.0322627737525	0.0430159184825	0.0570307788066	0.0852068283403	0.104860560387	0.0571187256904
a35	0.0627752515367	0.170494019387	0.0846992141985	0.0755013158551	0.0844237043904	0.0613000259728	0.0947311171897	0.0341196461575	0.0422392248275	0.0534966020355	0.0731399315134	0.105004760729	0.0580751902501
a15	0.0524825157522	0.196995000996	0.0855211285995	0.0692609254184	0.0719713038635	0.0491591258243	0.0803157460632	0.0310697824925	0.0380646566758	0.0506306456785	0.0780827803045	0.12418539251	0.07226099797
a24	0.0468114472041	0.193603030065	0.0838963014665	0.0634000266061	0.0689143663545	0.0526730574414	0.0728700238211	0.0268504178908	0.0366025212253	0.0510224291262	0.0870454841682	0.135447874237	0.0808630236567
a7	0.0440365874814	0.175843349688	0.0842813555555	0.065046109402	0.0698488229182	0.0588605656538	0.0757443952737	0.0272642640503	0.0391690522751	0.0539612341087	0.0985346525227	0.127119229212	0.0802903854189
a31	0.0486325057005	0.166004716629	0.0955350087185	0.0735492385007	0.0690189431061	0.0528727336779	0.0792028303579	0.0305315344368	0.038642769825	0.0574708816029	0.0962502289076	0.111900029337	0.0803885806063
