 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.1671015041	0.1020980474	0.1111381679	0.1087252512	0.131118138	0.1278023636	0.134849592	0.117166943
a31	0.209497652033	0.119898373133	0.120706478967	0.101603099733	0.111256133533	0.110342002733	0.1301742612	0.0965220082
a29	0.214964681078	0.137685802111	0.127708973322	0.117545210444	0.113532865778	0.0996951480443	0.1133741144	0.0754932164
a46	0.196955914759	0.137504030704	0.127816157107	0.139841787481	0.117787334126	0.0981887779481	0.1038318076	0.0780741847333
a11	0.182328162253	0.131034310835	0.131750365169	0.15094948156	0.115900221109	0.0977067599827	0.1014324964	0.0888981959778
a20	0.162202690484	0.122256228612	0.127184572523	0.152147000853	0.121976408703	0.107383979728	0.0996443546667	0.107204766126
a8	0.150869607895	0.103369142404	0.105424713574	0.136093235084	0.126236731301	0.114536524509	0.110446814156	0.153023234042
a31	0.167637073832	0.0905672670013	0.0933681811913	0.115511040561	0.135803598167	0.11141227177	0.123287462652	0.162413107547
a38	0.183111246477	0.0884550954671	0.0907100201971	0.101383565587	0.144222419389	0.112286317923	0.137053812217	0.142777521982
a31	0.198113398159	0.0799821588224	0.0900807328657	0.0886454830623	0.145890729796	0.110057290374	0.158851550739	0.128378659327
a24	0.205584962053	0.0714579028741	0.0903180764886	0.0797747932208	0.137357482132	0.104072750725	0.189069995246	0.122364045376
a37	0.196282784284	0.065061198958	0.0892828621629	0.0790334116069	0.121143161977	0.101196882708	0.199572832082	0.148426880192
a15	0.190826484728	0.0598825418527	0.0924101909876	0.0790715359356	0.111793346126	0.105299393969	0.184233228294	0.176483279531
a31	0.189082222276	0.0597171435509	0.0998152852625	0.0755224265119	0.120489111909	0.107705783123	0.170575694365	0.17709232471
a20	0.198342932692	0.0618220531836	0.103644152754	0.0694484891706	0.132216000303	0.105215423374	0.180517032788	0.148793905503
a31	0.203130749697	0.0614670709945	0.099816344518	0.0606758055235	0.136629421834	0.109261526858	0.182967495596	0.146051574634
a37	0.206785398832	0.0634355162648	0.0992872838393	0.0528333190412	0.133308630278	0.113708448686	0.180677129599	0.149964277678
a46	0.191579178677	0.0706854296883	0.113065633013	0.0612943525471	0.118945027026	0.116713636095	0.201240054533	0.126476692359
a20	0.174502782159	0.0708302985628	0.111657192271	0.0643492722157	0.122035779809	0.123615628898	0.208012816178	0.124996233986
a24	0.16931182514	0.0686264872209	0.103601727757	0.0619282690386	0.13070972967	0.131166441099	0.200577246459	0.134078275995
a31	0.168468671533	0.068079580307	0.0994107567857	0.0626278882795	0.131664008623	0.141622034833	0.192139430153	0.135987626332
a17	0.157092138244	0.073035428569	0.0911047279952	0.0670969421598	0.129800986808	0.153722601611	0.183867230051	0.144279948711
a20	0.126953771148	0.0832953786563	0.0939634651317	0.0825543149199	0.129117676003	0.160650602537	0.17964813395	0.14381666197
a38	0.116635794383	0.0882890008854	0.0980879088439	0.0916101971066	0.130566964401	0.158860994312	0.18008728225	0.135861853057
a31	0.114470588394	0.0918165227485	0.0979520826813	0.0925935765689	0.126219548867	0.159537095571	0.17925576215	0.138154810686
a17	0.108597807798	0.0938107125028	0.0961577206271	0.095010681923	0.123627918756	0.17149715519	0.16753881845	0.143759185229
a31	0.103806693133	0.0970381777209	0.0978147268757	0.100420628174	0.118384074519	0.171859066063	0.16216117175	0.148515466476
a37	0.0988354264443	0.10417582526	0.105823641625	0.108684317391	0.10614541484	0.167653012021	0.15564025685	0.153042117559
</S>	0.0969841666222	0.10915172373	0.111803615312	0.112633659395	0.10127080802	0.170100008511	0.143421298425	0.15463474878
