 	sta	seduta	nel	giardino	</S>
a20	0.1829408849	0.1329725158	0.1656206907	0.290076364	0.228389523
a17	0.177581508233	0.132168363733	0.174721937833	0.304472941533	0.2110552456
a20	0.236731101678	0.148770980244	0.171978449544	0.276629953644	0.1658895306
a31	0.282412152826	0.150224735015	0.168488688048	0.245634437481	0.153239997333
a17	0.270459386942	0.151021241472	0.175095558549	0.228752747827	0.174671070111
a31	0.289954544981	0.167265569091	0.161195344316	0.211712520209	0.16987202737
a46	0.293446016994	0.16856220063	0.140018563505	0.211672084336	0.186301150457
a31	0.288574181665	0.153298861143	0.137619395102	0.221791569645	0.198716007152
a20	0.282660435888	0.139860192714	0.142307970481	0.229780851415	0.205390552717
a31	0.267214884629	0.126528198905	0.143920586674	0.238893654472	0.223442668906
a20	0.26181147261	0.119666097502	0.148482870691	0.244640505491	0.225399042969
a18	0.235735581603	0.113923887167	0.145181090364	0.244471156497	0.260688276323
a46	0.218567634201	0.111056423789	0.147511364721	0.241937822832	0.280926749441
a20	0.2252614534	0.11547380873	0.146547236974	0.243041626277	0.269675885814
a31	0.283730940467	0.127367863243	0.142188789925	0.219110400759	0.227602009938
a18	0.315047457489	0.132248060348	0.139421878975	0.19385723092	0.219425372646
a31	0.290943629163	0.138037666383	0.139800104858	0.189135508307	0.242083095549
a0	0.267885768388	0.146037167794	0.145936067353	0.188384913036	0.251756076516
a31	0.253427477863	0.148406351998	0.148063985118	0.190569545945	0.259532636839
a8	0.237043371354	0.155775604066	0.165318445973	0.201107344982	0.240755231613
a31	0.229566316985	0.159427276955	0.167154768391	0.215100905327	0.228750723204
a18	0.243767302422	0.160141330385	0.144894106797	0.221322434042	0.229874834068
a31	0.252428618521	0.159289495928	0.136353837266	0.226905806281	0.225022261689
a17	0.238401790687	0.162405988076	0.139438088489	0.232841031027	0.22691312523
</S>	0.227680538383	0.167078022488	0.144525000244	0.235789923914	0.224926547615
