 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.0782505612	0.0859697746	0.07165797505	0.0861092263	0.1025472292	0.06125433345	0.143173748	0.2176130427	0.1534240913
a8	0.0718317423333	0.0638539628667	0.0767285135833	0.0830918027667	0.101545212867	0.0562823542633	0.151082936667	0.235917676967	0.1596657823
a31	0.0870730706444	0.0662342794222	0.0792635651878	0.0792195207889	0.0919027199557	0.0541348659678	0.141197263422	0.247412064989	0.153562638967
a10	0.100757786481	0.0731505525274	0.0704096400559	0.0766077367296	0.0907871053186	0.0482096812626	0.135000109341	0.25323798713	0.151839411522
a39	0.096889457627	0.0736567635758	0.0634806175053	0.0737304586432	0.0943317637062	0.0477392090142	0.141117249847	0.24700209831	0.162052384441
a31	0.0936343897423	0.0667030573119	0.0574674271284	0.0720981142811	0.102673444102	0.0497150869914	0.141173820882	0.23980689797	0.176727734547
a20	0.0903384086474	0.054782704724	0.0520683611361	0.069295458627	0.105146505034	0.0482549464905	0.144121141761	0.24425877699	0.191733683182
a31	0.0833188507491	0.0473218368213	0.049543198532	0.0665562240757	0.103592262478	0.0450474525902	0.147384772054	0.258646057597	0.198589345661
a8	0.0758777817964	0.0397020663538	0.046398612244	0.0603284012919	0.106327539959	0.0464273970967	0.142059711685	0.275920081799	0.206958409154
a31	0.0722598266121	0.0433993099313	0.0451821862813	0.0589616392973	0.113198439253	0.0503987407322	0.144664684228	0.282704281933	0.189230891051
a17	0.072684602804	0.0456505306638	0.0473125773604	0.0585370849658	0.117318184484	0.0498588793441	0.148845357543	0.284363313044	0.17542945475
a37	0.0717742025347	0.0397213028213	0.0439832919201	0.0523187745886	0.111297504695	0.0473146066814	0.156208972381	0.297200011081	0.18018131585
a23	0.0721760041116	0.0401513351871	0.0446634425067	0.0481839373295	0.102275645832	0.0469084754671	0.160874852527	0.297305890027	0.18746039995
a31	0.0743254571372	0.046630280529	0.0450863187356	0.0461732088765	0.100644993277	0.0540784972624	0.152571415642	0.302117566009	0.178372244717
a42	0.0762547262791	0.0489909151763	0.0455784678785	0.0467760689255	0.102718134826	0.0570382067075	0.158557811214	0.315176114936	0.148909536239
a31	0.078171032093	0.0497860471921	0.0484287653595	0.0506623413752	0.119133271875	0.0644145684558	0.150497791605	0.300983518845	0.137922664146
a20	0.0804377963977	0.0544357330107	0.0503726793865	0.0556317293251	0.121380830158	0.0699080591519	0.144621675068	0.281161063882	0.142050442049
a31	0.0840996318326	0.0612103206169	0.0565646081288	0.0591740017084	0.110069200253	0.0675852409173	0.154558585689	0.260367103694	0.146371297883
a17	0.0878642041775	0.0649744416723	0.0626497379763	0.0601097939695	0.113147497484	0.0731649024391	0.154499098496	0.237942123231	0.145648192894
a31	0.0927296827592	0.0742511685574	0.0680367262588	0.0624148775898	0.126128682961	0.0793398097464	0.135407634965	0.217433809944	0.144257601965
a20	0.0983696881664	0.0829173580525	0.0699745928196	0.0642243571299	0.12854108992	0.0801899879155	0.120509061188	0.212440111915	0.142833756388
a31	0.102726374035	0.0879888141508	0.0757615431399	0.06436858451	0.120515696573	0.0819357503718	0.119568298129	0.202880040572	0.144254910729
a46	0.104680239978	0.0891142574503	0.0834731053133	0.06317870197	0.119492854191	0.0906070936573	0.11513487811	0.195965616791	0.13835325711
a8	0.104346091133	0.0852526274834	0.0901127958378	0.06488304979	0.110990515264	0.0902628905524	0.122188828503	0.195306172664	0.136657027637
a31	0.105672109684	0.0957491652278	0.0999837814126	0.07516273653	0.102653108688	0.0865931387841	0.119017554968	0.178245603021	0.136922800879
a18	0.104798129695	0.0999300556759	0.101868818738	0.0768622233767	0.103594037963	0.0870248380614	0.115448372323	0.175363544474	0.13510997516
a31	0.104388623398	0.100640404692	0.105964381379	0.0774531428589	0.102776901054	0.0880524529538	0.116545347041	0.170761029758	0.133417719853
a20	0.105951456899	0.102262895297	0.110736303526	0.0785830563263	0.0941552492847	0.0885816592513	0.113947455614	0.171158071786	0.134623861018
a31	0.1069612691	0.102519105166	0.114014106175	0.0783669262821	0.0899554387616	0.0869108263504	0.113674451338	0.172754126595	0.134843743806
</S>	0.10856756375	0.103359870083	0.116865796387	0.080769380941	0.0857282143808	0.0854360225752	0.114555432369	0.172576447297	0.132141255403
