 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.0638709023	0.0579425754	0.0786424071	0.0771186502	0.0720544369	0.0649364205	0.0628188815	0.0831966549	0.0672878859	0.063346893	0.0593857617	0.0808210224	0.103501068	0.0650764142
a31	0.0648421349	0.0593389654667	0.0928557161	0.0792063278667	0.0748018842333	0.0624535122333	0.0567579313667	0.0755656676333	0.0635240193	0.0637318941333	0.0610302298333	0.0795973026667	0.110753659	0.0555407486
a27	0.0658341502333	0.0581454899556	0.0926653639	0.0844400581556	0.0786872420778	0.0637961996778	0.0586051307222	0.0716482732111	0.0649562321	0.0590051496444	0.0540439094111	0.0752807302222	0.117235644067	0.0556564249333
a17	0.0618853332111	0.0528467207852	0.0773550268333	0.0934417737185	0.0894783632259	0.0655337975593	0.0633508135741	0.0719409480037	0.0664350529667	0.0521662674148	0.0453089228704	0.0768467194074	0.124574606089	0.0588356469778
a31	0.056357624137	0.0489303087951	0.0668184127444	0.0836113692395	0.0872917076086	0.0670787137864	0.0679292783914	0.0777151670012	0.0663874165889	0.0536883342716	0.0448555742901	0.0825135366691	0.13996195103	0.0568605946593
a24	0.0495518406457	0.042967388065	0.0574621962148	0.0690936276132	0.0779554612029	0.0674687743288	0.0679019843305	0.0759321879337	0.0612863595296	0.0536155606905	0.05166226323	0.100292033956	0.161977479543	0.0628328222864
a29	0.0453816416152	0.0388861369883	0.0498069026383	0.0569236074711	0.0687207608676	0.0673467780429	0.0669265176435	0.0726763144446	0.0545169958432	0.0525397693635	0.0610301001433	0.128847770785	0.163434987048	0.0729617072288
a38	0.0452015238051	0.0382910779628	0.0486341224128	0.0547271360904	0.0628854545559	0.0673429159476	0.0684174957478	0.0748387692149	0.0561112828144	0.0536525324545	0.0570214679811	0.135672608928	0.155902204883	0.0813014122763
a31	0.0437229108017	0.0352446754543	0.0471567274709	0.0548193103635	0.0656443239186	0.0724900127825	0.0715702563826	0.0779105597383	0.0660449388715	0.0604811482182	0.0542111136604	0.118051854709	0.150044251228	0.0826079170254
a37	0.0411393380472	0.0310897901581	0.0437658838903	0.0519955155478	0.0650232107729	0.0723178846608	0.0698752831275	0.0772070755794	0.0702747123572	0.0680261276727	0.0579019834201	0.10978401397	0.155408183743	0.0861909925418
a28	0.0394076771691	0.0287046822327	0.0403635305168	0.0493091711159	0.0601069365243	0.0656178152203	0.0655893195092	0.0730852801265	0.0663912683191	0.0678990435576	0.0558201700734	0.116133665857	0.164049279514	0.107522166981
a39	0.041039209363	0.0293048154976	0.0386032903923	0.0487745671453	0.0579390031748	0.0629732358734	0.0648252898364	0.0697522901088	0.066046084373	0.0665889114525	0.0519802487578	0.114072905152	0.161259223905	0.126840932927
a18	0.042797756521	0.0315529775725	0.0395550969708	0.0485666603818	0.0569067882583	0.0618243209578	0.0643592458121	0.0683584633696	0.0678867377243	0.0663610808175	0.0497642169193	0.112528730851	0.157754314368	0.131783599642
