 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.067345296	0.05078533331	0.06174483655	0.04486076385	0.0434925747	0.0520687829	0.0427362565	0.0404166027	0.0524341225	0.0485012612	0.0376569427	0.06613427736	0.0586660482	0.0500861684	0.0426113108	0.0343929495	0.0476354592	0.0449288405	0.0627349656	0.0507671955
a31	0.0682784524667	0.0547326993833	0.0656661031167	0.0483494792167	0.0453687067667	0.06046995518	0.0396259715	0.0350718982333	0.0498694453	0.0445743603333	0.0363197961	0.0546556202533	0.0483207253333	0.0471564173333	0.0396222576	0.0341563169	0.0554350994	0.0498674299	0.0764506689333	0.0460085813333
a20	0.0784586182889	0.0653973339811	0.0680500153722	0.0467024688056	0.0461873649889	0.0516111724533	0.0394188238333	0.0326971792311	0.0468456951	0.0414893247111	0.0348103753667	0.0506467810511	0.0461689177111	0.0487405783778	0.0400883564	0.0315865818067	0.05659462122	0.0488222827	0.0815265021111	0.0441569964111
a11	0.088220713563	0.0581541075004	0.0707462343241	0.0469590841352	0.0517309303963	0.0406761793311	0.0399736709444	0.0315057413637	0.04639079952	0.041001723837	0.0358059770556	0.0507814787104	0.0481996119704	0.0581622103926	0.0412617186667	0.0276513529089	0.04745329678	0.0397111253	0.084667253837	0.0509467876704
a29	0.0865406264543	0.0412905716868	0.058775928908	0.0519795638451	0.0559153491988	0.040309184157	0.0401654074481	0.0296315658546	0.0453048325933	0.0399143635457	0.0357759867519	0.0514872798968	0.0480200644568	0.0710703506642	0.0446158544889	0.0264812222363	0.0438084015467	0.0381382053	0.0919232128123	0.0588520277568
a31	0.0918201684181	0.0422548852023	0.050838902596	0.048691903615	0.0541315549996	0.043601384899	0.041377468616	0.0285215804449	0.0486373661311	0.0405838506486	0.0359477801973	0.0536897533656	0.0474987377523	0.0685336919547	0.0475798238296	0.0282427347254	0.0482647160489	0.0436180511	0.0859504094708	0.0502152488523
a0	0.076863168806	0.0441827502808	0.041629967092	0.046590571205	0.0512949913999	0.037487460433	0.038892854472	0.028078944375	0.050013368977	0.0422293464829	0.0375271953458	0.0555411776552	0.0525489036508	0.0632000950516	0.0519753274099	0.0309521543551	0.054818144683	0.0487477588333	0.0889656686236	0.0584601748841
a39	0.0548573753087	0.0389681650336	0.033444804604	0.0489229468683	0.0509956825333	0.0297749829443	0.0364957894907	0.029349488925	0.0476548269257	0.0418035568276	0.0385783724486	0.0556262468851	0.0572478334169	0.0643677686839	0.0537726635366	0.030832561385	0.057082171361	0.0487634038444	0.105514269141	0.0759471085614
a31	0.0568270786096	0.0396031940712	0.0298594027813	0.0470763375561	0.0480388623111	0.0285043403148	0.0357662906302	0.029848283535	0.0507794747086	0.0427019955425	0.0389132037495	0.057954721495	0.0538513078056	0.062621238628	0.0510430359789	0.0314606560617	0.0599976560537	0.0503782005148	0.111953405514	0.0728213184538
a37	0.0560760451699	0.0378590707304	0.0276365410138	0.0489322459187	0.0434059743704	0.0251245363249	0.0333723801434	0.029312836405	0.0529110403695	0.0444103576475	0.0388460918832	0.059090573965	0.0509277965352	0.0625333543427	0.0525097813263	0.0356953470872	0.0673445722846	0.0533676158383	0.109087307171	0.0715565246846
a31	0.05180923325	0.0346176505968	0.0256853048246	0.0514862206396	0.0416004771235	0.020483389355	0.0293803775145	0.0268188752017	0.0513339515232	0.0441651010825	0.0390026525944	0.0599682713883	0.0506112286451	0.0628088418476	0.0532246285088	0.0381096296291	0.0748791620949	0.0570821561461	0.112581773857	0.0743510728282
