 	Marika	è	che	si	sposa	domani	</S>
a27	0.15428155445	0.1031620267	0.161121155	0.1541185988	0.1305914697	0.1113162439	0.1854089474
a37	0.169014422183	0.140102576033	0.191446747667	0.148470913067	0.123854764967	0.0930330545667	0.134077534133
a31	0.225182803394	0.183958113744	0.199805723889	0.129924985822	0.107963547856	0.0646224515222	0.088542383911
a11	0.259180417398	0.180934352848	0.189290693963	0.128793551941	0.109344049952	0.0564198199407	0.076037098637
a31	0.278503437399	0.171638758216	0.168787679988	0.126546975714	0.112752529051	0.0570692916802	0.0847013064123
a37	0.291931950466	0.139007419339	0.164975120129	0.118484988905	0.11724391175	0.0648459825601	0.103510610804
a31	0.283234564822	0.127623696446	0.165516032443	0.110399065368	0.115352823783	0.0810899714534	0.116783840268
a6	0.259322419941	0.134138331149	0.138919077081	0.102714706323	0.111079012128	0.114351345684	0.139475116556
a20	0.244648878047	0.112709666716	0.110509980427	0.0973476867077	0.118555220709	0.140150049895	0.176078519585
a31	0.244860533749	0.127778786439	0.0996086535423	0.0921940805026	0.117944269436	0.139886102965	0.177727571462
a20	0.225559275783	0.151479107213	0.0980042511808	0.0866729513009	0.120526784012	0.141465721388	0.176291913154
a31	0.192781409794	0.143386014404	0.0970156040603	0.0840595787003	0.125810114871	0.149861637529	0.207085639051
a0	0.155262229931	0.136392068801	0.0986296103534	0.0855027367668	0.12871060029	0.166391279176	0.22911147235
a20	0.13418782131	0.143362588934	0.100839782118	0.0891040283889	0.140277757563	0.181041735725	0.211186286783
a31	0.125807267837	0.137972237778	0.095251007106	0.0904619667296	0.146139430188	0.178053405908	0.226314676928
</S>	0.122381920018	0.125164023089	0.091715707153	0.0895991188648	0.142858288594	0.169401462954	0.258879467464
