 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.1305774239	0.0939767275	0.0811458171	0.0989536901	0.0955796957	0.05513226465	0.0912622831	0.0830206663	0.1448820573	0.1254693552
a31	0.167857615967	0.1106921993	0.0934419176333	0.1252478179	0.108145723833	0.04457834965	0.0844868446333	0.0667713533	0.102950515433	0.0958276558
a28	0.182431549989	0.124977626767	0.0999632970778	0.140297370633	0.126339668211	0.0479088588167	0.0799320986511	0.0531932546467	0.0799193125163	0.0650369537333
a31	0.17330137753	0.137602543522	0.106440590626	0.150635410078	0.15699404607	0.0514135889656	0.068812468257	0.0427495867022	0.0629860290108	0.0490643569778
a29	0.157000570977	0.139944030907	0.114197445542	0.166807674693	0.176095105357	0.0486428891952	0.063508490619	0.0342636730341	0.0525581434836	0.0469819895259
a39	0.141286116259	0.130578202636	0.113473053581	0.163290088231	0.188081960452	0.0581366718651	0.0667135192063	0.0324462728714	0.0514401051212	0.0545540101753
a31	0.153911897086	0.132091403745	0.107723452394	0.155323130344	0.202601617084	0.0629120812417	0.0571431052688	0.0296348499238	0.0471176356537	0.0515408257251
a39	0.169169869962	0.129485094715	0.0983141378647	0.156071808915	0.228987505961	0.0504359327472	0.0441624370229	0.0258360328079	0.0419822990246	0.0555548867084
a41	0.151390656987	0.109456427305	0.0854228443549	0.149570942972	0.234836183654	0.0478325405157	0.0500432404343	0.0276591056693	0.0514397297282	0.0923483253695
a10	0.130085244396	0.0976104385017	0.0810113400516	0.139408463991	0.201319625551	0.0598240427719	0.0602545788381	0.0320519273564	0.0629529727561	0.135481368323
a31	0.137966659265	0.101746577567	0.0789973154839	0.13708498253	0.20274295185	0.0626916613906	0.0549279070127	0.0336664167855	0.062134336872	0.128041205908
a18	0.135275011222	0.098944779989	0.0732385427613	0.138715776177	0.229827280617	0.0626269184635	0.0479952663376	0.0383943796618	0.065251399044	0.109730661769
a31	0.119977207074	0.0915403035963	0.0703438568538	0.126995558659	0.212072093939	0.0706103494212	0.0521914024459	0.0485003772206	0.081644698548	0.126124167123
a3	0.107208989358	0.0856925837321	0.0698042247513	0.112411345486	0.190353945046	0.0764528828737	0.057452141682	0.0592140196735	0.104660271716	0.136749607841
a18	0.0872909632527	0.0755915269774	0.0660861181838	0.102309932162	0.173161784415	0.0834692233579	0.0733850691607	0.0714996388245	0.122668881439	0.144536876214
a31	0.0811917939509	0.0759472551925	0.0689650646346	0.091139678654	0.127576072805	0.0881268658526	0.0846513675202	0.0796425984082	0.138382979146	0.164376339405
a23	0.0758187530236	0.0735449827308	0.0694078117182	0.0809639859513	0.100513852535	0.0948959496175	0.0868537190401	0.0979317482694	0.155976150782	0.164093062468
</S>	0.0699973319718	0.0673834259654	0.0645840434591	0.0758565256757	0.0972035757675	0.102919411209	0.09110568212	0.115637984135	0.162422204991	0.152889833234
