 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.1185897582	0.1037344736	0.0828912342	0.1121606602	0.135781304	0.134963634	0.1282870601	0.1835918755
a20	0.126362721773	0.110813304533	0.0879018981333	0.118702478267	0.145058611	0.1310938008	0.124718645967	0.155348547233
a8	0.144626046164	0.127263867178	0.0991527655111	0.109410701556	0.161119010667	0.134779439267	0.0995160439223	0.124132142411
a20	0.166997649655	0.141995910726	0.132432771837	0.104389656399	0.152475624156	0.125916687622	0.0799791420408	0.095812573337
a31	0.192318578152	0.154986003575	0.149094693679	0.0989194673463	0.138525812252	0.114661907074	0.0695693588803	0.0819241848457
a28	0.208803862451	0.166735293525	0.12623268656	0.0877627487154	0.143098820351	0.110673661225	0.0664897102268	0.0902032151486
a31	0.227363543884	0.183824938508	0.10875859992	0.0706808183718	0.13939412985	0.103373617942	0.0645873682756	0.10201698665
a18	0.235007350628	0.183815473169	0.0988178375067	0.0581916871906	0.12638969875	0.0973708964473	0.0709665426252	0.12944052855
a31	0.232768477143	0.173034834323	0.0984128834356	0.0560908108635	0.113399772783	0.0944642791491	0.0771344232084	0.154694527183
a3	0.225304065981	0.173711362374	0.102757387079	0.0563112413545	0.106611263461	0.0923601187164	0.0799317589361	0.163012803661
a31	0.21917543426	0.165344101258	0.10144898956	0.0554465009182	0.102220484087	0.0924343339055	0.0843069594454	0.179623194554
a18	0.208119404553	0.162620076886	0.108847603453	0.0645389495061	0.100212305029	0.0936894659018	0.0884759623485	0.173496225118
a31	0.195738790384	0.152594234962	0.109935260284	0.0727496504354	0.10093742501	0.0983638335006	0.0966408166495	0.173039991039
a17	0.184104569328	0.143374068054	0.108387173028	0.0879314325451	0.101397328137	0.1040906897	0.10628562475	0.16442911608
a20	0.155540631643	0.159302516951	0.129116526276	0.098304879515	0.106354387646	0.105165733367	0.110144449517	0.136070876027
a31	0.143068842481	0.149972196717	0.126978484759	0.0916331540383	0.107370959749	0.109133015789	0.120636558106	0.151206797342
a20	0.139862825094	0.136152861439	0.116272725586	0.0938773031461	0.106703795983	0.113454100396	0.135791003035	0.157885397781
a31	0.135628518631	0.132942946213	0.114795091995	0.0949336435487	0.107267961661	0.116389513999	0.141736281745	0.156306048927
a20	0.133305087144	0.124662486071	0.108258855998	0.0948444524162	0.104882078687	0.123045154266	0.148576750315	0.162425136976
a46	0.122417573581	0.127095355957	0.117154202799	0.111801520739	0.097751295229	0.124602630955	0.151870003438	0.147307423059
a31	0.112987706327	0.122180696319	0.1194755772	0.115054288513	0.0997364682097	0.122938189385	0.156627979213	0.150999106886
a46	0.107946436442	0.11244973034	0.111778978733	0.104159880504	0.0990788442032	0.125358792128	0.172125185138	0.167102168429
a8	0.101250413281	0.10798027128	0.112064350311	0.108703269568	0.0962595427344	0.147575263443	0.169318255779	0.156848646076
a39	0.0962441993937	0.11006678336	0.120419354104	0.115917352189	0.100998938911	0.167195321614	0.147597365326	0.141560691292
a31	0.102197147271	0.11441720172	0.121521755461	0.113021165863	0.0995697437703	0.145032833538	0.150896870442	0.153343276897
</S>	0.111935300996	0.11584931676	0.117065205471	0.108589166732	0.0969301730852	0.122596130169	0.162668609221	0.164366085148
