 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.0977091739	0.1016612296	0.089576746	0.0899267005	0.0825189767	0.0749679272	0.071201328	0.0701465568	0.0936937697	0.1255604124	0.1030371891
a37	0.107259863033	0.113028484533	0.110261590933	0.117252439233	0.0860267622333	0.0687165271333	0.0665250318	0.0562145979333	0.0822144552333	0.111109539733	0.0813907075
a31	0.116896651944	0.119373783844	0.125998584578	0.138143595478	0.0974991220778	0.0740739242444	0.0641128048667	0.0454519165778	0.0717237490778	0.0874534697777	0.0592724147667
a20	0.104569807581	0.110983793548	0.127652047859	0.141184989159	0.125317664026	0.0805833048815	0.0612616556889	0.0428434225259	0.0702762758926	0.0737720959926	0.0615549748556
a31	0.0978511176603	0.114410686449	0.131342351953	0.146720718653	0.134978114675	0.0803953658938	0.056506851563	0.039632359442	0.0679255468309	0.0676221710642	0.0626147372185
a20	0.10107515902	0.114863450216	0.133925236984	0.154901033818	0.132858118892	0.0767253001646	0.0539116523877	0.0384932934807	0.0679691459436	0.0681358800214	0.0571417459395
a31	0.104410445073	0.113512476805	0.135856951395	0.163268265939	0.130227951364	0.0735702971215	0.0494269647292	0.0390902217802	0.0666573238479	0.0668807239405	0.0570983871798
a11	0.109219817091	0.113517862602	0.133408015932	0.160284835313	0.126078022188	0.0780380917072	0.0469020430431	0.0410798625201	0.0644615514826	0.0693350049135	0.0576748925266
a31	0.107449736164	0.106188544267	0.129915505044	0.162655923371	0.126029436063	0.0794192326357	0.0467311029477	0.043987272	0.0662934759609	0.0718906392378	0.0594391237089
a20	0.104077221455	0.0997840062223	0.126703327015	0.173339824124	0.120954025354	0.0795001743452	0.0464334820492	0.04653839302	0.064513826987	0.0743012468126	0.063854452903
a31	0.0974528007517	0.0925887897408	0.121238286072	0.179028148375	0.116352884785	0.0819121773817	0.0481495262831	0.0499326849733	0.0656601997957	0.0789942043375	0.0686902748343
a29	0.0853438515172	0.0871142733803	0.111753936024	0.174834715058	0.122640294928	0.0846737180606	0.0476591286277	0.0552178227911	0.0704119195319	0.0835032425792	0.0768470884781
a46	0.0748805584791	0.0790805688601	0.098341875008	0.157693993286	0.136785643309	0.0949240632869	0.0479010571426	0.0609537577304	0.070688254044	0.0899530800597	0.088797153226
a18	0.069179175533	0.07467755782	0.0900202502027	0.139763383962	0.136346375503	0.104553217296	0.0539992229809	0.0672843255101	0.0704928512813	0.101762802153	0.0919208476087
a31	0.064081073911	0.06982440254	0.0862391716009	0.130504633521	0.132045006901	0.0994885127653	0.0686649991936	0.07959832277	0.0741448974938	0.106815523318	0.0885934642696
a28	0.0606170779703	0.06404158738	0.0843851808003	0.12349679764	0.128930055634	0.0917803164551	0.0818266577312	0.09488355539	0.0816326502979	0.102087447106	0.0863186722899
a20	0.0610733464568	0.0612405617267	0.0812442232001	0.11782965568	0.121829375278	0.0817439123517	0.0795033494437	0.10256139053	0.0882370600993	0.106379258369	0.09835785323
a41	0.0613473020456	0.0578949199756	0.0756931972	0.105957533893	0.106809133759	0.0757613506506	0.0752054926812	0.11019713031	0.0873498551664	0.119187230123	0.12459683961
a28	0.0605795617085	0.0562771657252	0.0703372936667	0.0869221270577	0.0901342843863	0.0778112389502	0.0744036929604	0.12468966337	0.0833218489888	0.132033337174	0.143489794937
a8	0.0587444094362	0.0563066239084	0.0666518304222	0.0779427779792	0.0838432519954	0.0807198203167	0.0699986439201	0.136964235923	0.0816146999963	0.143513565258	0.143700148779
a23	0.0588737534787	0.0591694157028	0.0656900134741	0.0771919377931	0.0816480266651	0.0849453229056	0.0710434559734	0.130936291241	0.0821437471321	0.141319494819	0.147038534993
a31	0.0618737821596	0.0627742499676	0.066400587158	0.0753217778644	0.0814019614884	0.0860119945019	0.0731913191245	0.123992930814	0.089682915644	0.133304459873	0.146044019331
a39	0.0601330414999	0.0603377491492	0.062849737406	0.0672556548015	0.0777465072961	0.0826909461006	0.0718508214415	0.130309551005	0.102029705881	0.145041398224	0.13975488651
a20	0.05485879204	0.0556814350564	0.0571963461553	0.0598485071938	0.0699566620654	0.0762485067002	0.0786074887472	0.137497488602	0.11441807996	0.152443930141	0.14324276717
a39	0.0527772746733	0.0535923507721	0.0545685251718	0.0565352913779	0.0661426813885	0.0720667737001	0.0852475988491	0.138756152067	0.11670500272	0.148882919114	0.154725426057
a8	0.0554121299911	0.056207095164	0.0577198871773	0.0585818475326	0.0717979161962	0.0770207095667	0.080795478883	0.129148553422	0.10252231944	0.137953744705	0.172840315152
a31	0.0613731467304	0.0617100615547	0.0644346618924	0.0650336000175	0.0778686777321	0.0786373946822	0.073168296961	0.115670704807	0.0913512887467	0.139909950368	0.170842234517
a28	0.0605196309168	0.0610445334382	0.0637057426641	0.0650614239258	0.076524584444	0.0746016240141	0.0746634141203	0.119991999336	0.0981252264489	0.156576802989	0.149185022506
a20	0.0554017109456	0.0566240699261	0.0582188415414	0.0591695677619	0.0714268070813	0.0724911608314	0.0802049661734	0.132406261845	0.12062646855	0.159332049596	0.134098082502
a8	0.0567702558419	0.0576704103354	0.0595486591671	0.0595819813206	0.0733420896938	0.0756610559438	0.0781633440578	0.127334991548	0.117817289983	0.153897777799	0.140212133367
a23	0.0587967971073	0.0598840801118	0.0626001943224	0.0636309104735	0.0791118304979	0.0783439957146	0.0776212341526	0.116901270716	0.0956132809277	0.145543495933	0.161952905389
a8	0.0593251686358	0.0606615750373	0.0634880855741	0.0652126840578	0.0839447444993	0.0809970417715	0.0778433519842	0.110929536905	0.0875537259759	0.134906368511	0.175137723396
</S>	0.0606796108179	0.0617814100186	0.0647175838871	0.0656559281289	0.0893711794497	0.0859187132858	0.0749100149921	0.108855158253	0.083798622788	0.129168477156	0.175143311498
