 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.0970448148	0.2177670978	0.1651431135	0.103839083	0.0847305756	0.1158770767	0.1074570488	0.1081411649
a31	0.0978127594667	0.2653025554	0.192930835567	0.1076864598	0.0896653098	0.101335328567	0.0838637373333	0.0614030080667
a39	0.115366910689	0.258015908467	0.191771469589	0.1306148178	0.0974431368	0.0908522798557	0.0707246848444	0.0452107985222
a21	0.127700054696	0.241677040822	0.181323795196	0.149748694333	0.107329468133	0.0841221856852	0.0658503851481	0.0422483781074
a31	0.147250414099	0.238101061607	0.165647996399	0.147323974778	0.114912104844	0.0848709422284	0.0612634229827	0.0406300827425
a37	0.154541881833	0.222291871869	0.147672005533	0.154884175593	0.121020976415	0.0929253754095	0.0645990475276	0.0420646658408
a31	0.143321436411	0.22284038729	0.138809295244	0.172713037198	0.111940053572	0.0942744303365	0.0655405800425	0.0505607778803
a41	0.126274294804	0.237518327097	0.130180259081	0.166333690733	0.100074332291	0.104245137912	0.0660077176408	0.0693662336534
a10	0.111186179935	0.232824857966	0.12446733636	0.160546733644	0.104716158564	0.116425621371	0.0722917289069	0.0775413727378
a31	0.111234133278	0.260818836922	0.12316891012	0.155445047615	0.100523937635	0.10430103519	0.0710469648556	0.0734611307659
a46	0.0995837326927	0.290822846974	0.110466136373	0.134021111472	0.100226589592	0.100693082397	0.0720794799452	0.0921070148686
a20	0.0823318593309	0.289454373258	0.097022480191	0.129387485091	0.107765690664	0.112212525466	0.0765605084217	0.105265069456
a13	0.0806592317103	0.271481654353	0.0892424479303	0.127855044164	0.104661712621	0.137021887355	0.0890526512739	0.100025365619
a31	0.0868943824368	0.295314534184	0.0868339614434	0.101096557121	0.095427743007	0.133135221518	0.091353903758	0.109943694606
a39	0.0815133999456	0.315898873795	0.0862394000145	0.0884661498403	0.0920809004023	0.121377298906	0.087564756786	0.126859222535
a16	0.0713919401152	0.280959029265	0.0822264640048	0.0889335026801	0.0964567209341	0.134733406302	0.110929934262	0.134369001445
a13	0.0747642556384	0.252189768822	0.0834357170016	0.0806269074934	0.101694048045	0.132030130901	0.141194693021	0.134064480882
a31	0.0837243352528	0.235836218007	0.0899040230005	0.0773398456311	0.112984393415	0.116957618367	0.147468078274	0.135785496294
a37	0.0874839877243	0.205888062002	0.104505186733	0.081120984677	0.115188095205	0.111955476722	0.153702142091	0.140156075431
a31	0.0912505656614	0.158881693067	0.105967989511	0.0827029520923	0.125725970535	0.111774894574	0.165561775364	0.158134168544
a8	0.0920059995738	0.126705628089	0.0916483583703	0.0813258738974	0.138475866778	0.116848606525	0.180031631121	0.172958037848
</S>	0.0875915778869	0.116400158044	0.0870077394852	0.0826254400487	0.133468227389	0.128130432263	0.194970759561	0.169805663324
