 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.0495982812	0.0583121924	0.05406073674	0.04350953779	0.0455383636	0.05730497496	0.0646574331	0.054401023	0.06720077772	0.05711620433	0.0443832231	0.0533000758	0.0714563866	0.1654134526	0.1137473115
a31	0.0588310487333	0.0585321942	0.0413306541867	0.04828712961	0.0345320194067	0.0609088354467	0.0627300324333	0.0521853565733	0.06191506064	0.0534494913367	0.0381668836	0.0523350046	0.0695181998	0.211773394333	0.0955046780333
a8	0.0615061407778	0.063604701	0.0425561161756	0.0530774524367	0.0370827169156	0.0649526393956	0.0658361483778	0.0507341876978	0.05650686468	0.0546267444056	0.0353999015667	0.0571149423667	0.072831249	0.196693947844	0.0874762379444
a31	0.0652280418593	0.0752098267333	0.0532452439052	0.0513372045322	0.0433250396119	0.0637154547919	0.0747840461593	0.0520939953126	0.0558619844933	0.0564228804685	0.0382399798556	0.0596786900222	0.0713179418667	0.148783549481	0.0907561109148
a20	0.0745858876864	0.0797963461778	0.0587676395284	0.0477228991707	0.051299025204	0.0537038227506	0.0779860057864	0.0548512081842	0.0572735510311	0.0606988853562	0.0432695286185	0.0576791619407	0.0647047677356	0.130484249094	0.0871770181049
a31	0.0805752350955	0.0785666969259	0.0549374137961	0.0460358585636	0.0549483092213	0.0478006878835	0.0817125393288	0.0575053395947	0.0565319225437	0.0690104555187	0.0449317568062	0.0586958652469	0.0624687554252	0.131570621831	0.0747085249683
a13	0.0800701817652	0.0776229531753	0.0514657588787	0.0417556697812	0.0491720471138	0.0433446975412	0.0860164957763	0.0595814302649	0.0579960629812	0.0739180666396	0.0457612947354	0.0658570970823	0.0704491937284	0.126766754477	0.0702222775228
a18	0.0713639062551	0.0766771410584	0.0494280537329	0.0393850102471	0.0428257616579	0.0389670788737	0.0858462611254	0.0617115688216	0.0605134095271	0.0688704740799	0.0474277120451	0.0702826378208	0.0768766268295	0.122304622292	0.0875197334409
a31	0.0721342000184	0.0741671332861	0.050241490831	0.036654833889	0.0401749095526	0.0363593786112	0.0853037339751	0.0610555447405	0.0606805969757	0.0686185878266	0.0488488459484	0.0773641472003	0.0804872313432	0.123064775764	0.084844593147
a20	0.0740740714728	0.073298349562	0.050007566317	0.0323098514563	0.0384971847442	0.0342267027771	0.0852620088584	0.0613008847802	0.0624107129252	0.0724307110089	0.0505001962495	0.0871490618668	0.0862798851144	0.113978950921	0.0782738745157
a39	0.0697736468243	0.0690352805873	0.042711606559	0.0290435298188	0.0345881860281	0.0324165965057	0.0845959538195	0.0627352567267	0.0647182519751	0.0702701699363	0.0536626201498	0.0910148027889	0.0908981163048	0.10920051064	0.0953354693719
a13	0.0657639829414	0.0654728051958	0.037033666753	0.0290615652396	0.0310470166694	0.0316258728686	0.0847489125398	0.0632224407756	0.0668532589917	0.0699592146788	0.0584933835166	0.0908665988963	0.0895361450616	0.110139063747	0.106176056657
a31	0.0642798759138	0.0621193739986	0.033805283551	0.0296974125799	0.0302588952631	0.0312921987562	0.0842863742466	0.0609074091252	0.0663715770639	0.0749380845263	0.0632137635055	0.0955031009654	0.0929473299139	0.117809237249	0.0925700713523
a18	0.0627818524379	0.0554137462662	0.0298687193503	0.0292399811866	0.0312747723544	0.0312853254187	0.0849969672822	0.0603473396417	0.0677505917546	0.0833453211088	0.0690822465685	0.0987901511218	0.095441204218	0.119980952683	0.0804008198508
a31	0.0599012588126	0.0490971436221	0.0271869804368	0.0294742207689	0.0307372124181	0.0311876022396	0.0863466065607	0.0602173788806	0.0682538015182	0.0913972505696	0.0738219185228	0.101217126307	0.094448371986	0.125126029094	0.0715870962836
a37	0.0584044604709	0.0438734732074	0.0254125091456	0.030777539543	0.031234097066	0.0320139646332	0.0878521211202	0.0600737142269	0.0669125155727	0.0976371706565	0.0757849250409	0.101591611836	0.0951737477287	0.129260844698	0.0639973090279
a18	0.057764810957	0.0436717438025	0.0243341866085	0.0314523185543	0.031292604542	0.0327788457644	0.0895359090401	0.0650721746756	0.0733189612576	0.0995679464188	0.0792122170136	0.0923439458787	0.0879183743096	0.114077255166	0.077658715276
