 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0591967976	0.0690596632	0.0548065485	0.04486558571	0.0629691281	0.0867229936	0.0835306694	0.110467708	0.1115840342	0.1558398499	0.1609570254
a23	0.0651604795333	0.0843220729333	0.0525210253	0.04632465469	0.0677750611667	0.0899186596667	0.0816109760667	0.11517385476	0.110392298333	0.1408747609	0.1459261464
a31	0.0778643202444	0.100279516044	0.0581421405	0.05979973671	0.0675176589889	0.0916829626889	0.0822445562889	0.119492560813	0.102957733511	0.1267038629	0.113314932533
a37	0.0784889228815	0.097553646348	0.0587408719	0.06461959291	0.076035274463	0.107435641896	0.091749299563	0.122663917804	0.0983611345703	0.110529689967	0.0938220106443
a39	0.0710964093605	0.090465802116	0.0562361755667	0.0620742507167	0.0830579931543	0.118776850965	0.097478741321	0.118592906801	0.0932992135234	0.102972051389	0.105949612281
a17	0.0616398700535	0.0814445933053	0.0548174199222	0.0638956610322	0.0784624096514	0.119891139522	0.0999710957737	0.117951078467	0.0941383235745	0.104747575796	0.123040830094
a11	0.0605410513512	0.0771299083018	0.0515631758407	0.0647365012307	0.0737817426171	0.113500949574	0.102943900658	0.120182336089	0.0966604739248	0.109800152599	0.129159806631
a31	0.0579364179437	0.0821051141006	0.0518454505469	0.0643938038969	0.0693251492724	0.107517850258	0.108157222553	0.12153422083	0.0998765663083	0.113651826533	0.123656381877
a20	0.0510189629412	0.0826033304335	0.0524397005156	0.0584581668523	0.0656584926908	0.108839366353	0.114262100118	0.12192092921	0.109511986369	0.123214039178	0.112072920626
a31	0.0440648371804	0.0727309168112	0.0439919489719	0.0472428577241	0.0621786129636	0.106222910851	0.115287860773	0.124150394337	0.119364739523	0.135714893459	0.129050020742
a24	0.0402338039135	0.0680668506037	0.0363645566573	0.0382026298347	0.0619037251212	0.103254226484	0.112797123991	0.124926250846	0.124182053308	0.134529945553	0.155538830247
a31	0.0382424798912	0.0606312404679	0.0317583260858	0.0326033849449	0.0594458665071	0.096980835428	0.106914565597	0.125437567882	0.124375481769	0.138169907184	0.185440340882
a8	0.0358282304971	0.048094521916	0.0252816846753	0.0274375627016	0.054971077169	0.0912550393427	0.107788040799	0.126738598894	0.12920942519	0.149762400395	0.203633417694
a31	0.0332948324857	0.040540756532	0.0236803964651	0.0262346437272	0.0514840014363	0.0913738785809	0.110575711933	0.123853080165	0.133901915863	0.164813770798	0.200247006131
a24	0.0339892121286	0.0406562713107	0.0233830478084	0.0251792004891	0.0477441163521	0.0906782864603	0.105803825444	0.122847990188	0.137819195154	0.175441980799	0.196456856344
a6	0.0352455218362	0.0412180061702	0.0229216198295	0.021218091423	0.044946331424	0.0904545406868	0.107267662015	0.123566735396	0.158467511718	0.177121400133	0.177572566341
a31	0.0338725518254	0.0404483302567	0.0225998083765	0.021338484941	0.0420260522613	0.0900496876289	0.108088783738	0.133195966065	0.165204873039	0.177816779711	0.165358678507
a20	0.0347660548218	0.0405778350856	0.0212460409922	0.0240281879937	0.0394228580338	0.088510260343	0.105663641513	0.141714650155	0.17422978308	0.186226286237	0.143614400502
a31	0.0351988236406	0.0403812180952	0.0205736471974	0.0234556365579	0.0368781257179	0.083147947781	0.106668972304	0.151941166252	0.18495528736	0.191758728012	0.125040450301
a23	0.0330478777202	0.0380371494317	0.0203112462458	0.021564694006	0.0342710816593	0.0806115235937	0.112784895968	0.157850837751	0.18729237492	0.192105850937	0.122122472707
a28	0.0272749116441	0.0326007722106	0.0187916877619	0.0185506422153	0.0334722608398	0.0814997767312	0.119768641389	0.152695341117	0.203604642707	0.196077859312	0.115663470362
a31	0.0271974633987	0.0322941451369	0.018922951874	0.0212052861784	0.0335463083266	0.0800391142437	0.120176342596	0.167465897772	0.195830875569	0.188871600037	0.114450014194
a0	0.0288371929262	0.033208828799	0.019356736878	0.0222171405395	0.0315979875555	0.0772619118812	0.123157733199	0.178454016124	0.190556678523	0.190635524279	0.104716245691
a28	0.0236235476754	0.029986926453	0.017286149646	0.0177197244198	0.0310261105185	0.0773771486271	0.131022792666	0.178822308241	0.197843594508	0.19522912976	0.10006258747
a35	0.0197514335985	0.0279045233043	0.015454723322	0.0157052506999	0.0329572973062	0.0803425792757	0.140124387889	0.186780741814	0.191204339836	0.18654020492	0.103234537223
a8	0.0189574038662	0.0264764626214	0.0148189270007	0.0149936517666	0.0352199562354	0.0862480785586	0.138726706896	0.194021097471	0.186054238612	0.18338105344	0.101102422541
a20	0.0186427442087	0.0253411260605	0.0155594004136	0.0177901688555	0.0397819505451	0.0985910588529	0.146577683899	0.199266711157	0.172844571871	0.172136095813	0.0934684853137
