 	mio	padre	ha	lavorato	sempre	</S>
a23	0.161331664	0.1665288007	0.1327764774	0.08322872536	0.272348158	0.1837861616
a31	0.203337754667	0.1788533149	0.130676482467	0.0643449920267	0.260076682	0.162710765333
a37	0.249721318222	0.181193335767	0.155782653156	0.0570813800756	0.228804358333	0.127416955578
a31	0.272984898407	0.178584818122	0.182657879052	0.0493695481919	0.213477498444	0.102925351593
a37	0.262643955136	0.185417449641	0.175861436017	0.0519096563706	0.209028035481	0.115139457931
a3	0.216611868579	0.178300972414	0.152628440539	0.0573940120502	0.21388713316	0.181177568177
a31	0.19741533306	0.179246310005	0.156193936513	0.0616097808834	0.21031408372	0.195220561659
a3	0.19173630402	0.189209974668	0.142061071304	0.0543010941411	0.205426708173	0.21726486572
a44	0.15653680834	0.175838180223	0.101169222941	0.0434915724137	0.224348320991	0.29861591234
a31	0.14654504118	0.180970073208	0.092106451287	0.0522250993179	0.228619056864	0.299534286913
a8	0.13843313546	0.188736683203	0.093498129429	0.078240813086	0.225760345488	0.275330901304
a31	0.12412389782	0.182246298068	0.091721643543	0.0949681712287	0.228290932496	0.278649058368
</S>	0.12610410591	0.183473061034	0.0913628275715	0.0932075325143	0.227060645248	0.278791819584
