 	non	so	cosa	stai	scrivendo	</S>
a31	0.153136813	0.11317084535	0.1339357008	0.169850104	0.22665238	0.2032541572
a21	0.162548480733	0.11796320455	0.121549271867	0.172008025133	0.253877636	0.172053396267
a31	0.180003575578	0.133038961383	0.103720991822	0.167741133178	0.267423189333	0.148072173089
a10	0.157124787393	0.131263177861	0.118690371074	0.190450291393	0.267873698444	0.134597690563
a7	0.135770734998	0.10817473652	0.134029804291	0.216962349798	0.273805451481	0.131256931121
a41	0.129734182733	0.10540344404	0.124973268297	0.228482271266	0.280982164494	0.130424673107
a31	0.112989981911	0.10175593662	0.100822172299	0.237060666822	0.287238802165	0.160132427436
a8	0.0881494994437	0.0847940408733	0.0750485571663	0.220265989941	0.326428867722	0.205313032479
a31	0.0776938572679	0.0760165660178	0.0659278844021	0.194970826047	0.344236799174	0.241154067226
a8	0.070731566236	0.0704589440793	0.067182988614	0.195869590549	0.357608985058	0.238147922342
a23	0.0668237991253	0.0647204638758	0.0638144973713	0.187743628716	0.387557110619	0.229340487581
a8	0.0590113389884	0.0556998289346	0.0543870588238	0.185713959305	0.398440195406	0.246747610594
a31	0.0549459004628	0.0571574267449	0.0544010466079	0.186277671768	0.390985091135	0.256232865131
a21	0.0564923232876	0.0606351647683	0.0584865430026	0.178178281989	0.358572878378	0.287634808044
a31	0.0686098886292	0.0639188805761	0.0654092870675	0.17401598273	0.331069643126	0.296976322948
a24	0.0752135926097	0.0675374053254	0.0688937005158	0.16440181291	0.321040063042	0.302913442516
a21	0.0655921036699	0.0631702925085	0.0623431416653	0.154429363437	0.333062079347	0.321403024839
a31	0.0796675234233	0.0726787214362	0.0733512338884	0.148030094012	0.344139980116	0.282132432746
a17	0.0912513019411	0.0810697264787	0.0847565178961	0.143663151337	0.333567221705	0.265692071849
a20	0.0872546547804	0.0832051220929	0.087385374632	0.142643449112	0.322932349235	0.276579041283
a0	0.0891814849268	0.0885979563643	0.0919762256107	0.152641883304	0.309337897078	0.268264535094
a31	0.104328258576	0.0987502063214	0.109719759004	0.157704638035	0.282037748359	0.247459377298
a8	0.116449781725	0.10789298094	0.126530536335	0.164045518012	0.27065593212	0.214425236699
a37	0.110301591708	0.10709634248	0.122892011245	0.174194719337	0.269108963373	0.2164063709
</S>	0.107981045254	0.10625948274	0.119631590323	0.175764749669	0.262804660686	0.22755848745
