 	la	pasta	vuole	sale	</S>
a31	0.245828424	0.240550099	0.170055404	0.2057763103	0.1377897709
a15	0.262894763333	0.238910554067	0.160012076667	0.223045085633	0.1151375335
a31	0.277944118844	0.238932920422	0.141827923422	0.237962613344	0.1033324301
a13	0.285104532681	0.243911778807	0.127509308007	0.244824360848	0.0986500281667
a31	0.25652557556	0.254301256269	0.125983316336	0.254336739883	0.108853115122
a6	0.238827293853	0.262118524756	0.125250910379	0.260438172628	0.113365087041
a31	0.222975685951	0.241799140252	0.12248510306	0.268842789543	0.143897274014
a46	0.210975504917	0.216743231417	0.117606157687	0.281586839181	0.173088276005
a31	0.197038279239	0.195176478806	0.118281593229	0.28535613706	0.204147520668
a46	0.175501739746	0.172553048935	0.122427179476	0.293824048353	0.235693983556
a20	0.160835936809	0.159206539778	0.127901255559	0.295820949451	0.256235310519
</S>	0.152570942745	0.157653675589	0.134242147779	0.281964770725	0.273568454259
