 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.11678901563	0.127629404	0.1523171826	0.1030117554	0.0547707613	0.1170557276	0.1830274977	0.1453986255
a31	0.11543065601	0.150173866267	0.186304325533	0.124140272733	0.0479798615	0.108700792267	0.1611730123	0.106097178433
a20	0.123526105983	0.176119093689	0.187113044511	0.145066394244	0.0500399228333	0.0982912802223	0.134776612233	0.0850675264777
a31	0.133900876594	0.19142840423	0.174166621504	0.161835305081	0.0563919464444	0.0838169802741	0.125550400078	0.0729094527592
a37	0.134105731265	0.17391427761	0.159209803168	0.17047448116	0.0571695058481	0.071548626538	0.139241113826	0.0943364441864
a14	0.129772023022	0.14668165827	0.145863186523	0.177887170387	0.053462395316	0.065501445186	0.159806606609	0.121025502462
a10	0.132622698007	0.13273411389	0.136869502308	0.173517220996	0.048791712272	0.0624594107353	0.18237634827	0.130628989354
a31	0.142654453202	0.131531106563	0.136702224103	0.168383081332	0.046838394004	0.0634514515584	0.185686154823	0.124753133918
a37	0.145904414767	0.126901514254	0.136656987634	0.168914873311	0.043193536828	0.0581815997461	0.181324148274	0.138922929106
a10	0.135149690689	0.112402272018	0.128555386145	0.167977447437	0.0379640441227	0.0554364972554	0.198329586025	0.164185085435
a14	0.125616238096	0.106434436406	0.121592961382	0.163122385679	0.0365925463076	0.0562983479985	0.223870913075	0.166472176678
a0	0.120295791032	0.105191853935	0.114488774327	0.149572214626	0.0368781149892	0.0614895290662	0.241286411358	0.170797312893
a20	0.114565448611	0.103415222912	0.117094565176	0.135802136609	0.0414373678164	0.0684753823554	0.241016755186	0.178193118631
a33	0.122125931337	0.103765657304	0.125313281592	0.127484250936	0.0507976110721	0.0738503919851	0.221702812195	0.17496006321
a20	0.123645513912	0.105113532835	0.135754731531	0.121087205045	0.063343713024	0.0810797942617	0.190168451132	0.17980705447
a31	0.109850588571	0.110466860278	0.155363233244	0.117057351682	0.074298871208	0.0781583208872	0.163509375444	0.191295378957
a0	0.103660744084	0.110112939493	0.159731368548	0.115572362694	0.0765340660027	0.0779853303624	0.151879832948	0.204523322186
a41	0.099299043588	0.102301676098	0.154394203516	0.116718422098	0.0812520658009	0.0879769075875	0.147829873583	0.210227790995
a31	0.103415357129	0.106439645166	0.157671260105	0.122283291499	0.0907383450003	0.0925385121292	0.139123427261	0.187790159598
a37	0.108538718516	0.107810878589	0.153382153902	0.127037002566	0.0919898126668	0.0946619224431	0.133490393954	0.183089114599
a31	0.108309536245	0.0992727892963	0.147656101567	0.132061888789	0.0966096966889	0.100617324348	0.129237846651	0.186234816333
a18	0.108579789442	0.0941246457654	0.137153441122	0.129421929663	0.10355342123	0.112057849516	0.131081221684	0.184027699644
a8	0.102838428574	0.0918482218885	0.118173878241	0.122142960088	0.115226803477	0.137278481839	0.141837043561	0.170654183548
a20	0.0943107465247	0.0880712260962	0.105545823747	0.120485112763	0.130814392559	0.151470010946	0.155528792854	0.153773893849
</S>	0.0906066017623	0.0839629069481	0.0993993448735	0.119585425281	0.135232242279	0.149464168473	0.168485038427	0.153264269924
