 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.0835401232	0.06975449	0.1487011995	0.1124185666	0.0941935856	0.1146478348	0.112289729	0.0784468255	0.0850596992	0.1009479553
a41	0.0910648079333	0.0713513162667	0.1661458641	0.137991030933	0.101542496867	0.102202444907	0.0967503642667	0.0594123593067	0.0808758465333	0.0926634808667
a31	0.106023317111	0.0772050226889	0.1467884499	0.147787326111	0.117946284022	0.0929589951423	0.0962279428222	0.0493554598689	0.0855195057978	0.0801877023889
a20	0.102143704037	0.082823320763	0.1548991937	0.148860226104	0.122108855141	0.0949656865141	0.0998865240074	0.0450155554263	0.0756445489326	0.0736523837963
a31	0.093441546879	0.0881296570543	0.163877685567	0.160254727701	0.122429863514	0.0987004959047	0.102118186802	0.0431744372721	0.0555648611175	0.0723085460321
a37	0.0871127694263	0.0867922789514	0.156462960722	0.175674608167	0.123910980638	0.101101887968	0.104489071134	0.0417429967147	0.0535585031258	0.0691539667107
a16	0.0801307875421	0.0788305283838	0.164967914507	0.175760568856	0.115382367546	0.101339301856	0.0963777440447	0.0420394480156	0.0651153320353	0.0800560390369
a35	0.076834737714	0.0687471081279	0.170254070369	0.168451078019	0.115438500982	0.0994310223187	0.0948725011482	0.0421386991785	0.0764788458251	0.0873534407456
a24	0.0813228915047	0.0638456644626	0.147523878456	0.162486894606	0.125525071194	0.102678227406	0.0964140936161	0.0430825903928	0.0750464444884	0.102074218649
a31	0.0887297847682	0.0649474461742	0.133392243619	0.158694684935	0.137423017065	0.119187720069	0.102536934772	0.0431367588643	0.0577543839095	0.0941970124563
a39	0.0794853733894	0.0588556551247	0.120984533473	0.154426274778	0.151394922355	0.138983684823	0.114720258124	0.0415511923214	0.0510696081298	0.0885285022588
a31	0.0645682994631	0.0513896019082	0.104702504091	0.151390335726	0.165594876518	0.152580938808	0.126092547508	0.0429438776738	0.0510561352833	0.0896808832463
a20	0.0575649607544	0.0463416043694	0.0987855981637	0.148332481709	0.174082459573	0.158989273003	0.133826312903	0.0484174140779	0.0603577800478	0.0733021049488
a31	0.0545353559848	0.0425665839898	0.0889112791879	0.137408522703	0.169402659524	0.169254179001	0.139762694768	0.053738518346	0.0689281704426	0.0754920271563
a3	0.0518431405283	0.0411436578633	0.083669104596	0.126260363834	0.157807856508	0.179099997134	0.143897499189	0.0564398373353	0.0810668199942	0.0787717176521
a20	0.0453015407094	0.0382880841144	0.0785427538653	0.118453876211	0.158542593503	0.172382960511	0.14826149733	0.0577863246651	0.0964269142981	0.0860134525507
a31	0.0474755652365	0.0372518839848	0.0771349228218	0.11244442287	0.154654414301	0.16934374917	0.15163625011	0.0599472464217	0.0926002558527	0.0975112887169
a37	0.0504514597455	0.0382001825149	0.0759792194739	0.10627433229	0.147672081434	0.16750394439	0.146293465703	0.0640098633406	0.103755265384	0.099860191159
a31	0.0537789377152	0.0409416409716	0.0750505978913	0.10108325283	0.140405123945	0.158841550797	0.137789965368	0.0666979561802	0.119843428675	0.105567553906
a20	0.0565503597717	0.0440818071239	0.0765007675971	0.0980872202767	0.136127684915	0.146280423799	0.126068134923	0.0658132661267	0.132647078172	0.117843270902
a28	0.0520346260572	0.044961855508	0.073352643099	0.0953722139589	0.136930510172	0.133405345066	0.126164140641	0.0758746747756	0.133038474357	0.128865531234
a31	0.0577087924857	0.048799294836	0.0681287163663	0.0910110737196	0.121705710144	0.129168630022	0.12908333288	0.0864731887919	0.138923701919	0.128997567078
a20	0.0601640662286	0.0514566761053	0.0673370960088	0.0860237217999	0.112669165201	0.122844933341	0.119317632427	0.0869120909973	0.15904264584	0.134231974893
a31	0.0652953101429	0.0558951791284	0.0669454123563	0.0786076404933	0.106191333534	0.110243723647	0.117557894942	0.0934283367991	0.162067008547	0.143768151631
a33	0.071075129581	0.0616153311761	0.0634785471854	0.0698720140311	0.0939600842447	0.0991260314157	0.113988992981	0.112678440933	0.160574432182	0.153630984077
</S>	0.0662784738905	0.061175749488	0.0615044832927	0.0664167237155	0.0918399309223	0.0944754891079	0.107296633491	0.127269456467	0.160558693091	0.163184358138
