 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.170176864	0.1255025129	0.141816307	0.11166376101	0.109113327	0.1947154443	0.1470117989
a18	0.1932994	0.109844869433	0.140098512333	0.100567945789	0.0976216296667	0.2185113301	0.140056322367
a31	0.209440445333	0.109052386278	0.149422689444	0.101097219072	0.0846888631222	0.2155030451	0.130795362256
a20	0.227268601778	0.102430918093	0.165351286481	0.085306239628	0.0747653238074	0.203027358767	0.141850277219
a31	0.260860851259	0.0977392416977	0.155442984827	0.078778077864	0.0730695112691	0.196326751922	0.137782574273
a37	0.26280267942	0.0928819892326	0.164761203409	0.0752876618	0.0726914999897	0.185362890307	0.146212061358
a18	0.252959584807	0.0843288097442	0.180992193756	0.0602355712707	0.0680571632232	0.177168964102	0.176257712253
a46	0.233391238269	0.0854819340481	0.185243893592	0.0601954643169	0.0657151204477	0.176956854301	0.193015492884
a31	0.21147068209	0.107163529883	0.175263744717	0.0672756543123	0.0667051116626	0.173324041367	0.198797225428
a46	0.194011829763	0.116966271028	0.142169206506	0.0722778254574	0.0679991849342	0.171669000789	0.234906667143
a31	0.195224295654	0.126706612343	0.125108964769	0.0757605500858	0.0711153311914	0.16977538673	0.236308839914
a46	0.193641947885	0.130742146781	0.12137073779	0.0820118318953	0.0757148578305	0.17260261971	0.223915841505
a31	0.194767928628	0.128495244927	0.122091152463	0.0865197312318	0.0826588926768	0.170554324037	0.214912709835
a46	0.194282759143	0.131888080576	0.127976926821	0.0926422744106	0.0926782820923	0.167978895146	0.192552765945
a31	0.190757220648	0.131034359125	0.13139767454	0.0985529998702	0.101450147497	0.159341617515	0.187465976648
a18	0.210235143883	0.134376927042	0.12508733138	0.101698530423	0.114472115432	0.146959730638	0.167170217549
a31	0.203729932294	0.136253513681	0.126446942727	0.108941943674	0.125243540611	0.135997105879	0.16338701545
a37	0.195031507431	0.13844050816	0.128723522109	0.114796484958	0.13370891027	0.132453068093	0.15684599075
a13	0.17562775941	0.128264710187	0.129884229903	0.117476691653	0.129706851423	0.149417067964	0.169622681583
a31	0.160591019403	0.125598533929	0.141290975301	0.123284281218	0.128555374608	0.147179041788	0.173500779861
a20	0.163700863134	0.12189286651	0.1379376631	0.125051132273	0.136620266869	0.146447590329	0.168349613287
a31	0.160609588045	0.117190887037	0.1367371039	0.127812169291	0.13837481849	0.14722653311	0.172048882429
a20	0.145332191015	0.116931813479	0.144322884833	0.13214495643	0.14429038703	0.149494342303	0.16748342381
a31	0.136397673605	0.11576929496	0.150282101278	0.131921294143	0.14175303501	0.153063873834	0.17081273827
a20	0.132014761935	0.115441282853	0.154327576493	0.131316559714	0.138730424337	0.157051140078	0.171118252423
</S>	0.127044580168	0.113754685726	0.151471488846	0.130466602357	0.141082185169	0.172226233639	0.163954209711
