 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
a20	0.0879535505	0.0858679658	0.0885636324	0.0806506571	0.0755189994	0.0894457967	0.0715009632	0.0803958855	0.1034751076	0.1335849469	0.1030424961
a31	0.0945494080333	0.0882753326	0.0962392597333	0.0816611257667	0.0681341564	0.0808149985	0.0668271404	0.0866514565	0.1026644248	0.1460315899	0.0881511074333
a20	0.105152870878	0.0918341532	0.0956187608444	0.0784629002556	0.0670993238	0.0737940148333	0.0670414533333	0.0967145143667	0.0980523711333	0.1409996235	0.0852300176778
a17	0.099812992826	0.0960907814667	0.0970530699481	0.0834115976852	0.0740923794667	0.0754827248111	0.0772443658444	0.0958127491889	0.0860528991111	0.1281041883	0.0868422529593
a31	0.0863771686753	0.0872527496889	0.094428875516	0.0815528051617	0.0716962144222	0.0771612190704	0.0826214587481	0.10196378313	0.0889161129037	0.137548109233	0.0904815021198
a20	0.0796409726918	0.0735624698296	0.0861161156387	0.0773871935206	0.0690471408074	0.0775635314901	0.0843545919827	0.108752810577	0.0918342033012	0.152273434544	0.0994675350399
a31	0.0752429104306	0.0672834849432	0.0860732656129	0.0758358365735	0.0681131334691	0.0796238652967	0.0862169867276	0.103918528126	0.0867875079671	0.163452714715	0.107451765013
a13	0.0683031328102	0.0612884741144	0.0807834717376	0.0698925169245	0.0673059781564	0.0849690836989	0.0871039870425	0.103921613975	0.086257127189	0.173091090838	0.117083518471
a10	0.0624684352034	0.0617463086381	0.0803583113125	0.0765594980748	0.0773845055855	0.0899898956996	0.0883302534142	0.104683569125	0.0823601127297	0.164277674279	0.11184143109
a1	0.0639080862011	0.0654586123794	0.0902196842375	0.0802378946583	0.0798259105285	0.0942543609665	0.0871686438714	0.105569505442	0.0803975409766	0.15635588476	0.09660387163
a35	0.0624703923337	0.0621354945598	0.0949902325458	0.0735810470194	0.0724182822428	0.0930969491888	0.0849791862238	0.101927014481	0.0807026502589	0.174740579187	0.0989581622767
a3	0.0607256021779	0.0591661854533	0.0930874257153	0.0685502036731	0.0658393225476	0.0846928811296	0.0822561986079	0.102361941227	0.081825369353	0.186781351129	0.114713519959
a8	0.0603899596593	0.0550693941511	0.0790259635718	0.0617238129844	0.0613290766492	0.0804724554432	0.0869955404026	0.109939745009	0.0843708715177	0.176460954043	0.144222238586
a14	0.0590703010198	0.0518474559837	0.0670018685239	0.0556222354748	0.0580568663497	0.0741839546144	0.0894002595342	0.11366158107	0.0913253774392	0.176485112281	0.163344990595
a31	0.0558959165399	0.0541753328146	0.0671012165746	0.0493478469583	0.0512375651166	0.0637478228048	0.0807692812447	0.12029023609	0.105071755146	0.19930806116	0.153054963132
a10	0.05099905722	0.0519356450782	0.0690787881382	0.0480676719794	0.0462477260055	0.0574832962016	0.0746447420816	0.122328136097	0.111966443449	0.222894724387	0.144353776377
a14	0.0481377753133	0.0451855308794	0.0672726154127	0.0518175407398	0.0474996798618	0.0589184144005	0.0782110763605	0.118338663432	0.109233324483	0.232648375129	0.142737013192
a31	0.0452911261044	0.0432415770265	0.0646778683576	0.0481327599533	0.0441734513806	0.0594443035335	0.0779483421868	0.126104338477	0.107448665161	0.249603474976	0.133934098464
a17	0.0398449214681	0.0381618742355	0.0569044361392	0.0425915250178	0.0413630458202	0.0588407396445	0.0753738599956	0.129876478159	0.106702374054	0.268947934592	0.141392824155
a20	0.036704991876	0.0306145213785	0.0459082700197	0.0401323102926	0.0409909594601	0.0572718979815	0.0753553037985	0.122450932786	0.112506178018	0.284514699797	0.153549944985
a13	0.034630730612	0.0268812871062	0.0399504020399	0.0395278577509	0.0400629138934	0.0564867123338	0.0758068709328	0.121250874129	0.121299074339	0.293221786199	0.150881498195
a31	0.036215297104	0.0295256547421	0.0404276120266	0.0372915743436	0.0403359289445	0.0604109294846	0.0779118493776	0.11925555611	0.11938818398	0.284217545266	0.155019887532
a24	0.0372276254213	0.0296006847474	0.0392506555089	0.0342162993545	0.0422554599815	0.0630936708615	0.0784667454592	0.112680665903	0.11492642246	0.286928057622	0.161353728977
a28	0.0320194263004	0.0239417995625	0.0337202384056	0.0337591984182	0.0444916482072	0.0631313297872	0.0764411182197	0.108352329434	0.125373147087	0.297184675207	0.161585093259
a37	0.0298744611935	0.0240635461008	0.0346585625485	0.0360355422661	0.0478847305757	0.0625605628824	0.0744690724332	0.106821313478	0.131979980029	0.289736636802	0.161915599353
a31	0.0347284982512	0.0294545286003	0.0386522483268	0.036757210822	0.0521817752186	0.0662281849808	0.0743543849711	0.101107987559	0.116687088943	0.278902445334	0.170945653584
</S>	0.0391034198256	0.0335514860002	0.0407612641634	0.035734235161	0.0536365199093	0.0705226203904	0.0750809736856	0.0949395816795	0.105618698372	0.275153125667	0.175898072292
