 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.1293612004	0.131038596	0.1012618736	0.07317157996	0.116458833	0.1153952613	0.0974537566	0.139374793	0.0964841084
a31	0.150689307067	0.151110868	0.111724888867	0.0531892412267	0.114909915067	0.112367979633	0.0909815606	0.140952326267	0.0740739214
a37	0.151147243022	0.158751063	0.120434223289	0.0555421150089	0.114831704022	0.120290998878	0.0888670559333	0.131268443089	0.0588671607333
a20	0.152743126341	0.147216419333	0.121441519696	0.0600035290296	0.123337075341	0.126451600826	0.0834172831111	0.125319568696	0.0600698702444
a28	0.159090249514	0.126679811044	0.105131074899	0.0611410524899	0.135890825114	0.132402038475	0.078849627437	0.137501102765	0.0633142021481
a37	0.155897359905	0.115355936281	0.089887429033	0.05977415145	0.141268572371	0.141897419825	0.0855464436123	0.148993864455	0.0613788047827
a18	0.147226317302	0.116051700094	0.0810140373443	0.05892208737	0.14288426179	0.150458239275	0.0985618054708	0.143415693352	0.0614658672609
a31	0.140725393767	0.119473377965	0.0765044935148	0.06299860931	0.136695365863	0.149670381758	0.106339532424	0.147270769317	0.0603221057536
a0	0.127118738589	0.113933959922	0.0642892391716	0.0612899384633	0.136582712888	0.151739611253	0.110487223475	0.160660635572	0.0738979533179
a13	0.10986923713	0.111054194707	0.0497661282572	0.0542618586811	0.144056870429	0.152670398751	0.109258150358	0.173692015124	0.0953711351726
a31	0.09923712451	0.131915806969	0.0491125986857	0.0520642798784	0.138080133343	0.13474366725	0.100216195186	0.200250462908	0.0943797171242
a41	0.0858347880767	0.139574266323	0.0462430988286	0.0475085824208	0.141389996848	0.125089952283	0.097200085262	0.224460461036	0.0926987785081
a24	0.0706535340456	0.121977690841	0.0412110765429	0.0448381984836	0.151638659283	0.132565209561	0.102104222754	0.228570681679	0.106440743769
a37	0.0589915943952	0.105684693014	0.0419474974276	0.0506612220879	0.148442193428	0.148793623454	0.110113183718	0.214646757826	0.120719243923
a31	0.0520640683717	0.127042335005	0.0464564107225	0.0591248048426	0.132193779809	0.162061110951	0.113632288839	0.190739820742	0.116685390174
a28	0.0476991960972	0.139876872868	0.0493177699275	0.0597976749109	0.10881112227	0.170859317184	0.113856384946	0.182371494447	0.127410165125
a11	0.0444036665744	0.109909085489	0.0488622139558	0.0576688783136	0.09726761609	0.194480105728	0.115188106315	0.180595079682	0.151625229642
a39	0.0432580602001	0.093023479163	0.0491157699853	0.0576009686045	0.0965043648967	0.213806895443	0.111855682772	0.172732390761	0.162102362481
a46	0.0442889883534	0.0863955874543	0.0509948360684	0.0575952453548	0.0935017734989	0.209627326281	0.108985054057	0.166375249387	0.182235915494
a49	0.0465026091111	0.0798571882181	0.0552073464561	0.0638724519583	0.0960010231663	0.191625827894	0.107776620752	0.162099189596	0.197057718898
a31	0.0559258524997	0.088588700606	0.0657342790787	0.0803410270728	0.0947078395888	0.151759026365	0.103725430117	0.154302097199	0.204915726033
a33	0.0631573121292	0.093772020602	0.0717964128196	0.0918522899576	0.0875376505296	0.119649552922	0.101692093839	0.1424727698	0.228069882411
</S>	0.0622682242746	0.087065390101	0.0698884656098	0.0928232654788	0.0871997284648	0.116780218961	0.10366888622	0.137007319	0.243298489206
