 	il	morto	vuole	pianto	</S>
a46	0.1898278145	0.2095905047	0.2013689248	0.2330407735	0.1661719764
a23	0.146789156833	0.230322403367	0.225856184933	0.2397539105	0.157278339733
a20	0.174450797278	0.261534601122	0.210862613644	0.222663114833	0.130488867178
a31	0.208070472426	0.305976556374	0.169958234548	0.209968632278	0.106026106926
a21	0.190572370409	0.326624431458	0.149124908183	0.215222451426	0.118455842842
a11	0.168232234536	0.330518639819	0.141269497061	0.223540771809	0.136438865681
a10	0.147205799379	0.332625166606	0.13148587102	0.23188084027	0.156802335427
a27	0.120601444326	0.311682706202	0.12753146754	0.243832716757	0.196351669209
a17	0.100725706775	0.292095515401	0.134204450047	0.260354733252	0.212619604803
a31	0.0905714079917	0.300102175534	0.133885401082	0.282972309751	0.192468712201
a37	0.0858539378639	0.303838045311	0.125454054427	0.301454217917	0.1833997378
a31	0.0861530103546	0.317908667504	0.126819844542	0.297031263306	0.1720872038
a37	0.0876410136515	0.313129657301	0.127935626181	0.292009804435	0.179283889
a17	0.0894624285505	0.2613313879	0.127542472727	0.315493964812	0.2061697452
a31	0.10320827085	0.246302523967	0.136769063642	0.309816801604	0.203903352267
a10	0.117868654817	0.244277769056	0.142739772547	0.286475641868	0.208638178422
a7	0.116921838112	0.228945126619	0.139774766249	0.275462422623	0.238895855807
a31	0.131504537477	0.214514811406	0.142371291016	0.246680045541	0.264929311936
a33	0.149450023979	0.200474202135	0.156701099872	0.225192943847	0.268181727312
a29	0.14279279688	0.188794713712	0.175084473291	0.230336972616	0.262991055104
a41	0.14051254756	0.184678255704	0.18209657043	0.232575966872	0.260136673035
a31	0.15945860252	0.184146568368	0.17536850081	0.224038606291	0.256987727012
a39	0.168850625973	0.176421725656	0.184190595603	0.220780788764	0.249756261004
</S>	0.163745519986	0.173038918128	0.197731753801	0.220535374382	0.244948423502
