 	il	muro	vuole	uno	specchio	</S>
a23	0.1718661316	0.1909949485	0.1658729772	0.144013415	0.1777580814	0.1494944564
a20	0.203583942533	0.2215177555	0.1680521532	0.125882997733	0.1489037654	0.132059395533
a31	0.239918482178	0.245330925167	0.1882727264	0.100316096044	0.123611325533	0.102550454178
a24	0.256892329393	0.261619244389	0.203708545467	0.0868303840813	0.109272345178	0.0816771561927
a31	0.276769510464	0.284484413463	0.200097174822	0.0742924087604	0.0915498337927	0.0728066563309
a13	0.276615307888	0.271782564488	0.207713357941	0.0714410375201	0.0936822095309	0.0787655229103
a39	0.245973989363	0.229185845829	0.21723574198	0.0849776569734	0.123506094977	0.0991206733701
a20	0.222729726454	0.19862499321	0.205293995327	0.0941009942578	0.155288526726	0.123961760323
a31	0.211005145818	0.174423526003	0.189005800776	0.104887425819	0.169438625309	0.151239467441
a24	0.187467756206	0.160613817201	0.160738602392	0.117285906473	0.18035911577	0.193534799814
a8	0.150397444602	0.140836958467	0.133623711731	0.123919351958	0.212115053257	0.239107484605
a31	0.136905712067	0.121399239022	0.12701392851	0.130287271386	0.219141639086	0.265252209868
a20	0.140418950689	0.126449724974	0.122018125783	0.130344681862	0.198532656695	0.282235860289
a31	0.14533429323	0.130891819658	0.120077812074	0.141045956887	0.183956251232	0.278693858096
a29	0.143200191743	0.128730696953	0.118163405078	0.149042300629	0.187586696411	0.273276688699
a31	0.139978319648	0.128254249884	0.115834236013	0.161895329543	0.191318506137	0.262719358233
a8	0.137369100596	0.126568948721	0.117182666071	0.180383462514	0.205612496712	0.232883337411
a20	0.124970971805	0.127038597467	0.12045818929	0.182716041505	0.218040676904	0.22677553247
</S>	0.117304502742	0.126782432233	0.123879464345	0.188355656752	0.209354874452	0.234323082235
