 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.093081446	0.0931582646	0.08232290382	0.0868095348	0.1031055786	0.06447585217	0.1355984631	0.177411766	0.1640362032
a8	0.0965469220667	0.103019590667	0.0752443824	0.0875250693333	0.1081269962	0.0545684467967	0.1426341631	0.183096948933	0.149237482267
a31	0.112540667222	0.121121526022	0.07112264398	0.0888914781111	0.1079997214	0.0520920324589	0.132906838767	0.187784859111	0.125540236489
a23	0.115966511474	0.0986181627407	0.0841621428733	0.088675168637	0.106423261133	0.0512353615863	0.122232691389	0.186893478237	0.145793227963
a31	0.111888161691	0.0898540989136	0.0812745677044	0.0863600810123	0.110011407778	0.0504036649688	0.11661890093	0.188099202079	0.165489922388
a10	0.104458300164	0.0860443754112	0.0615389683681	0.0854005528708	0.115246885459	0.0504238214496	0.123406383243	0.20828242936	0.165198301263
a24	0.0917004636547	0.0726585550437	0.0546286963427	0.0815345684903	0.118577469753	0.0523146001032	0.134514036948	0.219150097987	0.174921524554
a31	0.0889923728849	0.0612558556146	0.0519161058142	0.0776663744968	0.128346840651	0.0534152225011	0.143528827249	0.204292906529	0.190585494518
a41	0.0843155556283	0.0473621901382	0.0465810814447	0.0736094495656	0.136161505617	0.050309711167	0.15733632375	0.20224060411	0.202083576906
a7	0.0761065157428	0.0416576989127	0.0450242256882	0.0651496655219	0.124554187139	0.044310992789	0.16327302405	0.232455074303	0.207468615502
a5	0.0799982095809	0.0530591087709	0.0458522790094	0.062009823874	0.12135421738	0.041702179463	0.167085365883	0.246933386101	0.182005433367
a37	0.0809218506603	0.0558883092303	0.0417644178831	0.0597621969913	0.124976947327	0.0413044729543	0.177607641761	0.2651231447	0.152651021322
a31	0.0791708040201	0.0491763235168	0.0437465069077	0.0547543101971	0.123663948709	0.0454907186514	0.185867644654	0.2677137233	0.150416020707
a46	0.07876207514	0.0454338186123	0.0475466330359	0.055387901999	0.12421131877	0.0558191385505	0.197000252218	0.2522297075	0.143609151902
a8	0.08179956618	0.0482978644441	0.0525773810786	0.0554039977997	0.122203465657	0.0693402711835	0.191871881406	0.239856375833	0.138649200634
a31	0.0876147587267	0.058122684548	0.0583999834929	0.0567446692666	0.143617877619	0.0776549279278	0.163184480869	0.222871014744	0.131789615811
a29	0.0884789955889	0.0586828383827	0.0591260503643	0.0613112307555	0.159058015806	0.0781505073093	0.153305063356	0.220934217048	0.120953088937
a11	0.0912829858363	0.0588665286276	0.0636440716414	0.0619953360518	0.143041822735	0.0806413345698	0.161073240052	0.209032785016	0.130421894712
a37	0.0907293401788	0.0626225064825	0.0690427342938	0.0613053911639	0.134041757045	0.0804916197233	0.168118982284	0.185348778339	0.148298886971
a31	0.0928915995996	0.0667295753342	0.0712921369246	0.0662102509346	0.126072349215	0.0863852749744	0.166269679761	0.178847884446	0.145301249524
a24	0.0980988934265	0.0700073419314	0.0769224469082	0.0667684781515	0.116322955672	0.0902471027915	0.154268222254	0.189074860149	0.138289699708
a31	0.105006129169	0.0805160524638	0.0838380451694	0.0685549740905	0.107261436291	0.0912606885305	0.141257359485	0.18673180585	0.135573508369
a33	0.11034170969	0.0914317088879	0.0964098101898	0.0758116706968	0.0949368486303	0.0878058991768	0.142538627028	0.174766505817	0.125957222256
a20	0.107649083063	0.094216293496	0.104467173997	0.0812461431256	0.0927706973434	0.0803022649256	0.150794084343	0.161123679672	0.127430588085
</S>	0.104638439832	0.095423741348	0.101766344899	0.0851759043028	0.0955321343717	0.0802930077628	0.151804694472	0.152719920836	0.132645822043
