 	avete	cucinato	le	verdure	</S>
a29	0.280938789	0.1598515645	0.239167314	0.1609350985	0.1591072522
a38	0.329249983	0.144081359233	0.229477009667	0.161223164167	0.135968499067
a31	0.381584067667	0.129149006311	0.234233382222	0.143890137456	0.111143413222
a11	0.356870619556	0.11990202067	0.241476471407	0.168370353152	0.113380536141
a37	0.305978900852	0.106534733123	0.245673984136	0.201250515917	0.140561875514
a11	0.282249001617	0.096150586941	0.248260241045	0.201231760772	0.172108425571
a31	0.259674401872	0.105766829714	0.231690537015	0.213195317791	0.189672923857
a20	0.226088632824	0.127195421238	0.211415564338	0.22983838093	0.205462007286
a31	0.197090312741	0.151183716746	0.186549880779	0.22539424631	0.239781846429
a39	0.19135993898	0.161792877115	0.167457313593	0.221719737437	0.25767012881
a13	0.19157842166	0.154581815238	0.177917093531	0.246839329479	0.229083331603
a18	0.192242139487	0.146983618146	0.195866670244	0.27273964616	0.192167921868
a39	0.208182679962	0.139597080049	0.206878566415	0.26031777872	0.185023904623
a31	0.220125363601	0.138072822256	0.195281679938	0.211882883573	0.234637265541
a46	0.208138856414	0.142492128659	0.182125557179	0.186902675191	0.28034079318
</S>	0.195172061707	0.146328866229	0.183501151089	0.194101093596	0.28089683859
