 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.1190958408	0.124043663	0.0786240361	0.1117896794	0.1403039546	0.1322503538	0.0901203281	0.1182803713	0.0854917578
a15	0.128438214267	0.142055508733	0.0889304540333	0.1055508038	0.138872465733	0.1307725828	0.0825716931667	0.111671976433	0.0711362918667
a31	0.141426444089	0.164224562911	0.112952844678	0.104036638867	0.136941906844	0.127471348467	0.0624302261222	0.0906903916777	0.0598256290889
a21	0.139891955963	0.161688259237	0.113943180226	0.100078393222	0.139833412681	0.129936580089	0.0590135695074	0.0930494915592	0.0625651582963
a31	0.119585405254	0.128954918479	0.100442300542	0.0922027006073	0.141182611494	0.137495318296	0.0788580123025	0.12772964552	0.0735490832988
a8	0.105355283538	0.108881699693	0.082723361114	0.0766405874024	0.151482437831	0.149853220099	0.0891787010342	0.149940037907	0.0859446552329
a31	0.105132993526	0.106122427804	0.0703129121713	0.0646346347341	0.167983310677	0.159173251233	0.0776030653447	0.156462897369	0.0925744905443
a20	0.109590937202	0.106944139175	0.0606649654571	0.0517273160447	0.173995591159	0.162163713278	0.0789020549816	0.17205313759	0.0839581320481
a39	0.104623460601	0.0923387560917	0.051860047319	0.0418513378816	0.18220320772	0.170580691093	0.0943680799272	0.184575491863	0.077598912416
a20	0.102200551534	0.0831660243972	0.0502847391397	0.0391897922939	0.191584796373	0.179111258031	0.0917234088424	0.185203322088	0.077536092072
a46	0.100174314245	0.0771053608657	0.0500236689799	0.0418341861646	0.179111387458	0.17452093821	0.0909040077475	0.186214856963	0.100111277291
a31	0.105363163215	0.0830139597552	0.05212213126	0.0465407837882	0.170798890019	0.159983175803	0.0892232438492	0.170287702188	0.122666947764
a39	0.103846601872	0.0887826035184	0.0519352113533	0.0485322873294	0.16878397674	0.164442372468	0.0871148230164	0.144545617596	0.142016487188
a31	0.108724304891	0.0960630201061	0.0590746666511	0.0560038103765	0.144325260447	0.152925827823	0.0841279052055	0.130795310199	0.167959875396
a20	0.11272877683	0.109256874102	0.0693254797504	0.0656802476588	0.123743646282	0.130282324941	0.0839815036018	0.124315779266	0.180685368865
a31	0.11031827481	0.115109687634	0.0783808099835	0.0742659226863	0.108842778227	0.121713002647	0.0905156265339	0.122056899489	0.178797005955
a46	0.10928624247	0.119611897611	0.0859357098612	0.0832243169621	0.0953415869423	0.110830854816	0.096297627178	0.119299011963	0.180172752985
a31	0.104222286223	0.119309232937	0.0914944798204	0.0889669231207	0.0893534070474	0.107682502139	0.103757968393	0.118641152654	0.176572052195
a46	0.100619061574	0.115065531112	0.0960181800068	0.0926624497736	0.0898719594825	0.10771421238	0.107978491731	0.119949653151	0.170120467598
</S>	0.093282875037	0.111703393756	0.0939231845034	0.0934639160868	0.0923251101412	0.10975169679	0.110731745266	0.122092429575	0.172725653799
