 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.1184479271	0.0944628329	0.1170823879	0.101752395	0.161206338	0.248593039	0.1584550933
a31	0.126573484633	0.0991175716333	0.119210538033	0.0954674015333	0.1644353526	0.249034091	0.1461615763
a10	0.121983357811	0.119547669744	0.132434096678	0.0952152481111	0.1645634094	0.238186937	0.1280692859
a20	0.107350087937	0.119440386248	0.126692363226	0.0822843043704	0.163829972933	0.246413901133	0.1539889913
a10	0.100969722779	0.100017785869	0.101027623609	0.0620254667901	0.159435869244	0.276309171844	0.200214366967
a31	0.106261502726	0.104025696676	0.0863416783363	0.0489006822634	0.153308010681	0.307111075281	0.194051351389
a14	0.110567554642	0.110392710525	0.0789071105121	0.0451244476211	0.142304593627	0.341724493094	0.170979093596
a31	0.107631182081	0.100050558675	0.072249843904	0.044502759807	0.132567686742	0.360088709698	0.182909268532
a37	0.105091790427	0.0886112414917	0.068250022768	0.0478495838023	0.123630408114	0.355078422966	0.211488537244
a31	0.102853878476	0.0829426501639	0.0653002311227	0.0502456744674	0.115331536838	0.334278103122	0.249047917615
a46	0.104472143425	0.079285341588	0.0624795052409	0.0532784028891	0.114091705813	0.309642445041	0.276750447405
</S>	0.104298600012	0.075061450994	0.0600775138204	0.0572822900446	0.115968424806	0.306135119921	0.281176603902
