 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.0857972772	0.06618928785	0.08187514563	0.107535668	0.1035676414	0.1001819645	0.1179118351	0.183393652	0.153547548
a8	0.108939157467	0.0572606828767	0.0849281262967	0.110642056	0.103107849133	0.0904506284	0.116124245767	0.195456948333	0.133090326867
a31	0.134399256756	0.0579721271522	0.0956115145656	0.1099352716	0.0989805080443	0.0787378019467	0.107416330189	0.206272184844	0.110675023822
a29	0.125959561785	0.0574273222841	0.0970360434552	0.1071593642	0.108646348548	0.0686889806956	0.0961281945963	0.225969290015	0.112984901007
a11	0.111782988795	0.053084079228	0.0887783395517	0.103981395267	0.111198934316	0.0734644058319	0.0932199651988	0.237228623272	0.127261264936
a31	0.105642755598	0.0526823669827	0.0841266209839	0.111408702222	0.118065892839	0.0745392836773	0.0971433378663	0.215762259024	0.140628763405
a17	0.0969713875993	0.0501316495076	0.0777837617013	0.119445457207	0.120574437213	0.0737104760924	0.0974356374221	0.192343599675	0.171603571162
a21	0.0833692522331	0.0456788393292	0.0710223682071	0.115186547736	0.119425228271	0.0727247864308	0.0940577997407	0.218031737892	0.180503437787
a24	0.0813959389777	0.0461381408231	0.071504878809	0.106736282779	0.120569157757	0.0722307740369	0.0936168298469	0.236855575297	0.170952425196
a31	0.0913538332592	0.0477949437944	0.0732210226763	0.111826447193	0.124276353319	0.074211318039	0.100264715816	0.208225767766	0.168825599465
a18	0.0920517948197	0.0472006371181	0.0691584642721	0.117467172664	0.13398410784	0.0769664056797	0.113804652339	0.195627299922	0.153739467222
a31	0.0840491049399	0.0475673809994	0.064469172004	0.109860118155	0.145348857747	0.0788716207599	0.12246571598	0.190679911574	0.156688115041
a8	0.0776095517133	0.0519298825331	0.0626601724013	0.0966244588517	0.159621254382	0.0849417359866	0.13324929406	0.177360082125	0.156003560047
a31	0.0739300001044	0.0548204798444	0.0622916314671	0.0872435418172	0.178727421727	0.0870495971289	0.12620590422	0.180356606708	0.149374818149
a11	0.0752030574348	0.0556125190815	0.0639371719557	0.0830883590057	0.191586752776	0.0803900973096	0.12289323694	0.168651440236	0.15863736945
a31	0.0760879266116	0.0596689741605	0.0663003609186	0.0763042628686	0.198071235592	0.0759989249032	0.122907046513	0.161861228745	0.16280004015
a8	0.0743829404305	0.0657752421535	0.0676263473729	0.0702725103562	0.195810140597	0.0767241863011	0.116554464971	0.167975919782	0.164878254717
a24	0.0703805493702	0.0644202974178	0.064648851191	0.0664096594854	0.181733894666	0.0812210835004	0.123957536857	0.178547382794	0.168680744306
a31	0.0758402405234	0.0626208571393	0.0628197602637	0.0661955367951	0.173476983355	0.0817931527001	0.123186428286	0.190653369598	0.163413671102
a37	0.0824643077745	0.0629874817798	0.0677195323546	0.0715204751984	0.165592815452	0.0776956641667	0.120377728229	0.194483091866	0.157158919034
a31	0.0855406989248	0.0720118727266	0.0734899453182	0.0763116749995	0.147593057217	0.0780494547222	0.121010101676	0.183953928289	0.162039285345
a28	0.0867762281083	0.0804098049755	0.0742520378394	0.0784541689332	0.129542408606	0.0822147902407	0.120895925892	0.180584074696	0.166870580115
a31	0.0865598447694	0.0868990772585	0.0762086501465	0.0792083974444	0.114710687602	0.0868513431469	0.125774665697	0.178863456499	0.164923887638
</S>	0.0877315987847	0.0961883839292	0.0792934168733	0.0777316683222	0.108283036301	0.0897786821735	0.131668189449	0.16863844825	0.160686574219
