 	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.2218574634	0.1721717086	0.084315141	0.071651266	0.1509855091	0.1691762682	0.1298426388
a20	0.272118914067	0.223902091533	0.0820308175333	0.060234458	0.1311591201	0.13520749292	0.09534709098
a31	0.308225356022	0.273500175844	0.0760571866444	0.0512643875333	0.103139362967	0.113009646293	0.0748038553067
a18	0.346771986007	0.290784383948	0.0700922075481	0.0455474870178	0.0898465360757	0.097482121631	0.0594752723689
a31	0.358535966669	0.314492955316	0.0638351323827	0.0427977814459	0.0869711959119	0.0855140294503	0.0478529471896
a37	0.361300571556	0.328201341772	0.0538849847942	0.0371472994353	0.0799771307906	0.0827205972568	0.0567680775965
a13	0.363911853852	0.300872136591	0.0486472907647	0.0355139492584	0.0826789338835	0.0932809141523	0.0750949182655
a31	0.353976849951	0.26415982953	0.0519864017549	0.0357005753995	0.105467871561	0.0962098454508	0.0924986117552
a20	0.349726783317	0.243990445177	0.0595296652516	0.0391195519732	0.102671372227	0.100252364084	0.104709814365
a46	0.347687182439	0.214034014859	0.0705340546172	0.0485154674777	0.087169329649	0.110900682228	0.121159275102
a31	0.336592054146	0.18215246542	0.0953830294057	0.0584138951592	0.088065448883	0.097384566276	0.142008555301
a13	0.320757970049	0.164449431007	0.102012052469	0.0636488979197	0.0878275218277	0.093095732292	0.168208408367
a20	0.297385734683	0.152083720202	0.0856712657563	0.0704782975066	0.0895323048092	0.119280703831	0.185567963856
a31	0.257825660561	0.143670629401	0.0845092399188	0.0916117757022	0.0929762370031	0.14380887761	0.185597566685
a46	0.21434341272	0.1321372342	0.0889773164396	0.0991422126674	0.0999603936677	0.16483451887	0.200604903562
a39	0.180120924107	0.1301047388	0.0981934856799	0.0982206261225	0.115383304889	0.17103792429	0.206938983521
a41	0.157468427836	0.129335721267	0.11005517066	0.107200774841	0.138224876963	0.167886436763	0.189828590507
a46	0.146072615745	0.126070140689	0.113862993853	0.111833350014	0.147369594988	0.178141150588	0.176650167436
a39	0.135892716648	0.121734137296	0.116610413418	0.118252417805	0.150807864329	0.181069872863	0.175632584079
a8	0.132107717616	0.120832330032	0.119157805473	0.122613652468	0.14330934211	0.194937916621	0.167041237026
</S>	0.132924922308	0.123420080216	0.119908677737	0.121691906634	0.131338359055	0.213660894311	0.157055162013
