 	i	genitori	non	li	dimentichiamo	mai	</S>
a33	0.13441966	0.1632466761	0.1287860688	0.14479853857	0.179235339757	0.1274428084	0.1220709307
a31	0.145594587	0.1840871237	0.142818308267	0.14542353227	0.182344153777	0.0926584202	0.1070738903
a8	0.137163432333	0.167011451633	0.169184127689	0.14753887679	0.183765698186	0.0835229088	0.111813491833
a31	0.140857022778	0.150164043611	0.21259279323	0.14887645453	0.175034770612	0.0763130450667	0.0961618424777
a8	0.161597605593	0.17274270987	0.210405199077	0.147031791277	0.173689985803	0.0612397951556	0.0732928826259
a31	0.184647577598	0.19507633949	0.187144548026	0.146185637726	0.173177100151	0.0537484556319	0.0600203180086
a46	0.183566263599	0.179151015963	0.178948635009	0.148531033909	0.175181128004	0.0592394878573	0.0753824183362
a31	0.1712556288	0.171050955921	0.18651556847	0.149414762903	0.180182887715	0.0611638550858	0.0804163247787
a39	0.169262498	0.15664774304	0.197835514757	0.148229996968	0.186242199658	0.0540337572286	0.0877482804129
a31	0.164447398333	0.136696296147	0.184727959319	0.148912695256	0.206975630886	0.0545704907695	0.103669534911
a24	0.156731422644	0.130969751049	0.168178929506	0.148006813419	0.223764214429	0.0561082231498	0.11624065903
a15	0.140948683148	0.12172029775	0.141321818502	0.142629848206	0.240948182143	0.0600946265166	0.15233655185
a31	0.148589525583	0.11312031965	0.124546138901	0.136421905402	0.262043087314	0.0664534954389	0.14882552815
a28	0.158846544461	0.11260158255	0.1179677309	0.126259687467	0.277064567305	0.0772273576796	0.13003253075
a31	0.162854089554	0.111565461917	0.108856381567	0.116324567689	0.282435880035	0.0861351895599	0.131828434483
a18	0.166332949651	0.109796916372	0.105212703389	0.107433963496	0.279943385545	0.09689421712	0.134385871228
a31	0.16996629775	0.112022006791	0.102765848063	0.101497607299	0.259986521182	0.105207392573	0.148554323609
a20	0.17465003325	0.11653255693	0.104900828488	0.098658280433	0.231422183594	0.114510772991	0.159325335536
a11	0.171089503617	0.12472101991	0.111390008096	0.0945206187443	0.223427067398	0.127917140997	0.146934624179
a13	0.162178018606	0.134706866903	0.108532031632	0.0961941609148	0.231856799933	0.129943712266	0.136588392393
a17	0.143237074822	0.132596838568	0.100888620077	0.102705316238	0.239980923778	0.133629511155	0.146961705464
a20	0.125661083127	0.120335110856	0.0988057548923	0.111485630346	0.245929961259	0.138248231185	0.159534211288
a39	0.120654899709	0.122355230685	0.0977578631641	0.113126518649	0.24519798442	0.136457662395	0.164449828829
</S>	0.120924058404	0.130965202242	0.0969040065821	0.109828178325	0.24113864121	0.133046474197	0.167193429314
