 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.05500122253	0.0737497965	0.055097692	0.0560389028	0.0689052486	0.0585645896	0.0768703282	0.0652772941	0.0626607255	0.0714434542	0.0803034654	0.0800903008	0.1031986722	0.0927983192
a23	0.05578517513	0.0883401403667	0.0615585827333	0.0587253749333	0.0767967706	0.0615557428	0.0818049551333	0.0541291799667	0.0610783193	0.0701323827333	0.082009214	0.0752146112	0.102196608267	0.0706729650667
a31	0.0570106772433	0.102808735522	0.0694128800444	0.0538287107111	0.0831728438	0.0636098586	0.0871463514444	0.0496200458556	0.0609744561667	0.0770953551778	0.0855275323333	0.064037874	0.092167446689	0.0535872598889
a7	0.0443591752144	0.095004334974	0.0628007520815	0.049330169637	0.0835631444	0.0603048873333	0.0882187664815	0.0519190364852	0.0717044775222	0.0952084015926	0.0990257429111	0.0579453942	0.0890691190297	0.051546608563
a10	0.0394453244715	0.076185605458	0.0533049751605	0.0513221386123	0.0877092450667	0.0607136748444	0.0917308905605	0.0560044356284	0.0832094194407	0.0994506703975	0.098590865637	0.0528834327333	0.0932627932099	0.056186526721
a38	0.0387268435572	0.069247730686	0.0497541907868	0.0495949335374	0.0925780356889	0.0631390528148	0.0948621451202	0.0602394471428	0.0867391396802	0.0956563486658	0.093955979679	0.0516614185111	0.09881693887	0.055027783107
a10	0.0379786921191	0.067140504762	0.0477286755289	0.0493158005125	0.094223506163	0.0651093371383	0.0965071246401	0.0633374917809	0.0882817156267	0.0908090421553	0.0883219268263	0.0513003293037	0.106293529757	0.0536523107023
a11	0.0389080495064	0.0680927369207	0.046490440443	0.0520963081708	0.0971916779877	0.0663732859794	0.0956786768134	0.0656779124603	0.0904803786756	0.0847519441851	0.0775722293421	0.0498000838346	0.111123777786	0.0557625006341
a31	0.0330006093688	0.0685472765069	0.045591167481	0.0470095657236	0.0960150959959	0.0631711527265	0.0913587360711	0.0638549746201	0.0889406173585	0.0893369359284	0.085934249714	0.0545306392115	0.107730760062	0.064978226678
a13	0.0268018470696	0.072033188369	0.048159585027	0.0464307699745	0.098415993932	0.0646563070422	0.0911896086237	0.0658857534734	0.0865390151195	0.0878347550428	0.0899636129047	0.0569582286038	0.099493043754	0.0656382936927
a31	0.0253586620565	0.071192468923	0.0497137457423	0.0472399249915	0.099223203844	0.0684920464141	0.0887989672746	0.0692147902911	0.0833756694398	0.0828905246809	0.0813111135682	0.0590990101346	0.0991732907847	0.0749165884309
a0	0.0232943597988	0.066487399641	0.0496305374474	0.0443947611305	0.0936756350813	0.0695391116047	0.0880116132915	0.0711903997637	0.0790550266799	0.078313418427	0.0775788083894	0.0625207783782	0.110572268595	0.0857358761436
a31	0.0230883913596	0.0658781818137	0.0494827870158	0.0417258502102	0.0934740173604	0.0703492361349	0.0870087833438	0.0691742524546	0.0755700662266	0.071766253609	0.0720193859965	0.0719680018594	0.118197181732	0.0902975911145
a39	0.0228358308199	0.0647034110712	0.0491737802719	0.0400289000367	0.0917307803868	0.068798232045	0.0848168717613	0.0691826306182	0.0746319174755	0.0700902585363	0.0682776306655	0.0752235427531	0.123505644444	0.0970005649715
a31	0.0232256750733	0.0653021132904	0.047562327424	0.0391201056789	0.0888111337289	0.065772243615	0.0834751648871	0.0693899584061	0.0750258824252	0.0696183690454	0.0662519141552	0.075670427451	0.136571854615	0.0942028330572
a17	0.0229902714044	0.0640690260968	0.0441948087413	0.035347725893	0.086444099443	0.062285202005	0.0837084318624	0.067216776402	0.0722552565417	0.0683474585485	0.0640542324517	0.0812650245503	0.150474451338	0.0973472378191
a20	0.0242428120815	0.0634167611656	0.0457410995138	0.0348716710843	0.0860467506477	0.062984013735	0.0896719763941	0.067903689734	0.0725869543139	0.0645956363162	0.0582140582172	0.0789306765168	0.146576908446	0.104216998073
a21	0.0245495521605	0.0692485145885	0.0472202405713	0.0344924230814	0.0850520127159	0.064361994045	0.0908901297047	0.0702690359113	0.072637957638	0.0631592244387	0.0580833048057	0.0790093503723	0.140196829749	0.100829436624
a31	0.0232504764935	0.0734606765295	0.0460391157238	0.0334082736538	0.0800392492386	0.059954829615	0.0845082495682	0.0719950230371	0.0741223554127	0.0699014705462	0.0635964416019	0.0829929790574	0.145325626316	0.0914052367413
a18	0.0229252712712	0.0720350757765	0.0426848581746	0.0299644485779	0.0752781662995	0.0537745809383	0.0795822835227	0.0709026028124	0.0758684666042	0.0736301195154	0.0653014824673	0.0862260243525	0.154052835105	0.0977737921804
a46	0.0205452261371	0.0742652070588	0.0402124750582	0.0274957014393	0.0712727108532	0.0535478745794	0.0821068268876	0.0779825166041	0.0701716662014	0.0684831055718	0.0641468947558	0.0847806142508	0.159124895702	0.105864284927
