 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.1384790721	0.1075741496	0.1022577589	0.1041020646	0.1389225778	0.196369651	0.2122947412
a31	0.142178163633	0.1119166232	0.111358974767	0.1027509126	0.1383356598	0.1996918914	0.193767783533
a20	0.158061641878	0.110120230933	0.131878533122	0.102101734133	0.143252351933	0.188904671533	0.165680850578
a31	0.168619360026	0.100926944178	0.156564325707	0.0974762156443	0.153640002911	0.190380946178	0.132392217259
a20	0.164196494542	0.083715010946	0.141284051369	0.0998701054814	0.154407596904	0.191951386593	0.16457535982
a38	0.163392082381	0.076187530162	0.102645257856	0.106474811494	0.145392958635	0.186410685531	0.219496687473
a31	0.179844178794	0.078077968814	0.0931642812853	0.103752137031	0.132381524478	0.194844974177	0.217934948958
a29	0.180244099865	0.076683989938	0.0988662426951	0.10230621173	0.121375957026	0.209946427459	0.210577082186
a20	0.152536109288	0.0676604725793	0.097549302765	0.102394396897	0.121942054809	0.23009105942	0.227826621595
a31	0.167573414829	0.0755823127931	0.097296261655	0.0964265751657	0.115276901936	0.23905089054	0.208793662132
a20	0.180588574943	0.0886038668644	0.122200603685	0.0916615763219	0.107187569445	0.236861598713	0.172896224311
a46	0.154356293314	0.101597877021	0.135402951162	0.087301699174	0.108498228148	0.229572063438	0.183270894437
a31	0.175088774771	0.113512748407	0.116747922054	0.102444047991	0.103147703783	0.214915440479	0.174143361546
a20	0.198342746257	0.116178621536	0.120181165751	0.107777020064	0.097306189161	0.204591868426	0.155622372649
a31	0.193634606086	0.121103945579	0.126988483917	0.105797288888	0.0970199596203	0.196488435742	0.15896725195
a39	0.185862327962	0.121853062593	0.121384029439	0.109161181696	0.0965763963401	0.194209326581	0.17095365065
a0	0.160737240321	0.117325714398	0.110937375546	0.103951717299	0.104520013247	0.20624547886	0.196282455283
a20	0.13437030644	0.109154540733	0.0969481155153	0.113232876166	0.119816037482	0.223104968953	0.203373159761
a23	0.11828378218	0.0997547252443	0.0938593918384	0.113915229855	0.130747124227	0.236987335651	0.206452406587
a31	0.120284403827	0.102552060081	0.103896197346	0.114698391418	0.129174907142	0.21969086655	0.209703162462
a20	0.124571596942	0.110109198027	0.112070862582	0.122486618473	0.122455576914	0.190526102183	0.217780036687
a31	0.129263236181	0.115813662742	0.120138002261	0.124506642391	0.116479374838	0.175372918728	0.218426164696
a46	0.131732592927	0.119583239154	0.120156145394	0.121493424964	0.114628538279	0.179366282243	0.213039784432
</S>	0.126948731963	0.118512657537	0.111407538157	0.118076239882	0.116144833139	0.191854442121	0.217055566216
