 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.1332189205	0.1057724853	0.142989367	0.0927648276	0.105053177	0.1276357205	0.1182420026	0.0907470053	0.083576488
a24	0.1411892425	0.120154343033	0.142788390333	0.1060648172	0.112932607	0.131925431033	0.102556462733	0.0748536747	0.0675350288
a18	0.129376823233	0.140389730744	0.138518918778	0.1286812702	0.115976399	0.127199046411	0.085897413111	0.0714889572333	0.0624714417333
a31	0.123451127744	0.142985296915	0.140144346859	0.137746807133	0.122785464333	0.12758078027	0.0807073535037	0.0634653424111	0.0611334817111
a37	0.108955399648	0.122712015505	0.138133693886	0.129991457578	0.134314728111	0.137101992357	0.0858792783679	0.0626430326704	0.080268412837
a21	0.0874646800827	0.0959421177683	0.132485664029	0.132214268393	0.148842703637	0.140827899452	0.0880850235893	0.0782700314235	0.0958676408123
a31	0.0923504366942	0.0948292795894	0.133402047343	0.133194289864	0.157948662812	0.140076676884	0.0959443901298	0.0734193337412	0.0788349001641
a37	0.0965155976314	0.0938307701298	0.136189777848	0.129405247821	0.159858321204	0.135148836361	0.10042159671	0.0650957409804	0.0835341048147
a19	0.0850536339038	0.0846680505766	0.140808964416	0.139416038074	0.160497091335	0.127024059787	0.0907963720367	0.0715506645268	0.100185122778
a37	0.0822451819946	0.0848155876589	0.144695744805	0.149083135358	0.168778849112	0.127794275129	0.0821374418122	0.0692433383089	0.0912064451993
a31	0.0829487568982	0.0829436596863	0.138478872068	0.140049643786	0.181527767437	0.127587702243	0.0800452374374	0.0586204727696	0.10779788226
a39	0.0761745643527	0.0739454794288	0.131082158623	0.134430032862	0.178577842679	0.126766436548	0.0828452543125	0.0595055145232	0.13667272726
a35	0.0686443735642	0.0704040664096	0.130427057408	0.136515990421	0.16547507116	0.125865313649	0.0881730928375	0.0822548530411	0.132240190647
a20	0.0689405573281	0.0739378450032	0.130938096736	0.13119127834	0.166547752853	0.126347706883	0.0917756356125	0.090917421147	0.119403705802
a31	0.068587172076	0.0718872272677	0.130412932112	0.12868066298	0.182255845084	0.126357947961	0.0887115858042	0.0680121681823	0.135094461127
a33	0.0585353256453	0.0583069514226	0.122478965624	0.128306792627	0.163350592361	0.129979600587	0.104520425001	0.0845022241274	0.150019129516
a23	0.0468579866618	0.0460622387209	0.112513576781	0.129826089709	0.12919815892	0.141022316529	0.133637491134	0.117141387442	0.143740761759
a31	0.0441410471806	0.045420936487	0.108278375947	0.137106906303	0.13179806612	0.147416052343	0.137995390178	0.104991030347	0.142852205986
a37	0.0411547298402	0.043772004189	0.109306585536	0.143360993101	0.141422098453	0.159551328948	0.122931981326	0.103451948869	0.135048340749
a31	0.0385146686134	0.039688788423	0.111049648899	0.147230050767	0.142836161438	0.174334199616	0.116763649709	0.100706361643	0.128876466936
a3	0.0384889093911	0.0391033390077	0.11112650286	0.143931746322	0.129869815766	0.182818276305	0.122998827103	0.101950319481	0.129712267045
a11	0.0335578967504	0.0384680993026	0.109979988447	0.133677699441	0.106314791322	0.190017528435	0.143707524501	0.11367040836	0.130606073548
a31	0.0370854966501	0.0418060507342	0.114644959416	0.143759660547	0.105280824641	0.197876497012	0.137418228434	0.0966469960533	0.125481289183
a37	0.0420570022167	0.0457063711781	0.124383798539	0.146003633849	0.10770164288	0.189839105604	0.117027345745	0.100204786151	0.127076305928
a11	0.0400893059589	0.050760812926	0.129633874246	0.130262239683	0.09929209036	0.174741407801	0.134448286582	0.11292135685	0.127850619509
a39	0.039102556273	0.0545065861087	0.127936252549	0.125624474894	0.09679909132	0.175517560334	0.154392115927	0.109048376683	0.117072984303
a20	0.0379007316243	0.0507720895362	0.12277749465	0.135179704498	0.0993663979067	0.179878145645	0.157255649576	0.107946625094	0.108923157368
a44	0.0397436532281	0.0507619290121	0.112352638617	0.133245834566	0.101603211302	0.176885793215	0.162421239725	0.113943361698	0.109042325656
a31	0.050010085696	0.0609615944174	0.0945852678057	0.113290409989	0.0986136855207	0.155851254205	0.154328991308	0.130683235366	0.141675459019
</S>	0.057522812748	0.0674414158287	0.0843509744028	0.104970848094	0.0943598883904	0.139416165102	0.138895719754	0.141183179583	0.171858987909
