 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
a31	0.10430110285	0.1542813575	0.1159547	0.1144629385	0.1142793157	0.1112979554	0.1511058316	0.134316813
a3	0.0924461439633	0.181209611833	0.118487564	0.126456028567	0.119657737567	0.114518136467	0.136895730933	0.110329060067
a17	0.0839668122611	0.189208727278	0.124924099333	0.132825592922	0.115791323189	0.117348963356	0.128564505378	0.107369978756
a28	0.0885455995804	0.178772808426	0.139632826444	0.129460033041	0.108122530596	0.108039138785	0.153304432859	0.0941226369187
a20	0.0996844218601	0.171071423742	0.138283756415	0.115566667814	0.104787661932	0.100726247728	0.183491511953	0.0863883199729
a24	0.10970117405	0.162565986381	0.122378913805	0.0982006066713	0.102192814111	0.108174884243	0.197335163318	0.0994504648576
a46	0.112732151147	0.152574139327	0.109475389335	0.0855731565571	0.0978825079037	0.119190317548	0.204375775039	0.118196570886
a19	0.113894286362	0.158761456109	0.105309735112	0.082482146319	0.0959323125679	0.120276273449	0.20203121328	0.121312582695
a46	0.112667770261	0.17145960297	0.105809804037	0.087392461973	0.0948520829893	0.11492040495	0.19184727176	0.121050600565
a31	0.108485218974	0.179675551257	0.0973674828123	0.093262856391	0.0944849912631	0.11555339885	0.187526770987	0.123643731855
a7	0.105966737391	0.184007675486	0.0809959515374	0.0857933741303	0.0907183222877	0.126388311817	0.205884968996	0.120244661152
a27	0.101112978544	0.181040857762	0.0701877438458	0.0738453508434	0.0867667954292	0.133167779739	0.226832083932	0.127046400384
a11	0.0958863133213	0.173492996787	0.0680975698819	0.0742577580811	0.0848025119431	0.12435099238	0.228112981977	0.150998863861
a18	0.0883339949004	0.164152251596	0.0678316989606	0.0784310141604	0.0879418129144	0.119613550593	0.221626788659	0.172068870487
a31	0.0859719181268	0.156271147199	0.0695787572535	0.0831517151868	0.0890645201715	0.118047377598	0.21472717022	0.183187380229
a27	0.0845291228823	0.157270908413	0.0747741779512	0.0882554013956	0.0839910755238	0.112435370799	0.21876020074	0.17998373761
a31	0.0829559508274	0.162527730151	0.0763283822304	0.0968075841985	0.0820701634413	0.108129559866	0.203056295447	0.18812432987
a20	0.0887126228125	0.16134693445	0.0720945313901	0.1103883914	0.0815798766804	0.104402405822	0.190317523949	0.191157719823
a11	0.0858225344095	0.15832557299	0.06952555551	0.120086564867	0.0830758043601	0.106414329474	0.191874740516	0.184874904541
a31	0.0880437538985	0.14906969277	0.07262568983	0.123534329289	0.0908289294534	0.107801778558	0.176064774572	0.192031052447
a20	0.0960691344362	0.136591901657	0.08003404489	0.11814422523	0.101452635551	0.110449842053	0.163217754324	0.194040465749
a31	0.104994201482	0.126381163552	0.0855933880967	0.104877619077	0.10602922385	0.115351684551	0.161978352108	0.19479437965
a39	0.111289670761	0.118384826051	0.0900991679656	0.100541508492	0.105717052683	0.11806730965	0.166119284369	0.189781184617
a31	0.112007664587	0.115069612617	0.0921151929219	0.0981456134307	0.106977080228	0.12210932815	0.16571097379	0.187864527806
a8	0.112785373829	0.114275722206	0.095204840574	0.0948862038102	0.108162809409	0.130427161317	0.170092418597	0.174165456869
</S>	0.110534098864	0.115819470103	0.099461078587	0.0972996866051	0.108163406705	0.136355812159	0.175014058299	0.157352366435
