 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.2364826386	0.1570475778	0.06366568705	0.0861784552	0.126144458	0.1823300783	0.1481511414
a31	0.3056531102	0.186346799933	0.0593261861167	0.0784584118	0.109089336933	0.1504174415	0.110708746933
a21	0.302099204067	0.224654780644	0.0670461086389	0.0740256821333	0.103579203778	0.120543328633	0.108051695444
a37	0.251501673222	0.228126150548	0.0806741161463	0.0795106519778	0.106764612859	0.118497289678	0.134925498241
a8	0.242005984941	0.228539259183	0.0773410607154	0.0751599232593	0.0971295608197	0.127976397026	0.151847813107
a31	0.27714093498	0.239794317728	0.0586650364385	0.0628158321531	0.0918669912732	0.123883092142	0.145833802436
a13	0.293282164593	0.225217059176	0.0501944536128	0.0562958441177	0.0956257102911	0.139911331514	0.139473437012
a20	0.287491248331	0.204895029859	0.0446061393109	0.0481209647192	0.092657669497	0.168107251305	0.154121686557
a3	0.295393686644	0.193874556153	0.0402960239036	0.0406522648864	0.084227806899	0.166511145168	0.179044505806
a31	0.329536302615	0.185272929718	0.0357749271745	0.0364341573288	0.0729110137663	0.168811260389	0.171259404135
a29	0.367340494832	0.172964822959	0.0336791072782	0.0316834976296	0.0620474823221	0.189636203063	0.142648404712
a31	0.398497526504	0.15612019724	0.0328996371461	0.0293680873965	0.0540050365074	0.191177930621	0.137931599104
a3	0.421150143301	0.14242103286	0.0346756740687	0.0301068672322	0.0508841019691	0.198799693674	0.121962478501
a31	0.407884180834	0.131394498733	0.0394855127629	0.0342664484441	0.0587359176564	0.211391225425	0.1168422037
a24	0.375097101518	0.118935814111	0.046381737821	0.042674140348	0.0690551894855	0.221275096342	0.126580912833
a31	0.327557595746	0.110800536037	0.056911977307	0.0528088912493	0.0781335458952	0.232523047447	0.141264403811
a39	0.269563300429	0.106192540946	0.0688566698357	0.0647818778164	0.0909121590984	0.227517677816	0.172175773204
a31	0.221748218923	0.107294102782	0.0801423607452	0.0801196976721	0.0983576246328	0.229548801939	0.182789186135
a33	0.178800326841	0.111046136727	0.0957422297817	0.0988843895574	0.118759831811	0.218921939313	0.177845152712
a31	0.1470514639	0.112538788509	0.105880006794	0.110923542519	0.130548661537	0.215587198438	0.177470350904
a23	0.130596698213	0.110822906503	0.110642032731	0.122293146173	0.136904531446	0.210299252146	0.178441448701
</S>	0.120191473547	0.107118012251	0.115252297466	0.130283416087	0.149357414723	0.199904425073	0.17789298495
