 	mi	si	gonfiò	il	dito	</S>
a41	0.237851677	0.19372831534	0.1296598952	0.2133525634	0.1018481807	0.1235593677
a20	0.292452962333	0.21053638254	0.1146565294	0.208043393267	0.0720133930333	0.102297345767
a39	0.327163409444	0.21328967038	0.113219461333	0.186810852689	0.0617756506778	0.0977409600557
a31	0.327745754481	0.200820313927	0.104488280111	0.191639562296	0.0612312943593	0.114074799685
a37	0.301809490294	0.174183737709	0.098102766837	0.202650461099	0.0693275436531	0.153926009962
a21	0.256675395431	0.14960164417	0.0969050932123	0.227259392366	0.089114656951	0.180443817521
a38	0.236251914344	0.13300818919	0.114998437204	0.238927822789	0.102712743184	0.174100898507
a18	0.242478262115	0.119839808797	0.130080349868	0.223472433863	0.107791161595	0.176337988836
a46	0.248484744038	0.115898097466	0.131692872756	0.196613853554	0.116654661198	0.190655772945
a31	0.243098994679	0.123375774422	0.132838507585	0.168163156518	0.139907489733	0.192616076982
a20	0.219905153826	0.123472046407	0.141960236262	0.159637386173	0.172720484578	0.182304674727
a46	0.194804195542	0.124279482869	0.150944834154	0.158216238258	0.188393601926	0.183361635309
a31	0.184283182714	0.127487479156	0.148671743718	0.149553630553	0.169235272842	0.22076869217
a8	0.168961928438	0.129780917519	0.154914940473	0.147695450451	0.153784945414	0.24486181779
a31	0.162257691079	0.13240061164	0.153559596591	0.146662791484	0.160397703138	0.244721610597
</S>	0.16749717894	0.13113955842	0.143167845595	0.141177911742	0.163157639569	0.253859870298
