 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.091252373	0.155853835	0.2128989352	0.12473293136	0.1191712035	0.1734217869	0.1226689357
a46	0.081802675	0.178821377	0.259286610333	0.12563334506	0.120063591033	0.150381234833	0.0840111657667
a35	0.0900695806	0.195615380333	0.252685873244	0.13295024992	0.114809822478	0.139923625211	0.0739454659222
a3	0.1103832366	0.193342003844	0.244674732015	0.141790106973	0.108247298026	0.13252999987	0.0690326221741
a31	0.1421172948	0.201550803015	0.236859813005	0.147909100591	0.0997619080753	0.114696624023	0.057104451858
a18	0.159919068067	0.203062326338	0.206500612268	0.14369682813	0.115261933292	0.109630109341	0.0619291130193
a31	0.156565691756	0.214834402113	0.175480979023	0.144239583817	0.126642196831	0.109142862847	0.0730942804064
a46	0.137319782719	0.214157136904	0.141663270541	0.141692597446	0.122699912944	0.117760937082	0.124706361202
a31	0.118752605506	0.203329154435	0.12598422398	0.145034774615	0.116855718448	0.122575615961	0.167467883001
a46	0.116467581769	0.203973014078	0.123174762327	0.143786177472	0.117842311283	0.12447654452	0.1702795864
a31	0.12277320759	0.186319347159	0.119929273776	0.143052488491	0.117009171828	0.131860658173	0.179055850333
a17	0.127650341463	0.177154984186	0.128688261325	0.137962624964	0.112138276443	0.133647299658	0.182758220711
a20	0.126726604888	0.184717071395	0.123387725575	0.117201951455	0.117088637581	0.147113132419	0.183764870637
a31	0.137423110963	0.181122005132	0.116395260925	0.110962705952	0.114165071994	0.147927054873	0.192004764879
a7	0.144369593121	0.181111513711	0.130504480308	0.106248146471	0.104299173198	0.149609724491	0.183857354293
a39	0.151255107174	0.217208879904	0.135400876436	0.105895432377	0.0954378477327	0.148855573497	0.145946276364
a31	0.152425590445	0.199506860368	0.112659393619	0.117620501952	0.100635688778	0.140258820899	0.176893149721
</S>	0.146902335303	0.158323123784	0.102542584519	0.126384385916	0.106210306689	0.13626179605	0.22337548286
