 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.1251154936	0.1164280455	0.1346171645	0.141926069	0.1592690564	0.1171656844	0.1163547727	0.0891237324
a20	0.1374037868	0.119608227433	0.1449414605	0.130958933933	0.185215347067	0.113974131	0.104545341433	0.0633527926
a11	0.130959076	0.121682111678	0.161402654833	0.130984393578	0.196559307689	0.1045409354	0.096192369011	0.0576791574667
a10	0.0980184714667	0.101483748359	0.162772386278	0.154369264526	0.197648660563	0.106358508733	0.118646809937	0.0607021518889
a39	0.0754815140222	0.084832879653	0.156859808759	0.167176138175	0.204822770188	0.106896911378	0.145754582646	0.0581753908296
a7	0.0586401043407	0.070867182351	0.15198694652	0.166678175058	0.221787694063	0.106510925693	0.162197313282	0.0613316456765
a37	0.0484831068469	0.0563956732503	0.154918173773	0.170766076686	0.229844736488	0.112760531364	0.163402543027	0.0634291543588
a8	0.0569083760156	0.0609014960834	0.180068269524	0.157040240895	0.237218661763	0.110839374155	0.134988380409	0.0620352163863
a18	0.0795119666052	0.0759813450278	0.200928616641	0.131596149832	0.246227978054	0.103197706185	0.10573952747	0.0568167263288
a46	0.0796227020417	0.0724504954093	0.202107889614	0.114207625477	0.248960565018	0.100423595328	0.107650229023	0.0745769059096
a31	0.0812919239872	0.0718653702898	0.186785055605	0.105091806826	0.246114623106	0.095417811576	0.124738999941	0.0886944297699
a18	0.0781258175291	0.0666238219833	0.160742528868	0.102093915475	0.244342362935	0.102202993192	0.147750746247	0.09811784339
a24	0.0522028973097	0.0455160009278	0.135888337289	0.0975449835583	0.246260881912	0.113394072064	0.166195564082	0.14299728133
a28	0.0481905494366	0.0422517383759	0.11544928563	0.0997783467194	0.231166012037	0.116106441355	0.177595068294	0.169462561977
a31	0.0700129272789	0.0567118949253	0.113877261543	0.112593316906	0.195509299279	0.115171179118	0.175787735698	0.160336377859
a20	0.0859253779596	0.0687385291751	0.108891362581	0.109931600702	0.172113526093	0.118918257706	0.173269242899	0.162212088753
a31	0.0947726232532	0.0744533378584	0.0990568585937	0.109180906434	0.153252954231	0.121043057635	0.170109051033	0.178131212184
a3	0.106836688484	0.0860742718195	0.103191597865	0.112189265211	0.133531237744	0.119518860545	0.161015384078	0.177642711861
a31	0.112131848228	0.0933663685398	0.103700445688	0.115209680737	0.123543229915	0.120812588448	0.159770842026	0.171465015287
a20	0.120937515076	0.10209095738	0.100596810963	0.116307875912	0.116032782905	0.118932619616	0.155415788275	0.169685659096
a31	0.125994392892	0.108115585193	0.100520243588	0.113905186904	0.113169998168	0.116145944939	0.152420451692	0.169728200232
</S>	0.127099469246	0.106243360297	0.098886291694	0.118223979952	0.112608762284	0.11416395987	0.153135721846	0.169638462916
