 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.22044735	0.0954912244	0.0988510861	0.08522858595	0.1407461599	0.1904291147	0.1688064944
a31	0.259392573333	0.0955705922867	0.103406833767	0.0857040426833	0.1329023379	0.1794016271	0.143622001067
a7	0.248878095111	0.117332913982	0.107377539722	0.0955134990278	0.129410617833	0.164473849567	0.137013486689
a31	0.242512138704	0.134894404594	0.116817535307	0.102609296476	0.115487875478	0.173660935722	0.114017801296
a7	0.210161984568	0.118176991905	0.129207419369	0.110275878692	0.106849607626	0.200320815907	0.125007298499
a3	0.167689647189	0.087786958875	0.141841322123	0.125477689964	0.109439954275	0.220395533836	0.147368904033
a31	0.159598848063	0.0732493481117	0.146219383508	0.118528350321	0.100553366425	0.259264610879	0.142586093344
a8	0.141375181221	0.0597175945239	0.127750578569	0.10218018744	0.0881798590083	0.321533126293	0.159263465381
a31	0.120230000607	0.052339375468	0.11699013279	0.08513270848	0.0740566979361	0.375005537431	0.176245533727
a8	0.112901613469	0.0529946672493	0.11149880293	0.07382055796	0.0692279717787	0.415499126477	0.164057253509
a20	0.102119563023	0.0516497909498	0.09935777151	0.0746287672533	0.0722061911262	0.434170637492	0.165867262503
a31	0.117519457741	0.0525026623166	0.09262750857	0.0713099294178	0.0703308540421	0.435208952031	0.160500622301
a20	0.13585349218	0.0546055992389	0.08280336779	0.0667667856059	0.0723946204807	0.430828918877	0.156747223767
a31	0.13538498006	0.058582974213	0.0738383453967	0.066965984802	0.0777167957602	0.428414848292	0.159096091256
a28	0.125162558087	0.0614378819377	0.0685723317322	0.0649889746673	0.0848770133201	0.427940307097	0.167020941819
a11	0.105694999096	0.0615618010459	0.0654859695774	0.0644661190224	0.10801638324	0.420465080432	0.174309651606
a20	0.0855134216987	0.062690496482	0.0680089314591	0.0718721368075	0.141514137613	0.414216665211	0.156184224335
a24	0.0768711367662	0.060430089294	0.0687067434197	0.0764735683358	0.162920149404	0.40854789907	0.146050413912
a8	0.0730099857221	0.0569124971313	0.0657326994066	0.0830703596453	0.181487479135	0.388004894357	0.151782078504
a31	0.0789877159074	0.0637736754104	0.0721320884022	0.0882965441484	0.168461561178	0.365800566786	0.162547849768
a20	0.0861514292558	0.0754168499368	0.0807141928007	0.0904962054495	0.142506300259	0.349037357595	0.175677667256
a31	0.0977141947719	0.0851509202456	0.0851055418002	0.0955993917498	0.139591364486	0.310743340265	0.186095246485
a18	0.107746000391	0.0948075532819	0.0922158890001	0.101583045717	0.144021766162	0.260258681155	0.199367063828
a31	0.11121287293	0.101109599961	0.0975558373334	0.107108022372	0.153389721387	0.226337030052	0.203286920609
a8	0.112425424063	0.104210650454	0.100008345444	0.111453854657	0.158313475129	0.214226413017	0.199361846203
</S>	0.108388580161	0.104457870827	0.101548775822	0.114586189929	0.162073939565	0.210066093509	0.198878560102
