 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.07949671919	0.06763133726	0.063759673	0.0632721559	0.0639201068	0.0884842434	0.1306805811	0.1196027821	0.18506017	0.1380922259
a28	0.0797592708567	0.0578372993267	0.0592714140667	0.0592592688333	0.0622457694667	0.0960211107333	0.1639758097	0.1206892767	0.171667279667	0.129273500967
a24	0.0772091486856	0.0591315359756	0.0651099114889	0.0599248270778	0.0637868050889	0.104743815844	0.167041209233	0.113545831233	0.151080494889	0.138426417056
a28	0.0800971342952	0.0690852382585	0.0758384140963	0.0681902205593	0.0758013298963	0.104528872015	0.139382571811	0.102671455611	0.148805258296	0.135599493019
a31	0.0853322991651	0.0743126150195	0.0787827801654	0.0704341904198	0.0806938100988	0.103145959138	0.127208891337	0.105181594337	0.149026547765	0.125881301406
a20	0.0844395615884	0.0702494888065	0.0708898769885	0.0646225335733	0.0724622760329	0.102601446246	0.122320518312	0.122688984846	0.146832431255	0.142892877335
a31	0.0817287829961	0.0598190147355	0.0649729631962	0.0582834443911	0.0608476934776	0.110154765682	0.127212757304	0.140267816415	0.145533359685	0.151179408045
a13	0.0773096514054	0.0479589817785	0.0560501928987	0.051722272397	0.0513525378059	0.120428315961	0.143445425501	0.149083054805	0.147290780828	0.155358788615
a31	0.0708112856951	0.0425151076595	0.0460259669329	0.0473117758657	0.0472171281153	0.112079662054	0.142538756567	0.150667635935	0.152674476209	0.188158200072
a41	0.0664940946517	0.0391530522665	0.0401999156443	0.0453059400686	0.0458891450384	0.103929815551	0.136587173056	0.151454655245	0.158178481403	0.212807737524
a33	0.0614500578972	0.0370604825288	0.0353103175948	0.0414957515362	0.0432856647461	0.105645537384	0.143331519552	0.159874631348	0.166492167868	0.206053881075
a8	0.0558719461324	0.0338711488096	0.0307243862983	0.0357518987787	0.0378654016487	0.102730680861	0.155243027584	0.171322237116	0.192770845289	0.183848437825
a24	0.0568120913441	0.0304459352699	0.0267697127128	0.0323088609262	0.0349496216829	0.0959842023537	0.150053023861	0.173698715372	0.21324016063	0.185737688808
a37	0.0615239792814	0.0295414779633	0.0256765392976	0.0340771243421	0.035606101161	0.110365514651	0.152420031087	0.165154688191	0.18952559141	0.196108962736
a5	0.0636652368471	0.0317825272011	0.0329077750392	0.0502344590807	0.0448064731203	0.118361815284	0.158986314696	0.143865388464	0.164556571137	0.190833440379
a31	0.0616407066824	0.0368860057937	0.0530235910197	0.0658500061602	0.0475414188401	0.101049917295	0.149466505699	0.130081084888	0.168161615112	0.186299150326
a20	0.0570909630675	0.0395361162379	0.0614151671066	0.0628742870534	0.0422397847467	0.093642005365	0.150349773766	0.126890693029	0.176663921171	0.189297297709
a31	0.0552897505625	0.040365020926	0.0538937609022	0.0545571614178	0.0428959907156	0.088091941055	0.157759656989	0.120984202676	0.183540320124	0.20262219577
a8	0.0539423018275	0.041530428062	0.0487629145007	0.0511698923393	0.0456331801052	0.0840054652183	0.16247465553	0.125140698492	0.190619278041	0.196721197923
a31	0.0556656447692	0.0480994996073	0.0546226001669	0.0616843301798	0.0605434931684	0.0861034413394	0.153129101177	0.124673208431	0.187448743014	0.168029958974
a20	0.0593788976764	0.0543615658691	0.060441269789	0.0681098145266	0.0700698021228	0.0858184757798	0.128905219726	0.11397696681	0.180418921005	0.178519077258
a24	0.0575663079388	0.0520865908897	0.0553947881297	0.0619487736422	0.0651129143076	0.0905837137266	0.124569126575	0.118889005337	0.181838913335	0.192009863419
a31	0.0617176830929	0.0596138977632	0.0637172975099	0.0708611760141	0.0739137255692	0.0926140179755	0.117344086658	0.119777336846	0.176322195778	0.164118572006
a37	0.065122285451	0.0650055008211	0.06995727607	0.0789395132714	0.0821526233231	0.0929011609252	0.106269397886	0.112468599949	0.168777593259	0.158406046535
</S>	0.0626865761555	0.0611500587606	0.065394720385	0.0762348878357	0.0805674649615	0.0940260144626	0.107553447743	0.111870355474	0.170678704629	0.169837775768
