 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.12574357063	0.13641818	0.118035322	0.1169493403	0.1542789819	0.19915972	0.1494148822
a20	0.120175533403	0.162807413067	0.120354550667	0.113505042433	0.1521419563	0.206516082667	0.1244994306
a17	0.143382242874	0.207787198089	0.109305681622	0.106213288478	0.1416180519	0.185520996222	0.106172543533
a31	0.160380401858	0.22688402803	0.114586118341	0.097552994826	0.142703578167	0.163771011007	0.0941218654443
a39	0.150244511313	0.20917075161	0.133456872647	0.0882104728753	0.153645392429	0.158269595669	0.107002399748
a31	0.138470609231	0.19222789047	0.139976001482	0.0823758620918	0.174621234516	0.151947595623	0.120380796049
a20	0.124413807377	0.18031244049	0.141976602494	0.0790333360973	0.183650500199	0.149526903541	0.141086388216
a31	0.114409560192	0.18330149603	0.152093756531	0.0746316824991	0.175029376093	0.151476069847	0.149058057805
a13	0.104481975931	0.177012567277	0.157372690277	0.074328314633	0.173908815098	0.158515345616	0.154380309202
a24	0.0871233990437	0.138093824026	0.153876306559	0.0774038887577	0.184366492099	0.177018627872	0.182117473601
a46	0.0878962982812	0.117748873275	0.15699089012	0.0815674932192	0.180086465033	0.185058506624	0.190651492867
a31	0.136110420894	0.134375279158	0.164622987907	0.0788244046264	0.154751689544	0.166277989541	0.165037247289
a20	0.158109881498	0.144648935386	0.162147700036	0.0748075954088	0.142455122181	0.15097403318	0.166856735163
a31	0.159555847833	0.140773121795	0.156598722945	0.0771183073363	0.136777510927	0.14682542906	0.182351061854
a18	0.170938699344	0.140122731598	0.157052881782	0.0806622984454	0.127836788842	0.149388982353	0.173997635685
a20	0.167382937315	0.133340454199	0.143921015461	0.0819480996151	0.128729167481	0.164029137918	0.180649200028
a31	0.173169434505	0.126605895066	0.137378773554	0.089949578605	0.12635188876	0.153882710839	0.192661716409
a11	0.172722000368	0.121703288689	0.131521825718	0.0943485040683	0.120639407253	0.146900684013	0.212164285336
a31	0.168906580456	0.11994182023	0.122921667739	0.0972610476228	0.117718055351	0.149025860338	0.224224967779
a28	0.164259681885	0.121606698277	0.119956863213	0.104460945208	0.115500078184	0.150187746779	0.22402799406
a41	0.158623729728	0.120850101959	0.116421974604	0.110305557069	0.122432250461	0.156477383926	0.21488901242
a8	0.146385101609	0.119027579653	0.113529881935	0.122231439423	0.138340146954	0.161948302642	0.198537545473
a33	0.13168799027	0.118295579284	0.108759598712	0.125040453808	0.142977568051	0.178881576214	0.194357222491
</S>	0.127079605935	0.117890283742	0.105998082256	0.119987059904	0.138848660426	0.189602597107	0.200593701245
