 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.0926795992	0.1424617481	0.1108460039	0.0927139324	0.1128471914	0.1160285496	0.0983707797	0.1226142823	0.1114379262
a13	0.0964059598667	0.146870836033	0.1215978249	0.0959968306667	0.105681575067	0.131048561867	0.0967218203	0.117074792767	0.0886018085333
a20	0.0978145904222	0.147942683678	0.127858176633	0.106399315822	0.110540072489	0.129056933889	0.0869206871	0.117694365789	0.0757731736444
a7	0.0877429008074	0.127735531759	0.123691901811	0.109285382207	0.11473191663	0.123831034796	0.0795794299667	0.143983298863	0.0894186028815
a36	0.0644829292691	0.117269137853	0.10883980687	0.105415642869	0.114515527277	0.124466286165	0.0785274608556	0.164218240888	0.122264974427
a7	0.0565866931564	0.115677229218	0.09529601189	0.0992741173563	0.112512976826	0.125845271322	0.0880129578185	0.159389285963	0.147405465409
a31	0.0578613276521	0.116928072939	0.10044192783	0.102510646852	0.115937785009	0.132258859374	0.0961447362728	0.145906127521	0.132010519336
a37	0.0557457853507	0.118398595513	0.103953150143	0.105369429617	0.11429399887	0.129880461058	0.107302661424	0.14445299304	0.120602920312
a31	0.0562931473836	0.118114736704	0.105461118648	0.0997153060723	0.11169386349	0.122095682419	0.115441328875	0.147032238147	0.124152563771
a37	0.0548955610612	0.110366086701	0.104248828683	0.0976720056908	0.112336522363	0.118323358606	0.115624508025	0.145618899316	0.14091421399
a41	0.0491615227537	0.1003274889	0.0917468878943	0.0968370470303	0.107571453454	0.116686359135	0.117944026075	0.146091552905	0.173633654197
a21	0.0472735079179	0.0974907065667	0.0859823571648	0.0972386869434	0.104469562485	0.121619635578	0.117785548758	0.147097924168	0.181042066599
a31	0.0454456872393	0.0937439642556	0.0913341157216	0.0962565845145	0.108217344628	0.123114104659	0.113764966719	0.156700241456	0.171422976
a39	0.0444294208798	0.0850007308185	0.0909930057072	0.0916845167715	0.112582371276	0.122501795753	0.11406220804	0.174917313152	0.163828623067
a13	0.0423557034466	0.0767459978728	0.0767123024357	0.0882584581238	0.116825329092	0.126077917984	0.12567531868	0.185335283851	0.162013683089
a31	0.0381717156089	0.0738683182243	0.0734310355452	0.0882108025746	0.121186829897	0.129858789328	0.125339254493	0.180750347617	0.169182889963
a20	0.0379394697563	0.0844451619414	0.0783683575817	0.0887818150582	0.122106534699	0.131126744376	0.118050458431	0.182038952806	0.157142495721
a31	0.0382671389654	0.0903613926471	0.0784198166606	0.0897979162861	0.125010817033	0.135761576859	0.114109522144	0.179797545202	0.148474273774
a35	0.0354812146818	0.0800310572824	0.0733366648869	0.0928010990954	0.129435701011	0.140108626086	0.117508913381	0.175725305734	0.155571401925
a31	0.0353596189873	0.0764582895608	0.076043506229	0.100923404098	0.146395878537	0.141104495495	0.111710615794	0.172706890978	0.139297283542
a26	0.0379475303491	0.0760066413203	0.0771509646763	0.103482418899	0.150457137246	0.136088714565	0.105624117531	0.182869756459	0.130372718481
a9	0.035404641083	0.0643672927068	0.0692476276254	0.1006311563	0.160372570549	0.135171411655	0.113164783444	0.194907764753	0.12673277496
a33	0.0276158308743	0.0494430563689	0.0623217252085	0.0983916373667	0.197787338183	0.138219583685	0.113773325548	0.195965841118	0.116481674387
a31	0.0283112079514	0.0512206767896	0.0625236185362	0.0972895839889	0.216716194328	0.130076185428	0.101539632916	0.201358851506	0.110964031996
a39	0.0301759188105	0.0632240243965	0.0607943425787	0.0957297245296	0.207032822843	0.128972815409	0.092217693572	0.208373743302	0.113478900932
a24	0.0248048774568	0.0631100180655	0.0534893327262	0.0912543877765	0.211795717414	0.13684797147	0.090969315524	0.206002517701	0.121725854444
a37	0.0221663478723	0.0610585348885	0.0560366859087	0.0958809729922	0.236463666205	0.131793438557	0.0890519733747	0.182731579834	0.124816799015
a7	0.0217215977108	0.0688845410295	0.0602773618362	0.102073465997	0.240103103802	0.123721447786	0.0934857959916	0.158830363011	0.130902325538
a17	0.0216125896703	0.0678972226098	0.0648418235454	0.106775386999	0.236247770601	0.124454593795	0.0969105396639	0.14592313547	0.135336949513
a24	0.0218941853234	0.0667126973366	0.0718218075818	0.1125741448	0.228987410867	0.128980732132	0.0990544519546	0.142316996357	0.127657592771
a34	0.0288542912678	0.0666273907789	0.0702606015273	0.1062719966	0.240038663889	0.138947023777	0.0973726389182	0.140709912786	0.110917500257
a37	0.0329255976959	0.0598295315263	0.0611930847758	0.0954165584	0.251905290496	0.152062233126	0.0991312496394	0.140208125862	0.107328344752
a31	0.0421825963653	0.0571995639088	0.0574397140586	0.08435785418	0.231762195765	0.178009303042	0.0971228421465	0.137187160354	0.114738770784
a37	0.0518397963884	0.0573403871029	0.0562548793529	0.0736525157733	0.204016359655	0.204598774814	0.0919781894488	0.131072284118	0.129246794928
a41	0.0493965568628	0.0588837202343	0.0565325835843	0.0742795420578	0.180082571952	0.213062638671	0.0946921760829	0.126486012039	0.146584182576
a31	0.0603484269543	0.0596423221448	0.0642658794614	0.0789132671326	0.151554281451	0.20383881869	0.100652617561	0.129461996013	0.151322394592
a28	0.0686014093181	0.0611361933149	0.0688395644205	0.0776275093575	0.142469230284	0.18931710703	0.104576997787	0.132693640671	0.154738354597
a20	0.063079949606	0.0643646755716	0.0720950216068	0.0829513941192	0.152296085161	0.178833149677	0.105216464262	0.12991497689	0.151248293199
a17	0.0592606103287	0.0666772745239	0.0772498136023	0.0919483992397	0.151219001454	0.175785559226	0.106379324421	0.12803678403	0.1434432414
a31	0.0668371742029	0.066450606508	0.0810520618008	0.0932139742799	0.135880753485	0.174800681475	0.109984020874	0.131680585743	0.140100140467
a24	0.072486269801	0.0657233573027	0.0811961882003	0.0882695924266	0.125013799762	0.172378758492	0.114946878425	0.137229240581	0.142755917422
a20	0.0662285055337	0.0670756214342	0.0827570256001	0.0899728777422	0.133427035187	0.175837830097	0.113763760475	0.13352466446	0.137412688407
</S>	0.0631534962668	0.0677157953171	0.0869272638001	0.0966526652711	0.137456196094	0.177747902548	0.112099050138	0.12861519163	0.129632447204
