 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.0921492995	0.0617386782	0.0657307482	0.0561098182	0.0498304808	0.04679779222	0.0654139038	0.0559748115	0.04620471855	0.0485963117	0.0545809709	0.0801053788	0.0910637338	0.1065253625	0.0791779724
a1	0.114588129967	0.0803450999333	0.0786395675333	0.060431306	0.0503085513333	0.0438071775533	0.064906212	0.0477668862867	0.03997080497	0.0425350074333	0.0565424297	0.0766245449333	0.0840620004667	0.0927298273667	0.0667424335333
a31	0.132424837456	0.104811039511	0.0958880536444	0.0637777024	0.0518376611778	0.0427993034511	0.0641596603333	0.0418179593689	0.0348973705233	0.0393385032778	0.0524203454333	0.0670677645778	0.0721079423556	0.0797749414556	0.0568769104444
a20	0.135824801819	0.108480850904	0.102115394081	0.0733310155333	0.0620751641926	0.040287901657	0.0635917094444	0.038742886303	0.0303168327078	0.0349146349526	0.0461224227444	0.0616899147726	0.0664772750519	0.0761625662852	0.0598666418815
a31	0.12763953674	0.106334461368	0.0979227587603	0.0741616129778	0.0645444853309	0.0373397031257	0.0626310710815	0.0423523234343	0.0329817084759	0.0377583175442	0.0465766551815	0.0597877505709	0.0674004956173	0.0773469469617	0.0652221857605
a46	0.12397566198	0.107066480789	0.0988502828534	0.0711115742593	0.0591904543103	0.0355076320486	0.0632866183605	0.0455262725648	0.0350135290186	0.0402053789147	0.0458807749072	0.054822573457	0.0660977707191	0.0814115317872	0.0720534675202
a31	0.115287859793	0.0965658415963	0.106565430884	0.0829933663531	0.0619865949701	0.0328608121629	0.0656341653868	0.0511642140283	0.0395397125595	0.0419914180649	0.0456593780957	0.0498968776857	0.0624937822197	0.0804461865291	0.0669143641734
a20	0.115394559464	0.0911561645321	0.105416264761	0.0910620676844	0.0630424478234	0.031510701701	0.0644293957956	0.0544762288428	0.0417090144865	0.0407079882616	0.0413195305319	0.0482854423619	0.0624522208066	0.079409852043	0.0696281275511
a31	0.122318793888	0.085099229844	0.100302669054	0.0933330114615	0.0655134891078	0.0306453985803	0.0657548129319	0.0575202664343	0.0442638119755	0.0407681777339	0.0391338840506	0.0444991949206	0.0599411796689	0.0786277433143	0.0722783532304
a32	0.124854402896	0.0773284236147	0.0991205802847	0.0964451457538	0.0702989829026	0.0301362221068	0.066870625444	0.0590968992781	0.0454998978852	0.040496892758	0.0371311179302	0.0410105619935	0.0571534984896	0.0758567456714	0.0787000323635
a11	0.131791742965	0.0757522324716	0.0999752192282	0.0976477992713	0.0719522645675	0.0298430848916	0.067908538748	0.0513044132794	0.0352995062884	0.032485678406	0.0303345235367	0.0377300469512	0.0563760886632	0.0848566757305	0.0967422073678
a31	0.131786417855	0.0682180534239	0.0974765470761	0.0974364855771	0.0736131781892	0.0314330327132	0.0763431493827	0.0518410951931	0.0348558750695	0.034219240842	0.0357274052122	0.0392757789704	0.0559268717211	0.0873990021768	0.0844478803693
a20	0.124200924052	0.062945448208	0.0966114973587	0.097475848019	0.0738120707297	0.0331610718577	0.0822435503942	0.0496303482977	0.0330674703032	0.0340000578807	0.0376136124241	0.0389747409435	0.053915627727	0.0826762376189	0.0996715097898
a4	0.113775529584	0.0579774181627	0.0998601763796	0.094278157113	0.0707532395099	0.0354828507992	0.0839498104647	0.0475985465992	0.0301003232011	0.0329244692269	0.0363673810614	0.0362792496478	0.054637972129	0.0911410617396	0.114873822797
a31	0.0962881903547	0.0493020038142	0.0928892340199	0.0876913227443	0.0725759706366	0.0376374051731	0.0952577780216	0.0574744357331	0.0407759259337	0.0436510648756	0.0410259144805	0.0386719663159	0.0554954095763	0.0944463592465	0.096817029599
a28	0.0825362726249	0.0442714246714	0.07828245654	0.0808301838548	0.0787097217455	0.039295981571	0.106792701974	0.0586725688444	0.0444595997779	0.0496994252919	0.0420351227735	0.040365512572	0.0551060045921	0.106248265082	0.0926947637997
a31	0.0673118890883	0.0425852994771	0.06465419808	0.0723536547116	0.0786887072485	0.040949242157	0.113528303425	0.0523856794815	0.0429628483926	0.0560400450973	0.0445728066445	0.042095867124	0.057066977664	0.119512620861	0.105291855333
a18	0.0542540552894	0.0415859372124	0.05459071592	0.0610101313305	0.0697799307362	0.0423404834857	0.125340331208	0.0498681446938	0.0447312829309	0.0684436588324	0.0486137656148	0.0438623640413	0.0599002652213	0.12457708292	0.111101848311
a8	0.0481448655851	0.0401174422575	0.04721063378	0.0509171419902	0.0585855146987	0.0459147355619	0.111122485936	0.0507757982313	0.0461406735103	0.0694371686775	0.0541834175383	0.0512526647471	0.0833177449404	0.13335159084	0.109528131704
a31	0.0456682191504	0.0404349934458	0.0446867658	0.0479831306301	0.0540417907662	0.0496923552806	0.0792227128453	0.0540276599438	0.0526553685701	0.0626252073592	0.0595774412461	0.058484618049	0.0929520709135	0.130659988347	0.127287691568
a8	0.0450446865848	0.0411867545973	0.0442376777867	0.0470474730634	0.0527043951887	0.0515749871869	0.0717423518151	0.0546387347813	0.0570484410567	0.0595955197864	0.0602538546154	0.0574844906163	0.0885120666378	0.133250797716	0.135677772389
a23	0.0427727224336	0.0398616456878	0.0423153638422	0.0452937235545	0.0503921927296	0.0521571588623	0.069234215605	0.0554924689271	0.0599399498189	0.0605288918621	0.0618515203385	0.0602122426054	0.0981871713459	0.137087307505	0.124673437863
</S>	0.0418440423628	0.0392422496639	0.0421719093511	0.0462294842973	0.0502213597648	0.0526973963312	0.0633406972025	0.0567995730635	0.0623497005095	0.0622088089311	0.0628964169692	0.0635397799027	0.100610048273	0.135063291753	0.120785265531
