 	lo	sentii	ee	che	arrivava	</S>
a15	0.1880161074	0.1142245819	0.17410414	0.182731123	0.1677050136	0.1732190268
a31	0.168320624067	0.135258534833	0.206205174667	0.171428390333	0.175062617467	0.143724648267
a46	0.135812210089	0.152128370144	0.220263508889	0.167158915111	0.210893134422	0.113743853889
a8	0.105597808363	0.131039095448	0.21542894763	0.168343626037	0.243139477474	0.136451029363
a31	0.096360509881	0.115834935549	0.211545646143	0.158916140412	0.257136110891	0.160206637988
a23	0.0875439273737	0.115600169716	0.204905535648	0.151800034937	0.267787777364	0.172362556196
a8	0.0789219759112	0.107570748105	0.207766642549	0.167354392712	0.260373737121	0.178012508732
a38	0.0867386640837	0.104575496902	0.213498037916	0.175156517837	0.25953326204	0.160498018311
a20	0.0993022075146	0.110153836601	0.213586688705	0.180185309012	0.26486796768	0.13190399617
a28	0.0983364609115	0.111553056394	0.212676759235	0.192707183671	0.282070785893	0.10265576079
a20	0.0876788144505	0.109101722431	0.208823001478	0.193891841824	0.305623839298	0.0948807739967
a23	0.0735257984235	0.0957720503703	0.205167172226	0.206146524675	0.301056517099	0.118331922999
a31	0.0852303341345	0.0853780079034	0.199096212409	0.193779691225	0.296458299033	0.140057451
a29	0.0867070490115	0.0827327745411	0.18898064647	0.178200957742	0.305451671011	0.157926895267
a33	0.0657026395372	0.0757056815937	0.184382806423	0.207007271114	0.31125051567	0.155951078022
a29	0.0652908899124	0.0765425141979	0.174336428141	0.214399683905	0.321081798557	0.148348691007
a27	0.0618214235708	0.074982236266	0.16830332738	0.214230577702	0.324740975786	0.155921474669
a46	0.0673107899903	0.0717828911553	0.175089727393	0.218028877901	0.312744792195	0.155042943956
a20	0.0877754562634	0.0827360182518	0.175848889131	0.225720909834	0.285006799398	0.142911944585
a31	0.0968963400878	0.100973991417	0.17859502771	0.228400822211	0.259306678199	0.135827153928
a7	0.0994029282293	0.099242544139	0.17886012017	0.198820984404	0.258990466866	0.164682964843
a1	0.105413923543	0.0890834103797	0.181009084723	0.181085318868	0.259496840022	0.183911424281
a20	0.109352659848	0.0896960201266	0.192506704641	0.183414643689	0.235375608941	0.189654352094
a31	0.112633975923	0.0931825894422	0.193145266214	0.17257544463	0.224864815914	0.203597892298
a20	0.114958799081	0.0957759212807	0.185967897138	0.16248412861	0.226336841971	0.214476393033
a31	0.120065226294	0.0973349086936	0.180776953446	0.157794249537	0.229957768657	0.214070879678
a23	0.125101079231	0.102349279765	0.181935912482	0.153985339846	0.223294613219	0.213333769626
</S>	0.124862348315	0.105009393283	0.183083211241	0.157453940923	0.211113622109	0.218477471413
