 	perché	aveva	lavorato	molto	</S>
a46	0.24328358	0.202020104	0.1063258649	0.256742552	0.1916278831
a31	0.28107565	0.184987839067	0.0920371051667	0.268667976	0.1732314255
a17	0.330287776	0.216620731422	0.0752787898556	0.233706326	0.144106377633
a31	0.361212202667	0.262487834474	0.0634925368185	0.178158690933	0.134648730478
a37	0.358554537556	0.263820989491	0.0680063471395	0.145845934578	0.163772192893
a31	0.342787857852	0.249999946497	0.0766982412465	0.135089573859	0.195424388631
a18	0.324158355951	0.233032776832	0.0691248438155	0.135771135153	0.23791288961
a10	0.323559439717	0.206325993611	0.0606516039385	0.146264326651	0.263198646403
a31	0.360556880972	0.19121336947	0.0679842398928	0.151139988284	0.229105533801
a46	0.369382503124	0.177254374023	0.0679410211643	0.154062233695	0.231359878067
a20	0.372761093508	0.157243853008	0.0574419526081	0.152746275498	0.259806825089
a11	0.388403552169	0.152989123403	0.0550985542427	0.137397729166	0.266111028763
a18	0.388747595656	0.165895101134	0.0625471470542	0.126409672055	0.256400484654
a31	0.413197143885	0.167378849511	0.0785199237514	0.117872641485	0.223031447818
a0	0.401448777695	0.161001787104	0.0956310147838	0.131313629962	0.210604779873
a31	0.334703422898	0.152423118768	0.142246785195	0.146673119387	0.223953536291
a8	0.282422150966	0.147586955723	0.187858314598	0.172812588862	0.209319976497
a31	0.243192359789	0.151672191508	0.198881730999	0.199873498021	0.206380206566
a7	0.211567089356	0.160946093036	0.2012184322	0.210885214407	0.215383165522
a31	0.198674883912	0.167193793812	0.201524544067	0.219165894802	0.213440877174
</S>	0.197425307706	0.166587679906	0.204747295033	0.215643191401	0.215596509587
