 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.0439200577	0.0362885401	0.03106003135	0.0355821861	0.02552978726	0.0251652209	0.0331175209	0.0343189194	0.0383855646	0.0363460024	0.0440101637	0.0381047207	0.034858445	0.0379259908	0.0459830249	0.0499008475	0.0485942835	0.04598739665	0.03939277916	0.0428823341	0.03295576747	0.0357723965	0.04031541325	0.0376768402	0.0473208871	0.0386048762
a31	0.0547402949667	0.0418006451667	0.0349737650833	0.0385537811	0.0239090613133	0.0223668905	0.0318567954333	0.0331768206667	0.0391887291	0.0358972129333	0.0473514159	0.0352525898133	0.0298808085667	0.0368946017333	0.0482120013	0.0507299946333	0.0448889529	0.0374523269833	0.0374371158933	0.0348828945667	0.0359022415367	0.0334952557667	0.0529298379833	0.0362458261333	0.0519428611667	0.0300372793667
a1	0.0585294033889	0.0412095039889	0.0312421500278	0.0316049248067	0.0168964241778	0.0206172764333	0.0300625374111	0.0325142791556	0.0375250566667	0.0356052947111	0.0446551069667	0.0340550476511	0.0370600212889	0.0375816761778	0.0492561264333	0.0533735394111	0.0460319474333	0.0385723824611	0.0386281916978	0.0343066496556	0.0369054951789	0.0384819677889	0.0601426166611	0.0356217181111	0.0522042932556	0.0273163744222
a35	0.060210000063	0.0434884993963	0.0291939407426	0.0301771799422	0.0135459642859	0.0208591071778	0.030322277937	0.0342880313185	0.0382527154889	0.036908544437	0.0441670659222	0.035033942417	0.0516086976963	0.0404575353259	0.0500520033444	0.051094719537	0.0456714567444	0.0359116327537	0.0353778540326	0.0321420594185	0.0301563533263	0.0396609437963	0.0492967212204	0.0353414889037	0.0533213210852	0.0334599499407
a31	0.0591364261543	0.0462991615321	0.0275196777809	0.0300898872807	0.0134276413086	0.0207001811593	0.029997608179	0.0330172681728	0.0379970946296	0.035815919679	0.0458129689074	0.034972163739	0.0531425022321	0.0411719689086	0.0517080661815	0.0525032870457	0.0460766843815	0.0342445749179	0.0317610630109	0.0291838584728	0.0315168415754	0.0384908059988	0.0491555596735	0.0354683321679	0.0551662361617	0.0356242213136
a7	0.0536843620181	0.0437057299774	0.0261056382603	0.0286415112269	0.0120358238429	0.0196762697198	0.0287697635263	0.0315606150576	0.0375106580765	0.0357734325597	0.0520418554358	0.034048946913	0.0430534758774	0.0419589950362	0.0550034893938	0.0541372846819	0.0482989301938	0.0341953397726	0.0305359547703	0.0289519216909	0.0372840522585	0.0389154660663	0.0598989167578	0.0352310069226	0.0535712129206	0.0354093527712
a31	0.0484991645727	0.0372986397925	0.0233546275134	0.024810285009	0.0107390743143	0.0171885615466	0.0267938914421	0.0296693411525	0.0359806116055	0.0341603503199	0.0579623662786	0.0333216092377	0.0364311521591	0.0433097584787	0.0566492120646	0.0551408574273	0.0483391985313	0.0325170297375	0.0290649926168	0.0283977240103	0.0425652998195	0.0386798398888	0.0690456535859	0.0372206950409	0.0580219715735	0.0448380894571
a24	0.0427272058576	0.0309414903975	0.0195603953311	0.020891980583	0.0103622746981	0.0164099406222	0.0257425984807	0.0281859265842	0.0336195663818	0.0306098543066	0.0493661337595	0.0331843004126	0.0346550893864	0.0418991580596	0.0521100354215	0.0547086666091	0.0459199162104	0.0318523969925	0.0288062020656	0.0308462456501	0.0591471000732	0.0412360422296	0.077387297062	0.042050017947	0.0634143860578	0.054365772619
a46	0.0349659700859	0.0260638187325	0.016900901197	0.0193371336743	0.0097548391327	0.0171994195407	0.0277187623602	0.0291021819281	0.0333251809939	0.0298050459022	0.0403872080532	0.0351005021042	0.0372057118621	0.0415177142532	0.0479927496072	0.051417661003	0.0435417638368	0.0339172958642	0.0317643453552	0.03617102665	0.0719249401577	0.0434070095432	0.076690211554	0.043904985049	0.0622553361526	0.0586282840063
a24	0.0319204956953	0.0253151260108	0.0164444961523	0.0196208332981	0.0091411198709	0.0175350213002	0.0291927123201	0.0300484971094	0.0338741336646	0.0306326910341	0.0387864978177	0.0358473776681	0.037787151954	0.0413400361511	0.0467748575357	0.049169333801	0.0424325262789	0.0355987846214	0.0334213717184	0.03909020565	0.0705766669192	0.0447230233144	0.077985114918	0.043293818323	0.0568131436509	0.0626349596688
a46	0.0320629820984	0.0255850688369	0.0163561538774	0.0199461702394	0.00889877369697	0.0178063695867	0.0300280145267	0.0303933930698	0.0338538587549	0.0309140841447	0.0384953064059	0.0355717704894	0.0375040625847	0.0405951925837	0.0460995775119	0.0480376299337	0.0417794494263	0.0365591002071	0.0338925979728	0.0408591207833	0.0644147227064	0.0459937078381	0.0837794596393	0.0417224387277	0.0538782509503	0.0649727367563
a31	0.0307493782995	0.0229409884123	0.0144318668325	0.0163391036931	0.00799950129232	0.0149997958822	0.0275472284422	0.0285905758966	0.035476301185	0.0314480836482	0.0410492912953	0.0374940720965	0.0368465116616	0.0422458545279	0.047493364704	0.0511395847779	0.0430891836088	0.035296006869	0.0305385621243	0.0366328094278	0.0563324695688	0.0432802470127	0.0890001897464	0.0422176292892	0.0637059183834	0.0731154665188
a8	0.0275418650732	0.0186441873041	0.0119457869508	0.0126888022844	0.00720020623744	0.0130420381674	0.0259764294874	0.0276772634722	0.039746900895	0.0343763688161	0.0440008790584	0.0413891086322	0.0372781914872	0.0458678905093	0.050780519368	0.0561554339926	0.0462226886029	0.0353155774897	0.0281563869081	0.0310943172759	0.0466046509896	0.0381442543376	0.0849515342488	0.0408163405631	0.0747245946611	0.0796577739996
a31	0.0268617545844	0.015693481048	0.0101104547703	0.0114443937281	0.00728573969515	0.0123593460758	0.0251592098558	0.0284651938907	0.043548050665	0.0368788125387	0.0459563742195	0.0434117510774	0.0403443635957	0.0481884887698	0.052522139656	0.0575164941975	0.0474168899343	0.0362128912299	0.0278031009294	0.0288577007586	0.0374048822299	0.0357733067792	0.0771824147496	0.0385037047877	0.0829462152204	0.0821528410932
